ticker,code,Industry_group_code,Industry_group_name
ATEC,35101010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VG,45103010,2020,Commercial & Professional Services
DK,10102030,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LUNA,45203010,2010,Capital Goods
SNCR,45103010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HBMD,40101015,5510,Utilities
PFPT,45103020,1010,Energy
GOGO,50102010,2010,Capital Goods
CUBI,40101015,5010,Telecommunication Services
HTBI,40101015,2010,Capital Goods
RDUS,35201010,2010,Capital Goods
POST,30202030,6010,Real Estate
SPLK,45103010,2530,Consumer Services
FB,50203010,1510,Materials
ESRT,60101010,6010,Real Estate
FANG,10102020,2530,Consumer Services
CSTE,20102010,3010,Food & Staples Retailing
PSX,10102030,1010,Energy
ASPU,25302010,5020,Media & Entertainment
PBYI,35201010,5020,Media & Entertainment
GMED,35101010,4020,Diversified Financials
NOW,45103020,4010,Banks
BLMN,25301040,4010,Banks
PANW,45103020,4020,Diversified Financials
FIVE,25504040,2550,Retailing
RLGY,60102040,5020,Media & Entertainment
PGTI,20102010,4530,Semiconductors & Semiconductor Equipment
CVLT,45103020,4520,Technology Hardware & Equipment
PTCT,35201010,1010,Energy
QRTEA,25502020,1510,Materials
SEM,35102020,2550,Retailing
KBR,20202020,5020,Media & Entertainment
EHTH,40301010,6010,Real Estate
LMAT,35101010,1010,Energy
INFU,35102015,2010,Capital Goods
ESXB,40101015,4510,Software & Services
ICFI,20202020,1010,Energy
GTS,35102030,3510,Health Care Equipment & Services
TNL,25301020,4530,Semiconductors & Semiconductor Equipment
EVR,40203020,2530,Consumer Services
ORBC,50101010,1010,Energy
ALGT,20302010,2530,Consumer Services
FOLD,35201010,4510,Software & Services
WU,45102020,2010,Capital Goods
CELH,30201030,2550,Retailing
DEI,60101040,4020,Diversified Financials
HBI,25203010,2010,Capital Goods
FSLR,45301020,4020,Diversified Financials
GORO,15104030,4020,Diversified Financials
FRST,40101015,3010,Food & Staples Retailing
WLDN,20202020,2530,Consumer Services
PRIM,20103010,3510,Health Care Equipment & Services
AWI,20102010,4510,Software & Services
SBH,25504040,4010,Banks
IPGP,45203020,2530,Consumer Services
CPRX,35201010,3510,Health Care Equipment & Services
ATHX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EBS,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CTT,60101080,1010,Energy
AIMC,20106020,5020,Media & Entertainment
TAST,25301040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
III,45102010,2520,Consumer Durables & Apparel
CLNE,10102030,5020,Media & Entertainment
AVAV,20101010,2530,Consumer Services
NCMI,50201010,1010,Energy
SMCI,45202030,2520,Consumer Durables & Apparel
EIG,40301040,4010,Banks
PRTS,25502020,6010,Real Estate
ESGR,40301050,4510,Software & Services
ARAY,35101010,2010,Capital Goods
IBKR,40203020,2030,Transportation
ESSA,40102010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UFS,15105020,3510,Health Care Equipment & Services
TFSL,40102010,3510,Health Care Equipment & Services
CARE,40101015,4020,Diversified Financials
BR,45102020,4510,Software & Services
GLRE,40301050,4530,Semiconductors & Semiconductor Equipment
FRBA,40101015,4020,Diversified Financials
CNK,50202010,6010,Real Estate
CAI,20107010,2010,Capital Goods
TTGT,50201010,1510,Materials
PODD,35101010,1510,Materials
INFN,45201020,1010,Energy
JAZZ,35202010,1510,Materials
LLNW,45102030,2030,Transportation
CDXC,35203010,2010,Capital Goods
DFS,40202010,2530,Consumer Services
AMC,50202010,1010,Energy
TIPT,40301040,4030,Insurance
PRO,45103010,2010,Capital Goods
SCOR,50201010,2010,Capital Goods
MASI,35101010,2010,Capital Goods
DHX,50203010,2010,Capital Goods
ALSN,20106010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
G,45102020,5510,Utilities
LULU,25203010,2010,Capital Goods
RILY,40203020,4010,Banks
VMW,45103020,3010,Food & Staples Retailing
TDC,45103020,3010,Food & Staples Retailing
MSCI,40203040,2020,Commercial & Professional Services
LPLA,40203020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ROIC,60101070,4020,Diversified Financials
TGH,20107010,6010,Real Estate
CVI,10102030,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PZN,40203010,2020,Commercial & Professional Services
ULTA,25504040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
APEI,25302010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ENSG,35102020,2020,Commercial & Professional Services
LL,25504030,2520,Consumer Durables & Apparel
SCU,40203010,3020,"Food, Beverage & Tobacco"
UIHC,40301040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NFBK,40102010,1010,Energy
CIM,40204010,2010,Capital Goods
TITN,20107010,3510,Health Care Equipment & Services
LRN,25302010,4010,Banks
ACBI,40101015,2510,Automobiles & Components
FOR,60102030,4530,Semiconductors & Semiconductor Equipment
SATS,45201020,3510,Health Care Equipment & Services
EBSB,40102010,2020,Commercial & Professional Services
CSII,35101010,5510,Utilities
AWK,55104010,6010,Real Estate
V,45102020,1510,Materials
CFX,20106020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FN,45203020,1510,Materials
HCCI,20201050,2550,Retailing
PM,30203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HI,20106020,6010,Real Estate
CCXI,35201010,4030,Insurance
ZGNX,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SWI,45103020,2010,Capital Goods
ERII,20106020,2530,Consumer Services
KKR,40203010,3020,"Food, Beverage & Tobacco"
VRS,15105020,2520,Consumer Durables & Apparel
NX,20102010,3510,Health Care Equipment & Services
CDNA,35201010,5510,Utilities
FLDM,35203010,1010,Energy
CDXS,35203010,4520,Technology Hardware & Equipment
IPI,15101030,1010,Energy
AGNC,40204010,4010,Banks
ECHO,20301010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HCI,40301040,2010,Capital Goods
MRC,20107010,2530,Consumer Services
IOVA,35201010,2010,Capital Goods
LOPE,25302010,3510,Health Care Equipment & Services
SB,20303010,6010,Real Estate
HBCP,40102010,2550,Retailing
IVR,40204010,2010,Capital Goods
MG,20202020,4020,Diversified Financials
BKI,45103010,4020,Diversified Financials
ATVI,50202020,4020,Diversified Financials
TREE,40202010,2520,Consumer Durables & Apparel
JBT,20106020,4010,Banks
RXN,20106020,6010,Real Estate
BERY,15103010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MYRG,20103010,5510,Utilities
VRSK,20202020,5510,Utilities
IBIO,35201010,2010,Capital Goods
AVGO,45301020,4010,Banks
MDRX,35103010,3010,Food & Staples Retailing
GPRE,10102030,4010,Banks
DMRC,45103010,2550,Retailing
FSBW,40102010,4010,Banks
CLW,15105020,2010,Capital Goods
SLCA,10101020,4510,Software & Services
OPI,60101040,1010,Energy
RC,40204010,2520,Consumer Durables & Apparel
WMC,40204010,6010,Real Estate
TBNK,40102010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ADUS,35102015,3020,"Food, Beverage & Tobacco"
ASPS,60102040,4020,Diversified Financials
TXMD,35202010,2010,Capital Goods
PMT,40204010,5010,Telecommunication Services
H,25301020,5010,Telecommunication Services
FTNT,45103020,4010,Banks
STWD,40204010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KAR,20201070,3510,Health Care Equipment & Services
OMER,35202010,2520,Consumer Durables & Apparel
SRNE,35201010,6010,Real Estate
ARI,40204010,4010,Banks
RCM,35102015,2520,Consumer Durables & Apparel
IRDM,50101010,3020,"Food, Beverage & Tobacco"
GNRC,20104010,2010,Capital Goods
TWO,40204010,1010,Energy
COWN,40203020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FLNT,50201010,1010,Energy
ARR,40204010,3510,Health Care Equipment & Services
PEB,60101030,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TRNO,60101020,2520,Consumer Durables & Apparel
EFC,40204010,4010,Banks
CALX,45201020,4510,Software & Services
ST,20104010,1010,Energy
CRMD,35202010,1010,Energy
SPSC,45103010,6010,Real Estate
MSGN,50201030,6010,Real Estate
FIBK,40101015,4520,Technology Hardware & Equipment
APO,40203010,1010,Energy
IRWD,35201010,5010,Telecommunication Services
PLOW,20106010,1010,Energy
QNST,50203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EXPR,25504010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STNG,10102040,2020,Commercial & Professional Services
GDOT,40202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CBOE,40203040,4020,Diversified Financials
MXL,45301020,2010,Capital Goods
ENV,45103010,4010,Banks
AOSL,45301020,1510,Materials
CLDT,60101030,4510,Software & Services
FLT,45102020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NPTN,45301020,4010,Banks
AMRS,15101050,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
QUAD,20201010,3010,Food & Staples Retailing
FAF,40301040,5510,Utilities
WKHS,25102010,4520,Technology Hardware & Equipment
TSLA,25102010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HPP,60101040,4530,Semiconductors & Semiconductor Equipment
AMRC,20103010,1010,Energy
VPG,45203010,4530,Semiconductors & Semiconductor Equipment
COR,60101080,1010,Energy
VRA,25203010,2550,Retailing
BWXT,20101010,4510,Software & Services
ASMB,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STAG,60101020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
APTS,60101060,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HZNP,35201010,2510,Automobiles & Components
WD,40102010,4030,Insurance
CLAR,25202010,1510,Materials
EVTC,45102020,4030,Insurance
INN,60101030,4030,Insurance
PACB,35203010,4010,Banks
WSR,60101070,3020,"Food, Beverage & Tobacco"
TRGP,10102040,4520,Technology Hardware & Equipment
AAT,60101010,4520,Technology Hardware & Equipment
SBRA,60101050,4510,Software & Services
SAVE,20302010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CSOD,45103010,2550,Retailing
CMRE,20303010,4020,Diversified Financials
HHC,60102030,2550,Retailing
BKU,40101015,3510,Health Care Equipment & Services
PCRX,35202010,4020,Diversified Financials
BAH,20202020,2550,Retailing
ACRX,35202010,1010,Energy
REVG,20106010,2020,Commercial & Professional Services
SUPN,35202010,2010,Capital Goods
GWRS,55104010,1010,Energy
KOS,10102020,4020,Diversified Financials
AL,20107010,2010,Capital Goods
WIFI,50102010,5510,Utilities
HII,20101010,6010,Real Estate
THR,20104010,4010,Banks
RLJ,60101030,4010,Banks
SEAS,25301030,4020,Diversified Financials
SXC,15104050,3030,Household & Personal Products
VER,60101010,4520,Technology Hardware & Equipment
ARMK,25301040,2010,Capital Goods
CHEF,30101020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MPC,10102030,2020,Commercial & Professional Services
Z,50203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LIVX,50202010,1010,Energy
ORC,40204010,4020,Diversified Financials
HMST,40102010,4010,Banks
MSBI,40101015,4010,Banks
RM,40202010,2030,Transportation
GRPN,25502020,1010,Energy
AMCX,50201020,2550,Retailing
ENPH,45301010,6010,Real Estate
UI,45201020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ASPN,10101020,1010,Energy
TSE,15101010,2530,Consumer Services
TLYS,25504010,2550,Retailing
ZNGA,50202020,1010,Energy
HTA,60101050,3510,Health Care Equipment & Services
REGI,10102030,4510,Software & Services
PRLB,20106020,4010,Banks
EPAM,45102010,2010,Capital Goods
BCEI,10102020,4510,Software & Services
VCRA,35103010,4010,Banks
MTSI,45301020,2530,Consumer Services
CHUY,25301040,6010,Real Estate
MTDR,10102020,2020,Commercial & Professional Services
FRGI,25301040,1510,Materials
BCOV,45102030,4510,Software & Services
FBHS,20102010,4530,Semiconductors & Semiconductor Equipment
FRG,25503020,6010,Real Estate
CG,40203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XYL,20106020,2010,Capital Goods
ACRE,40204010,4510,Software & Services
ENVA,40202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GO,30101030,6010,Real Estate
VVNT,25302020,1010,Energy
AXGN,35101010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GWRE,45103010,2010,Capital Goods
NBHC,40101015,6010,Real Estate
VAC,25301020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ACHC,35102020,4530,Semiconductors & Semiconductor Equipment
VSTM,35201010,3510,Health Care Equipment & Services
CLVS,35201010,4010,Banks
PBF,10102030,4010,Banks
YELP,50203010,4010,Banks
FBIO,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CPRI,25203010,4520,Technology Hardware & Equipment
TRIP,50203010,2030,Transportation
IGT,25301010,4520,Technology Hardware & Equipment
GLNG,10102040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TPH,25201030,2530,Consumer Services
NTB,40101010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CBRE,60102040,4010,Banks
BLKB,45103010,2530,Consumer Services
TRTN,20107010,2020,Commercial & Professional Services
SNDR,20304020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ALNY,35201010,4010,Banks
NUVA,35101010,4010,Banks
ANGO,35101010,2520,Consumer Durables & Apparel
GHL,40203020,2510,Automobiles & Components
CATM,45102020,4020,Diversified Financials
UCTT,45301010,2520,Consumer Durables & Apparel
CNS,40203010,2010,Capital Goods
KRG,60101070,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LXFR,20106020,4020,Diversified Financials
FF,15101050,6010,Real Estate
LYB,15101010,4510,Software & Services
FRO,10102040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ESI,15101050,1010,Energy
NETI,20303010,4010,Banks
ALLE,20102010,2010,Capital Goods
GAN,25301010,3030,Household & Personal Products
LPG,10102040,2010,Capital Goods
ATH,40301020,2530,Consumer Services
APG,20103010,3010,Food & Staples Retailing
NVT,20104010,2010,Capital Goods
ACA,20103010,1010,Energy
HYFM,20106015,4010,Banks
AMGN,35201010,1010,Energy
EIX,55101010,2010,Capital Goods
SPA,20101010,1510,Materials
CPF,40101015,2010,Capital Goods
SPTN,30101020,4010,Banks
PFGC,30101020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FTEK,20201050,3510,Health Care Equipment & Services
RIGL,35201010,4020,Diversified Financials
GDOT,40202010,1510,Materials
LMRK,60102020,3010,Food & Staples Retailing
RNWK,45101010,2010,Capital Goods
TMO,35203010,6010,Real Estate
CVA,20201050,2010,Capital Goods
ALXN,35201010,2030,Transportation
PBYI,35201010,4010,Banks
QUAD,20201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TMHC,25201030,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PF,30202030,6010,Real Estate
PACB,35203010,1010,Energy
BRN,10102020,6010,Real Estate
AIT,20107010,2010,Capital Goods
IDXG,35102015,2030,Transportation
TRCB,40101015,4510,Software & Services
TSLA,25102010,4030,Insurance
CRUS,45301020,2550,Retailing
NEOG,35101020,2530,Consumer Services
BCO,20201080,3020,"Food, Beverage & Tobacco"
SGU,55102010,1510,Materials
LHO,60101030,1010,Energy
ADES,15101050,2030,Transportation
ACOR,35201010,1010,Energy
ATI,15104050,4530,Semiconductors & Semiconductor Equipment
ETSY,25502020,4510,Software & Services
APRI,35202010,1010,Energy
RAS,60101010,2010,Capital Goods
AIZ,40301030,4010,Banks
ACRX,35202010,4030,Insurance
ASTE,20106010,2020,Commercial & Professional Services
PNRA,25301040,1510,Materials
HAIN,30202030,4520,Technology Hardware & Equipment
EBAY,45101010,3510,Health Care Equipment & Services
HBI,25203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CHE,35102015,1010,Energy
AEE,55103010,2010,Capital Goods
UNT,10101010,2530,Consumer Services
FIT,45203010,4020,Diversified Financials
GPP,10102040,4520,Technology Hardware & Equipment
CBAN,40101015,4510,Software & Services
INFI,35201010,2010,Capital Goods
PRIM,20103010,4520,Technology Hardware & Equipment
EAT,25301040,1010,Energy
MCRN,20106020,2510,Automobiles & Components
AHPI,35101010,1010,Energy
PLD,60101020,4530,Semiconductors & Semiconductor Equipment
AEO,25504010,4510,Software & Services
RUSHA,20107010,2010,Capital Goods
MKTX,40203040,6010,Real Estate
ABR,40204010,4510,Software & Services
OMF,40202010,3510,Health Care Equipment & Services
CRWS,25203030,2010,Capital Goods
HVBC,40102010,5010,Telecommunication Services
EXR,60101080,4510,Software & Services
OREX,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DTE,55103010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DUK,55101010,4520,Technology Hardware & Equipment
FLS,20106020,1010,Energy
CARO,40101015,4510,Software & Services
WFM,30101030,6010,Real Estate
SACH,40102010,4010,Banks
SCSS,25504060,3510,Health Care Equipment & Services
NCMI,25401010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FITB,40101015,1510,Materials
FSTR,20106020,2030,Transportation
RNG,45103010,2010,Capital Goods
BTU,10102050,6010,Real Estate
WHR,25201040,3510,Health Care Equipment & Services
SRG,60101070,4020,Diversified Financials
VRTX,35201010,4530,Semiconductors & Semiconductor Equipment
MDLZ,30202030,3020,"Food, Beverage & Tobacco"
CG,40203010,1010,Energy
XYL,20106020,2010,Capital Goods
LMOS,50101010,4520,Technology Hardware & Equipment
GNCMA,50101020,4510,Software & Services
SFNC,40101015,2010,Capital Goods
CYRN,45101010,2010,Capital Goods
RARE,35201010,4520,Technology Hardware & Equipment
ATRS,35101020,2010,Capital Goods
HAS,25202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DJCO,25401040,6010,Real Estate
DRE,60101020,6010,Real Estate
UBFO,40101015,4020,Diversified Financials
LZB,25201020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LNCE,30202030,5510,Utilities
VRTV,20107010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ENLC,10102040,5510,Utilities
PTHN,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PEIX,10102030,2030,Transportation
CSII,35101010,1010,Energy
LLY,35202010,3510,Health Care Equipment & Services
MDC,25201030,1010,Energy
CVBF,40101015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PAYC,45103010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GIFI,10101020,1010,Energy
XCO,10102020,2530,Consumer Services
ARE,60101040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MLP,60102030,4510,Software & Services
KEYS,45203010,2030,Transportation
PE,10102020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FRP,50101020,4020,Diversified Financials
OXY,10102010,3510,Health Care Equipment & Services
IMDZ,35201010,2020,Commercial & Professional Services
TTOO,35201010,2510,Automobiles & Components
MNGA,20201050,2020,Commercial & Professional Services
MNTA,35201010,4530,Semiconductors & Semiconductor Equipment
CNS,40203010,1010,Energy
VEC,20101010,4030,Insurance
PPBI,40101015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OI,15103010,4510,Software & Services
WDAY,45103010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TKAI,35201010,6010,Real Estate
BANC,40101015,3510,Health Care Equipment & Services
TZOO,45101010,4010,Banks
BPTH,35202010,4020,Diversified Financials
ANDE,30101020,4030,Insurance
AWR,55104010,2520,Consumer Durables & Apparel
RSYS,45203020,3510,Health Care Equipment & Services
RARX,35201010,2520,Consumer Durables & Apparel
SWKS,45301020,5510,Utilities
SJT,10102020,3020,"Food, Beverage & Tobacco"
UTEK,45301010,2010,Capital Goods
QEP,10102020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CAL,25504010,4010,Banks
ACXM,45102010,1010,Energy
ADRO,35201010,4010,Banks
RTTR,35202010,2010,Capital Goods
GNVC,35201010,6010,Real Estate
TSQ,25401020,4510,Software & Services
CIDM,25401030,4510,Software & Services
TOWR,25101010,1010,Energy
FAF,40301040,2530,Consumer Services
SCL,15101050,4010,Banks
STC,40301040,1010,Energy
HIIQ,40301010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CASH,40102010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SAM,30201010,2010,Capital Goods
IVAC,45202030,1010,Energy
SONS,45201020,6010,Real Estate
SPLK,45103010,4010,Banks
JUNO,35201010,4520,Technology Hardware & Equipment
GNC,25504040,3030,Household & Personal Products
BRK.B,40201030,4010,Banks
BBY,25504020,2020,Commercial & Professional Services
TFX,35101010,3010,Food & Staples Retailing
TPL,40201030,4020,Diversified Financials
URBN,25504010,4020,Diversified Financials
SPP,10102020,1010,Energy
MARA,20202020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ESP,20104010,2010,Capital Goods
CRR,10101020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MCC,40203010,4510,Software & Services
UTX,20101010,4020,Diversified Financials
WGL,55102010,1510,Materials
WRE,60101010,2010,Capital Goods
SNFCA,40102010,4020,Diversified Financials
TRST,40102010,4020,Diversified Financials
PICO,40201030,4510,Software & Services
MTEX,30302010,1010,Energy
IPGP,45203020,2010,Capital Goods
STS,20106010,2010,Capital Goods
XOMA,35201010,3510,Health Care Equipment & Services
TTEK,20201050,3020,"Food, Beverage & Tobacco"
CUR,35201010,4510,Software & Services
PFIE,10101020,2520,Consumer Durables & Apparel
PFLT,40203010,3020,"Food, Beverage & Tobacco"
FNB,40101015,4010,Banks
CVCY,40101015,3510,Health Care Equipment & Services
DAL,20302010,2510,Automobiles & Components
PAGP,10102040,4520,Technology Hardware & Equipment
FRAN,25504010,2550,Retailing
QTS,60101080,4520,Technology Hardware & Equipment
MGNX,35201010,2020,Commercial & Professional Services
EPE,10102020,1510,Materials
PBPB,25301040,2010,Capital Goods
SSI,25504010,2520,Consumer Durables & Apparel
BCEI,10102020,2010,Capital Goods
COO,35101020,3510,Health Care Equipment & Services
DATA,45103020,4020,Diversified Financials
CVLY,40101015,4010,Banks
AETI,20104010,4010,Banks
PRO,45103010,2520,Consumer Durables & Apparel
BLMT,40102010,1010,Energy
HLT,25301020,4030,Insurance
AHP,60101030,2010,Capital Goods
CELP,20201050,2010,Capital Goods
NTIC,15101050,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EDGW,45102010,1010,Energy
PDFS,45301010,4010,Banks
EDR,60101060,2530,Consumer Services
DHX,45101010,4010,Banks
ITCI,35202010,3510,Health Care Equipment & Services
SALM,25401020,4520,Technology Hardware & Equipment
GHM,20106020,2030,Transportation
ADBE,45103010,1510,Materials
AERI,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FR,60101020,3510,Health Care Equipment & Services
DKL,10102040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VTL,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JEC,20103010,2530,Consumer Services
UHT,60101050,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CBAY,35202010,4510,Software & Services
KLAC,45301010,2010,Capital Goods
AIQ,35102015,3510,Health Care Equipment & Services
HBK,40102010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FIVN,45101010,2530,Consumer Services
NWBI,40102010,2530,Consumer Services
CCBG,40101015,6010,Real Estate
CERU,35201010,2520,Consumer Durables & Apparel
BBOX,45201020,3510,Health Care Equipment & Services
JBLU,20302010,4030,Insurance
UNXL,45203020,4530,Semiconductors & Semiconductor Equipment
GALE,35201010,6010,Real Estate
RRR,25301010,5510,Utilities
RNN,35201010,6010,Real Estate
CUNB,40101015,4520,Technology Hardware & Equipment
LOPE,25302010,5510,Utilities
MGRC,20201070,3510,Health Care Equipment & Services
DMTX,35201010,4520,Technology Hardware & Equipment
ISBC,40101015,1010,Energy
BKJ,40101015,4030,Insurance
TPH,25201030,4010,Banks
STRT,25101010,1010,Energy
DHIL,40203010,4520,Technology Hardware & Equipment
RL,25203010,2550,Retailing
FIX,20103010,4530,Semiconductors & Semiconductor Equipment
PIP,35201010,1010,Energy
DX,40204010,4020,Diversified Financials
CORR,60101080,1010,Energy
PAYX,45102020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CFRX,35201010,4010,Banks
INSW,10102040,4010,Banks
SRCE,40101015,2010,Capital Goods
UNVR,20107010,1510,Materials
RELV,30302010,2010,Capital Goods
ALG,20106010,5510,Utilities
YUM,25301040,4020,Diversified Financials
RAD,30101010,6010,Real Estate
ROK,20104010,1510,Materials
RMP,10102040,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UCBA,40102010,2010,Capital Goods
OAS,10102020,4530,Semiconductors & Semiconductor Equipment
APOG,20102010,6010,Real Estate
CC,15101020,4010,Banks
TIK,20101010,1010,Energy
EBMT,40101015,1510,Materials
AVXL,35201010,2010,Capital Goods
CI,35102030,2010,Capital Goods
GBDC,40203010,4010,Banks
BLL,15103010,4010,Banks
SYY,30101020,5010,Telecommunication Services
KEYW,20101010,6010,Real Estate
COR,60101080,6010,Real Estate
HON,20105010,1010,Energy
UHAL,20304020,4020,Diversified Financials
AROW,40101015,1010,Energy
IDRA,35201010,3030,Household & Personal Products
RXII,35201010,2010,Capital Goods
RLGY,60102040,4030,Insurance
NSH,10102040,1010,Energy
STAG,60101020,6010,Real Estate
AIR,20101010,1010,Energy
ALK,20302010,4530,Semiconductors & Semiconductor Equipment
CTXS,45103010,6010,Real Estate
HIG,40301030,2530,Consumer Services
BNED,25504040,2550,Retailing
NYNY,25301010,1510,Materials
TSN,30202030,4010,Banks
UAMY,15104020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EXTN,10101020,2510,Automobiles & Components
EXPD,20301010,4020,Diversified Financials
XOM,10102010,2010,Capital Goods
FSLR,45301020,2550,Retailing
ORCL,45103020,3510,Health Care Equipment & Services
JONE,10102020,6010,Real Estate
YUME,45101010,4510,Software & Services
RVLT,20104010,3510,Health Care Equipment & Services
LARK,40101015,2550,Retailing
FNHC,40301040,4010,Banks
CTAS,20201070,3510,Health Care Equipment & Services
CMCSA,25401025,2010,Capital Goods
VAL,15101050,2550,Retailing
VII,45203010,3510,Health Care Equipment & Services
KND,35102020,2530,Consumer Services
NLNK,35201010,2010,Capital Goods
APC,10102020,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IPWR,20104010,2020,Commercial & Professional Services
CHGG,25302010,2010,Capital Goods
ITG,40203020,5510,Utilities
GLA,45202030,2010,Capital Goods
PYDS,45102020,4010,Banks
CMI,20106010,1510,Materials
DAIO,45203020,2550,Retailing
MSG,25401030,2020,Commercial & Professional Services
SD,10102020,2550,Retailing
HOG,25102020,3510,Health Care Equipment & Services
HCLP,10101020,3010,Food & Staples Retailing
SYNA,45301020,4530,Semiconductors & Semiconductor Equipment
ENOC,45103010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AJRD,20101010,4520,Technology Hardware & Equipment
GTY,60101070,3510,Health Care Equipment & Services
CUDA,45103020,2010,Capital Goods
ANTM,35102030,1010,Energy
HDS,20107010,6010,Real Estate
TMUS,50102010,2550,Retailing
GWRE,45103010,2530,Consumer Services
GNCA,35201010,2530,Consumer Services
DRNA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KN,45203015,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OKTA,45101010,4020,Diversified Financials
BBG,10102020,2010,Capital Goods
TDC,45102010,4510,Software & Services
HCP,60101050,2010,Capital Goods
OSBC,40101015,3510,Health Care Equipment & Services
PMC,35102010,4520,Technology Hardware & Equipment
CLVS,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GEF,15103010,2530,Consumer Services
MRTN,20304020,4510,Software & Services
NCS,20102010,2010,Capital Goods
HIW,60101040,4530,Semiconductors & Semiconductor Equipment
