ticker,code,Industry_group_code,Industry_group_name
OPCH,35102015,3510,Health Care Equipment & Services
OPI,60101040,6010,Real Estate
OPK,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OPRT,40202010,4020,Diversified Financials
OPRX,35103010,3510,Health Care Equipment & Services
OPTN,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OPY,40203020,4020,Diversified Financials
ORA,55105020,5510,Utilities
ORBC,50101010,5010,Telecommunication Services
ORC,40204010,4020,Diversified Financials
ORCL,45103020,4510,Software & Services
ORGO,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ORI,40301040,4030,Insurance
ORLY,25504050,2550,Retailing
ORRF,40101015,4010,Banks
OSBC,40101015,4010,Banks
OSG,10102040,1010,Energy
OSIS,45203010,4520,Technology Hardware & Equipment
OSK,20106010,2010,Capital Goods
OSMT,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OSPN,45103020,4510,Software & Services
OSTK,25502020,2550,Retailing
OSUR,35101020,3510,Health Care Equipment & Services
OSW,25302020,2530,Consumer Services
OTIS,20106020,2010,Capital Goods
OTTR,55101010,5510,Utilities
OUT,60101080,6010,Real Estate
OVBC,40101015,4010,Banks
OVLY,40101015,4010,Banks
OXM,25203010,2520,Consumer Durables & Apparel
OXY,10102010,1010,Energy
OYST,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OZK,40101015,4010,Banks
PACB,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PACD,10101010,1010,Energy
PACW,40101015,4010,Banks
PAG,25504050,2550,Retailing
PAHC,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PANW,45103020,4510,Software & Services
PAR,45203010,4520,Technology Hardware & Equipment
PARR,10102030,1010,Energy
PATK,20102010,2010,Capital Goods
PAYC,45103010,4510,Software & Services
PAYS,45102020,4510,Software & Services
PAYX,45102020,4510,Software & Services
PB,40101015,4010,Banks
PBCT,40101015,4010,Banks
PBF,10102030,1010,Energy
PBFS,40102010,4010,Banks
PBH,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PBI,20201060,2020,Commercial & Professional Services
PBIP,40102010,4010,Banks
PBPB,25301040,2530,Consumer Services
PBYI,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PCAR,20106010,2010,Capital Goods
PCB,40101015,4010,Banks
PCG,55101010,5510,Utilities
PCH,60101080,6010,Real Estate
PCRX,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PCSB,40102010,4010,Banks
PCTY,45103010,4510,Software & Services
PCYO,55104010,5510,Utilities
PD,45103010,4510,Software & Services
PDCE,10102020,1010,Energy
PDCO,35102010,3510,Health Care Equipment & Services
PDFS,45301010,4530,Semiconductors & Semiconductor Equipment
PDLB,40102010,4010,Banks
PDLI,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PDM,60101040,6010,Real Estate
PE,10102020,1010,Energy
PEAK,60101050,6010,Real Estate
PEB,60101030,6010,Real Estate
PEBK,40101015,4010,Banks
PEBO,40101015,4010,Banks
PEG,55103010,5510,Utilities
PEGA,45103010,4510,Software & Services
PEI,60101070,6010,Real Estate
PEN,35101010,3510,Health Care Equipment & Services
PENN,25301010,2530,Consumer Services
PEP,30201030,3020,"Food, Beverage & Tobacco"
PETQ,35102010,3510,Health Care Equipment & Services
PETS,25502020,2550,Retailing
PFBC,40101015,4010,Banks
PFBI,40101015,4010,Banks
PFE,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PFG,40301020,4030,Insurance
PFGC,30101020,3010,Food & Staples Retailing
PFHD,40101015,4010,Banks
PFIS,40101015,4010,Banks
PFNX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PFPT,45103020,4510,Software & Services
PFS,40102010,4010,Banks
PFSI,40102010,4010,Banks
PG,30301010,3030,Household & Personal Products
PGC,40101015,4010,Banks
PGEN,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PGNX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PGNY,35102030,3510,Health Care Equipment & Services
PGR,40301040,4030,Insurance
PGRE,60101040,6010,Real Estate
PGTI,20102010,2010,Capital Goods
PH,20106020,2010,Capital Goods
PHAS,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PHAT,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PHM,25201030,2520,Consumer Durables & Apparel
PHR,35103010,3510,Health Care Equipment & Services
PHUN,45103010,4510,Software & Services
PHX,10102020,1010,Energy
PI,45301020,4530,Semiconductors & Semiconductor Equipment
PICO,20201050,2020,Commercial & Professional Services
PII,25202010,2520,Consumer Durables & Apparel
PINC,35102015,3510,Health Care Equipment & Services
PING,45103020,4510,Software & Services
PIPR,40203020,4020,Diversified Financials
PIRS,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PJT,40203020,4020,Diversified Financials
PK,60101030,6010,Real Estate
PKBK,40101015,4010,Banks
PKE,20101010,2010,Capital Goods
PKG,15103020,1510,Materials
PKI,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PKOH,20106020,2010,Capital Goods
PLAB,45301010,4530,Semiconductors & Semiconductor Equipment
PLAN,45103010,4510,Software & Services
PLAY,25301040,2530,Consumer Services
PLCE,25504010,2550,Retailing
PLD,60101020,6010,Real Estate
PLMR,40301040,4030,Insurance
PLNT,25301030,2530,Consumer Services
PLOW,20106010,2010,Capital Goods
PLPC,20104010,2010,Capital Goods
PLSE,35101010,3510,Health Care Equipment & Services
PLT,45201020,4520,Technology Hardware & Equipment
PLUG,20104010,2010,Capital Goods
PLUS,45203030,4520,Technology Hardware & Equipment
PLXS,45203020,4520,Technology Hardware & Equipment
PM,30203010,3020,"Food, Beverage & Tobacco"
PMBC,40101015,4010,Banks
PMT,40204010,4020,Diversified Financials
PNC,40101015,4010,Banks
PNFP,40101015,4010,Banks
PNM,55101010,5510,Utilities
PNR,20106020,2010,Capital Goods
PNRG,10102020,1010,Energy
PNTG,35102020,3510,Health Care Equipment & Services
PNW,55101010,5510,Utilities
PODD,35101010,3510,Health Care Equipment & Services
POL,15101050,1510,Materials
POOL,25501010,2550,Retailing
POR,55101010,5510,Utilities
POST,30202030,3020,"Food, Beverage & Tobacco"
POWI,45301020,4530,Semiconductors & Semiconductor Equipment
POWL,20104010,2010,Capital Goods
PPBI,40101015,4010,Banks
PPC,30202030,3020,"Food, Beverage & Tobacco"
PPD,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PPG,15101050,1510,Materials
PPL,55101010,5510,Utilities
PQG,15101050,1510,Materials
PRA,40301040,4030,Insurance
PRAA,40202010,4020,Diversified Financials
PRAH,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PRDO,25302010,2530,Consumer Services
PRFT,45102010,4510,Software & Services
PRGO,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PRGS,45103020,4510,Software & Services
PRGX,45102020,4510,Software & Services
PRI,40301020,4030,Insurance
PRIM,20103010,2010,Capital Goods
PRK,40101015,4010,Banks
PRLB,20106020,2010,Capital Goods
PRNB,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PRO,45103010,4510,Software & Services
PROS,40301040,4030,Insurance
PROV,40102010,4010,Banks
PRPL,25201020,2520,Consumer Durables & Apparel
PRSC,35102015,3510,Health Care Equipment & Services
PRSP,45102010,4510,Software & Services
PRTA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PRTH,45102020,4510,Software & Services
PRTK,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PRTY,25504040,2550,Retailing
PRU,40301020,4030,Insurance
PRVL,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PS,45103010,4510,Software & Services
PSA,60101080,6010,Real Estate
PSB,60101010,6010,Real Estate
PSMT,30101040,3010,Food & Staples Retailing
PSN,20101010,2010,Capital Goods
PSNL,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PSTG,45202030,4520,Technology Hardware & Equipment
PSX,10102030,1010,Energy
PTC,45103010,4510,Software & Services
PTCT,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PTE,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PTEN,10101010,1010,Energy
PTGX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PTLA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PTN,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PTSI,20304020,2030,Transportation
PTVCB,40301040,4030,Insurance
PUB,40101015,4010,Banks
PUMP,10101020,1010,Energy
PVAC,10102020,1010,Energy
PVBC,40102010,4010,Banks
PVH,25203010,2520,Consumer Durables & Apparel
PWOD,40101015,4010,Banks
PWR,20103010,2010,Capital Goods
PXD,10102020,1010,Energy
PYPL,45102020,4510,Software & Services
PYX,30203010,3020,"Food, Beverage & Tobacco"
PZN,40203010,4020,Diversified Financials
PZZA,25301040,2530,Consumer Services
QADA,45103010,4510,Software & Services
QCOM,45301020,4530,Semiconductors & Semiconductor Equipment
QCRH,40101015,4010,Banks
QDEL,35101020,3510,Health Care Equipment & Services
QEP,10102020,1010,Energy
QGEN,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
QLYS,45103020,4510,Software & Services
QNST,50203010,5020,Media & Entertainment
QRTEA,25502020,2550,Retailing
QRVO,45301020,4530,Semiconductors & Semiconductor Equipment
QTRX,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
QTS,60101080,6010,Real Estate
QTWO,45103010,4510,Software & Services
QUAD,20201010,2020,Commercial & Professional Services
QUOT,25502020,2550,Retailing
R,20304020,2030,Transportation
RAD,30101010,3010,Food & Staples Retailing
RAMP,45102010,4510,Software & Services
RAPT,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RARE,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RAVN,20105010,2010,Capital Goods
RBB,40101015,4010,Banks
RBBN,45201020,4520,Technology Hardware & Equipment
RBC,20104010,2010,Capital Goods
RBCAA,40101015,4010,Banks
RBNC,40101015,4010,Banks
RC,40204010,4020,Diversified Financials
RCII,25504020,2550,Retailing
RCKT,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RCKY,25203020,2520,Consumer Durables & Apparel
RCL,25301020,2530,Consumer Services
RCM,35102015,3510,Health Care Equipment & Services
RCUS,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RDFN,60102040,6010,Real Estate
RDI,50202010,5020,Media & Entertainment
RDN,40102010,4010,Banks
RDNT,35102015,3510,Health Care Equipment & Services
RDUS,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RE,40301050,4030,Insurance
REAL,25502020,2550,Retailing
REG,60101070,6010,Real Estate
REGI,10102030,1010,Energy
REGN,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
REI,10102020,1010,Energy
REPH,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
REPL,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RES,10101020,1010,Energy
RESI,60101060,6010,Real Estate
RETA,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
REV,30302010,3030,Household & Personal Products
REVG,20106010,2010,Capital Goods
REX,10102030,1010,Energy
REXR,60101020,6010,Real Estate
REYN,30301010,3030,Household & Personal Products
REZI,20102010,2010,Capital Goods
RF,40101015,4010,Banks
RFL,60102020,6010,Real Estate
RGA,40301050,4030,Insurance
RGCO,55102010,5510,Utilities
RGEN,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RGLD,15104030,1510,Materials
RGNX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RGP,20202020,2020,Commercial & Professional Services
RGR,25202010,2520,Consumer Durables & Apparel
RGS,25302020,2530,Consumer Services
RH,25504060,2550,Retailing
RHI,20202010,2020,Commercial & Professional Services
RHP,60101030,6010,Real Estate
RICK,25301030,2530,Consumer Services
RIG,10101010,1010,Energy
RIGL,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RILY,40203020,4020,Diversified Financials
RJF,40203020,4020,Diversified Financials
RL,25203010,2520,Consumer Durables & Apparel
RLGT,20301010,2030,Transportation
RLGY,60102040,6010,Real Estate
RLH,25301020,2530,Consumer Services
RLI,40301040,4030,Insurance
RLJ,60101030,6010,Real Estate
RM,40202010,4020,Diversified Financials
RMAX,60102040,6010,Real Estate
RMBI,40101015,4010,Banks
RMBS,45301020,4530,Semiconductors & Semiconductor Equipment
RMD,35101010,3510,Health Care Equipment & Services
RMNI,45103010,4510,Software & Services
RMR,60102010,6010,Real Estate
RMTI,35101020,3510,Health Care Equipment & Services
RNET,10101020,1010,Energy
RNG,45103010,4510,Software & Services
RNR,40301050,4030,Insurance
RNST,40101015,4010,Banks
ROAD,20103010,2010,Capital Goods
ROCK,20102010,2010,Capital Goods
ROG,45203015,4520,Technology Hardware & Equipment
ROIC,60101070,6010,Real Estate
ROK,20104010,2010,Capital Goods
ROKU,50202010,5020,Media & Entertainment
ROL,20201050,2020,Commercial & Professional Services
ROLL,20106020,2010,Capital Goods
ROP,20105010,2010,Capital Goods
ROSE,10102020,1010,Energy
ROST,25504010,2550,Retailing
RP,45103010,4510,Software & Services
RPAI,60101070,6010,Real Estate
RPD,45103020,4510,Software & Services
RPM,15101050,1510,Materials
RPT,60101070,6010,Real Estate
RRBI,40101015,4010,Banks
RRC,10102020,1010,Energy
RRD,20201010,2020,Commercial & Professional Services
RRGB,25301040,2530,Consumer Services
RRR,25301010,2530,Consumer Services
RS,15104050,1510,Materials
RSG,20201050,2020,Commercial & Professional Services
RST,45103010,4510,Software & Services
RTIX,35101020,3510,Health Care Equipment & Services
RTRX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RTW,25504010,2550,Retailing
RTX,20101010,2010,Capital Goods
RUBI,25502020,2550,Retailing
RUBY,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RUN,20104010,2010,Capital Goods
RUSHA,20107010,2010,Capital Goods
RUSHB,20107010,2010,Capital Goods
RUTH,25301040,2530,Consumer Services
RVI,60101070,6010,Real Estate
RVMD,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RVNC,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RVSB,40102010,4010,Banks
RWT,40204010,4020,Diversified Financials
RXN,20106020,2010,Capital Goods
RYAM,15101050,1510,Materials
RYI,15104050,1510,Materials
RYN,60101080,6010,Real Estate
RYTM,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SABR,45102020,4510,Software & Services
SAFE,60101080,6010,Real Estate
SAFM,30202030,3020,"Food, Beverage & Tobacco"
SAFT,40301040,4030,Insurance
SAGE,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SAH,25504050,2550,Retailing
SAIA,20304020,2030,Transportation
SAIC,45102010,4510,Software & Services
SAIL,45103020,4510,Software & Services
SALT,20303010,2030,Transportation
SAM,30201010,3020,"Food, Beverage & Tobacco"
SAMG,40203010,4020,Diversified Financials
SANM,45203020,4520,Technology Hardware & Equipment
SASR,40101015,4010,Banks
SATS,45201020,4520,Technology Hardware & Equipment
SAVE,20302010,2030,Transportation
SB,20303010,2030,Transportation
SBAC,60101080,6010,Real Estate
SBBP,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SBBX,40101015,4010,Banks
SBCF,40101015,4010,Banks
SBGI,50201020,5020,Media & Entertainment
SBH,25504040,2550,Retailing
SBNY,40101015,4010,Banks
SBOW,10102020,1010,Energy
SBRA,60101050,6010,Real Estate
SBSI,40101015,4010,Banks
SBT,40102010,4010,Banks
SBUX,25301040,2530,Consumer Services
SC,40202010,4020,Diversified Financials
SCCO,15104025,1510,Materials
SCHL,50201040,5020,Media & Entertainment
SCHN,15104050,1510,Materials
SCHW,40203020,4020,Diversified Financials
SCI,25302020,2530,Consumer Services
SCL,15101050,1510,Materials
SCOR,50201010,5020,Media & Entertainment
SCS,20201060,2020,Commercial & Professional Services
SCSC,45203030,4520,Technology Hardware & Equipment
SCU,40203010,4020,Diversified Financials
SCVL,25504010,2550,Retailing
SCWX,45103020,4510,Software & Services
SD,10102020,1010,Energy
SDGR,35103010,3510,Health Care Equipment & Services
SDRL,10101010,1010,Energy
SEAS,25301030,2530,Consumer Services
SEB,30202030,3020,"Food, Beverage & Tobacco"
SEE,15103020,1510,Materials
SEIC,40203010,4020,Diversified Financials
SEM,35102020,3510,Health Care Equipment & Services
SENEA,30202030,3020,"Food, Beverage & Tobacco"
SENS,35101020,3510,Health Care Equipment & Services
SERV,25302020,2530,Consumer Services
SF,40203020,4020,Diversified Financials
SFBS,40101015,4010,Banks
SFE,40203010,4020,Diversified Financials
SFIX,25502020,2550,Retailing
SFL,10102040,1010,Energy
SFM,30101030,3010,Food & Staples Retailing
SFNC,40101015,4010,Banks
SFST,40101015,4010,Banks
SGA,50201020,5020,Media & Entertainment
SGC,25203010,2520,Consumer Durables & Apparel
SGEN,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SGH,45301020,4530,Semiconductors & Semiconductor Equipment
SGMO,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SGMS,25301010,2530,Consumer Services
SGRY,35102020,3510,Health Care Equipment & Services
SHAK,25301040,2530,Consumer Services
SHBI,40101015,4010,Banks
SHEN,50102010,5010,Telecommunication Services
SHO,60101030,6010,Real Estate
SHOO,25203020,2520,Consumer Durables & Apparel
SHSP,45103010,4510,Software & Services
SHW,15101050,1510,Materials
SI,40101015,4010,Banks
SIBN,35101020,3510,Health Care Equipment & Services
SIC,25302020,2530,Consumer Services
SIEB,40203020,4020,Diversified Financials
SIEN,35101020,3510,Health Care Equipment & Services
SIG,25504040,2550,Retailing
SIGA,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SIGI,40301040,4030,Insurance
SILK,35101020,3510,Health Care Equipment & Services
SIRI,50201030,5020,Media & Entertainment
SITC,60101070,6010,Real Estate
SITE,20107010,2010,Capital Goods
SITM,45301020,4530,Semiconductors & Semiconductor Equipment
SIVB,40101015,4010,Banks
SIX,25301030,2530,Consumer Services
SJI,55102010,5510,Utilities
SJM,30202030,3020,"Food, Beverage & Tobacco"
SJW,55104010,5510,Utilities
SKT,60101070,6010,Real Estate
SKX,25203020,2520,Consumer Durables & Apparel
SKY,25201030,2520,Consumer Durables & Apparel
SKYW,20302010,2030,Transportation
SLAB,45301020,4530,Semiconductors & Semiconductor Equipment
SLB,10101020,1010,Energy
SLCA,10101020,1010,Energy
SLCT,40101015,4010,Banks
SLDB,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SLG,60101040,6010,Real Estate
SLGN,15103010,1510,Materials
SLM,40202010,4020,Diversified Financials
SLP,35103010,3510,Health Care Equipment & Services
SM,10102020,1010,Energy
SMAR,45103010,4510,Software & Services
SMBC,40102010,4010,Banks
SMBK,40101015,4010,Banks
SMG,15101030,1510,Materials
SMHI,10101020,1010,Energy
SMMF,40101015,4010,Banks
SMP,25101010,2510,Automobiles & Components
SMPL,30202030,3020,"Food, Beverage & Tobacco"
SMTC,45301020,4530,Semiconductors & Semiconductor Equipment
SNA,20106020,2010,Capital Goods
SNBR,25504060,2550,Retailing
SNCR,45103010,4510,Software & Services
SND,10101020,1010,Energy
SNDR,20304020,2030,Transportation
SNDX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SNPS,45103010,4510,Software & Services
SNR,60101050,6010,Real Estate
SNV,40101015,4010,Banks
SNX,45203030,4520,Technology Hardware & Equipment
SO,55101010,5510,Utilities
SOI,10101020,1010,Energy
SOLY,35101010,3510,Health Care Equipment & Services
SON,15103020,1510,Materials
SONA,40101015,4010,Banks
SONM,45202030,4520,Technology Hardware & Equipment
SONO,25201010,2520,Consumer Durables & Apparel
SP,20201050,2020,Commercial & Professional Services
SPAR,20106010,2010,Capital Goods
SPB,30301010,3030,Household & Personal Products
SPFI,40101015,4010,Banks
SPG,60101070,6010,Real Estate
SPGI,40203040,4020,Diversified Financials
SPKE,55101010,5510,Utilities
SPLK,45103010,4510,Software & Services
SPNE,35101010,3510,Health Care Equipment & Services
SPOK,50102010,5010,Telecommunication Services
SPOT,50202010,5020,Media & Entertainment
SPPI,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SPR,20101010,2010,Capital Goods
SPRO,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SPSC,45103010,4510,Software & Services
SPT,45103010,4510,Software & Services
SPTN,30101020,3010,Food & Staples Retailing
SPWH,25504040,2550,Retailing
SPWR,45301020,4530,Semiconductors & Semiconductor Equipment
SPXC,20106020,2010,Capital Goods
SQ,45102020,4510,Software & Services
SR,55102010,5510,Utilities
SRC,60101070,6010,Real Estate
SRCE,40101015,4010,Banks
SRCL,20201050,2020,Commercial & Professional Services
SRDX,35101010,3510,Health Care Equipment & Services
SRE,55103010,5510,Utilities
SRG,60101070,6010,Real Estate
SRI,25101010,2510,Automobiles & Components
SRNE,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SRPT,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SRRK,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SRT,45102020,4510,Software & Services
SSB,40101015,4010,Banks
SSD,20102010,2010,Capital Goods
SSNC,45103010,4510,Software & Services
SSP,50201020,5020,Media & Entertainment
SSTI,45103010,4510,Software & Services
SSTK,25502020,2550,Retailing
SSYS,45202030,4520,Technology Hardware & Equipment
ST,20104010,2010,Capital Goods
STAA,35101020,3510,Health Care Equipment & Services
STAG,60101020,6010,Real Estate
STAR,60101010,6010,Real Estate
STAY,25301020,2530,Consumer Services
STBA,40101015,4010,Banks
STC,40301040,4030,Insurance
STE,35101010,3510,Health Care Equipment & Services
STFC,40301040,4030,Insurance
STIM,35101010,3510,Health Care Equipment & Services
STL,40101015,4010,Banks
STLD,15104050,1510,Materials
STML,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STMP,25502020,2550,Retailing
STNG,10102040,1010,Energy
STOK,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STOR,60101010,6010,Real Estate
STRA,25302010,2530,Consumer Services
STRL,20103010,2010,Capital Goods
STRO,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STRS,60102030,6010,Real Estate
STSA,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STT,40203010,4020,Diversified Financials
STWD,40204010,4020,Diversified Financials
STXB,40101015,4010,Banks
STZ,30201020,3020,"Food, Beverage & Tobacco"
SUI,60101060,6010,Real Estate
SUM,15102010,1510,Materials
SUPN,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SVC,60101030,6010,Real Estate
SVMK,45103010,4510,Software & Services
SVRA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SWAV,35101010,3510,Health Care Equipment & Services
SWCH,45102030,4510,Software & Services
SWI,45103020,4510,Software & Services
SWK,20106020,2010,Capital Goods
SWKS,45301020,4530,Semiconductors & Semiconductor Equipment
SWM,15105020,1510,Materials
SWN,10102020,1010,Energy
SWTX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SWX,55102010,5510,Utilities
SXC,15104050,1510,Materials
SXI,20106020,2010,Capital Goods
SXT,15101050,1510,Materials
SYBT,40101015,4010,Banks
SYBX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SYF,40202010,4020,Diversified Financials
SYK,35101010,3510,Health Care Equipment & Services
SYKE,45102020,4510,Software & Services
SYNA,45301020,4530,Semiconductors & Semiconductor Equipment
SYNH,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SYNL,15104050,1510,Materials
SYRS,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SYX,20107010,2010,Capital Goods
SYY,30101020,3010,Food & Staples Retailing
T,50101020,5010,Telecommunication Services
TACO,25301040,2530,Consumer Services
TALO,10102020,1010,Energy
TAP,30201010,3020,"Food, Beverage & Tobacco"
TAST,25301040,2530,Consumer Services
TBBK,40101015,4010,Banks
TBI,20202010,2020,Commercial & Professional Services
TBIO,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TBK,40101015,4010,Banks
TBNK,40102010,4010,Banks
TBPH,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TCBI,40101015,4010,Banks
TCBK,40101015,4010,Banks
TCDA,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TCF,40101015,4010,Banks
TCFC,40101015,4010,Banks
TCI,60102020,6010,Real Estate
TCMD,35101010,3510,Health Care Equipment & Services
TCO,60101070,6010,Real Estate
TCRR,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TCS,25504040,2550,Retailing
TCX,45102030,4510,Software & Services
TDC,45103020,4510,Software & Services
TDG,20101010,2010,Capital Goods
TDOC,35103010,3510,Health Care Equipment & Services
TDS,50102010,5010,Telecommunication Services
TDW,10101020,1010,Energy
TDY,20101010,2010,Capital Goods
TEAM,45103010,4510,Software & Services
TECD,45203030,4520,Technology Hardware & Equipment
TECH,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TELL,10102020,1010,Energy
TEN,25101010,2510,Automobiles & Components
TENB,45103020,4510,Software & Services
TER,45301010,4530,Semiconductors & Semiconductor Equipment
TERP,55105020,5510,Utilities
TESS,45201020,4520,Technology Hardware & Equipment
TEUM,45103010,4510,Software & Services
TEX,20106010,2010,Capital Goods
TFC,40101015,4010,Banks
TFSL,40102010,4010,Banks
TFX,35101010,3510,Health Care Equipment & Services
TG,15101010,1510,Materials
TGH,20107010,2010,Capital Goods
TGI,20101010,2010,Capital Goods
TGNA,50201020,5020,Media & Entertainment
TGT,25503020,2550,Retailing
TGTX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TH,25301020,2530,Consumer Services
THC,35102020,3510,Health Care Equipment & Services
THFF,40101015,4010,Banks
THG,40301040,4030,Insurance
THO,25102010,2510,Automobiles & Components
THR,20104010,2010,Capital Goods
THRM,25101010,2510,Automobiles & Components
THS,30202030,3020,"Food, Beverage & Tobacco"
TIF,25504040,2550,Retailing
TILE,20201060,2020,Commercial & Professional Services
TIPT,40301040,4030,Insurance
TISI,20201050,2020,Commercial & Professional Services
TITN,20107010,2010,Capital Goods
TIVO,45103020,4510,Software & Services
TJX,25504010,2550,Retailing
TK,10102040,1010,Energy
TKR,20106020,2010,Capital Goods
TLRD,25504010,2550,Retailing
TLYS,25504010,2550,Retailing
TMDX,35101010,3510,Health Care Equipment & Services
TMHC,25201030,2520,Consumer Durables & Apparel
TMO,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TMP,40101015,4010,Banks
TMST,15104050,1510,Materials
TMUS,50102010,5010,Telecommunication Services
TNAV,45103010,4510,Software & Services
TNC,20106020,2010,Capital Goods
TNDM,35101010,3510,Health Care Equipment & Services
TNET,20202010,2020,Commercial & Professional Services
TNK,10102040,1010,Energy
TOCA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TOL,25201030,2520,Consumer Durables & Apparel
TORC,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TOWN,40101015,4010,Banks
TPB,30203010,3020,"Food, Beverage & Tobacco"
TPC,20103010,2010,Capital Goods
TPCO,50201040,5020,Media & Entertainment
TPH,25201030,2520,Consumer Durables & Apparel
TPIC,20104020,2010,Capital Goods
TPR,25203010,2520,Consumer Durables & Apparel
TPRE,40301050,4030,Insurance
