ticker,text,original,preditions,predictions_score,hand_labeled
COO,"the cooper companies, inc., together with its subsidiaries, develops, manufactures, and markets contact lens wearers. the company operates in two segments, coopervision and coopersurgical. the coopervision segment offers spherical lense, including lenses that correct near and farsightedness; and toric and multifocal lenses comprising lenses correcting vision challenges, such as astigmatism, presbyopia, myopia, ocular dryness and eye fatigues in the americas, europe, middle east, africa, and asia pacific. the coopersurgical segment focuses on family and women's health care, which provides medical devices, fertility, genomics, diagnostics, and contraception to health care professionals and patients worldwide. it offers surgical and office products, including paragard, uterine manipulators, retractors, closure products, point of care products, leep products, endosee, and illuminate and fetal pillows; fertility products and services, such as fertility consumables and equipment, and embryo options and preimplantation genetic testing. the cooper companies, inc. was founded in 1958 and is headquartered in san ramon, california.",['Health Care Equipment & Services'],"['Pharmaceuticals, Biotechnology & Life Sciences', 'Health Care Equipment & Services', 'Food & Staples Retailing', 'Materials', 'Commercial & Professional Services']","[9.78736520e-01 3.49514298e-02 2.40693480e-05 2.33224591e-06
 1.78576227e-06]",['Health Care Equipment & Services']
CVS,"cvs health corporation provides health services in the united states. the company's health care benefits segment offers traditional, voluntary, and consumer-directed health insurance products and related services. it serves employer groups, individuals, college students, part-time and hourly workers, health plans, health care providers, governmental units, government-sponsored plans, labor groups, and expatriates. its pharmacy services segment offers pharmacy benefit management solutions, including plan design and administration, formulary management, retail pharmacy network management, mail order pharmacy, specialty pharmacy and infusion, clinical, and disease and medical spend management services. it serves employers, insurance companies, unions, government employee groups, health plans, prescription drug plans, medicaid managed care plans, plans offered on public health insurance and private health insurance exchanges, other sponsors of health benefit plans, and individuals. this segment operates retail specialty pharmacy stores; and specialty mail-order, mail-order dispensing, and compounding pharmacies, as well as branches for infusion and enteral nutrition services. the company's retail/ltc segment sells prescription and over-the-counter drugs, consumer health and beauty products, and personal care products; and provides health care services through its minuteclinic walk-in medical clinics. this segment also distributes prescription drugs; and provides related pharmacy consulting and other ancillary services to care facilities and other care settings. as of december 31, 2021, it operated approximately 9,900 retail locations and 1,200 minuteclinic locations, as well as online retail pharmacy websites, ltc pharmacies, and onsite pharmacies. the company was formerly known as cvs caremark corporation and changed its name to cvs health corporation in september 2014. cvs health corporation was founded in 1963 and is headquartered in woonsocket, rhode island.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Food & Staples Retailing', 'Food, Beverage & Tobacco', 'Retailing']","[5.22508621e-01 1.18827671e-01 1.40259247e-02 4.74718446e-03
 9.37349032e-05]",
DGX,"quest diagnostics incorporated provides diagnostic testing, information, and services in the united states and internationally. the company develops and delivers diagnostic information services, such as routine testing, non-routine and advanced clinical testing, anatomic pathology testing, and other diagnostic information services. it offers diagnostic information services primarily under the quest diagnostics brand, as well as under the ameripath, dermpath diagnostics, examone, and quanum brands to patients, clinicians, hospitals, independent delivery networks, health plans, employers, direct contract entities, and accountable care organizations through a network of laboratories, patient service centers, phlebotomists in physician offices, call centers and mobile paramedics, nurses, and other health and wellness professionals. the company also provides risk assessment services for the life insurance industry; and healthcare organizations and clinicians robust information technology solutions. quest diagnostics incorporated was founded in 1967 and is headquartered in secaucus, new jersey.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Retailing', 'Commercial & Professional Services', 'Media & Entertainment']","[9.99994278e-01 1.99310583e-04 2.22437429e-05 6.13288739e-06
 5.36208518e-06]",
DHR,"danaher corporation designs, manufactures, and markets professional, medical, industrial, and commercial products and services worldwide. the company operates through three segments: life sciences, diagnostics, and environmental & applied solutions. the life sciences segment provides mass spectrometers; flow cytometry, genomics, lab automation, centrifugation, particle counting and characterization; microscopes; genomics consumables; and gene and cell therapy. this segment also offers bioprocess technologies, consumables, and services; and filtration, separation, and purification technologies to the pharmaceutical and biopharmaceutical, food and beverage, medical, and life sciences companies, as well as universities, medical schools and research institutions, and various industrial manufacturers. the diagnostics segment provides chemistry, immunoassay, microbiology, and automation systems, as well as hematology, molecular, acute care, and pathology diagnostics products. this segment offers clinical instruments, reagents, consumables, software, and services for hospitals, physicians' offices, reference laboratories, and other critical care settings. the environmental & applied solutions segment offers instrumentation, consumables, software, services, and disinfection systems to analyze, treat, and manage ultra-pure, potable, industrial, waste, ground, source, and ocean water in residential, commercial, industrial, and natural resource applications. this segment also provides instruments, software, services, and consumables for various color and appearance management, packaging design and quality management, packaging converting, printing, marking, coding, and traceability applications for consumer, pharmaceutical, and industrial products. the company was formerly known as diversified mortgage investors, inc. and changed its name to danaher corporation in 1984. danaher corporation was founded in 1969 and is headquartered in washington, the district of columbia.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Materials', 'Technology Hardware & Equipment', 'Commercial & Professional Services']","[9.91240680e-01 1.83031578e-02 1.46835530e-03 6.08538860e-04
 5.65018214e-04]",
DVA,"davita inc. provides kidney dialysis services for patients suffering from chronic kidney failure. the company operates kidney dialysis centers and provides related lab services in outpatient dialysis centers. it also provides outpatient, hospital inpatient, and home-based hemodialysis services; owns clinical laboratories that provide routine laboratory tests for dialysis and other physician-prescribed laboratory tests for esrd patients; and management and administrative services to outpatient dialysis centers. in addition, the company provides disease management services to 16,000 patients in risk-based integrated care arrangements and 7,000 patients in other integrated care arrangements; vascular access services; clinical research programs; physician services; and comprehensive kidney care services. as of december 31, 2021, it provided dialysis and administrative services in the united states through a network of 2,815 outpatient dialysis centers serving approximately 203,100 patients; and operated 339 outpatient dialysis centers located in 10 countries outside of the united states serving approximately 39,900 patients. further, the company provides acute inpatient dialysis services in approximately 850 hospitals and related laboratory services in the united states. the company was formerly known as davita healthcare partners inc. and changed its name to davita inc. in september 2016. davita inc. was incorporated in 1994 and is headquartered in denver, colorado.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Insurance', 'Commercial & Professional Services', 'Capital Goods']","[9.99997735e-01 1.33360358e-04 2.19201766e-07 2.79934707e-08
 2.26839489e-08]",
DXCM,"dexcom, inc., a medical device company, focuses on the design, development, and commercialization of continuous glucose monitoring (cgm) systems in the united states and internationally. the company provides its systems for use by people with diabetes, as well as for use by healthcare providers. its products include dexcom g6, an integrated cgm system for diabetes management; dexcom real-time api, which enables invited third-party developers to integrate real-time cgm data into their digital health applications and devices; dexcom one, that is designed to replace finger stick blood glucose testing for diabetes treatment decisions; and dexcom share, a remote monitoring system. the company's products candidature comprises dexcom g7, a next generation g7 cgm system. dexcom, inc. has a collaboration and license agreement with verily life sciences llc and verily ireland limited to develop blood-based or interstitial glucose monitoring products. the company markets its products directly to endocrinologists, physicians, and diabetes educators. dexcom, inc. was incorporated in 1999 and is headquartered in san diego, california.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Commercial & Professional Services', 'Capital Goods', 'Materials']","[9.99941707e-01 1.55278854e-03 1.93486176e-06 8.55690359e-07
 3.91903541e-07]",
EW,"edwards lifesciences corporation provides products and technologies for structural heart disease, and critical care and surgical monitoring in the united states, europe, japan, and internationally. it offers transcatheter heart valve replacement products for the minimally invasive replacement of heart valves; and transcatheter heart valve repair and replacement products to treat mitral and tricuspid valve diseases. the company also provides the pascal and cardioband transcatheter valve repair systems for minimally-invasive therapy. in addition, it offers surgical structural heart solutions, such as aortic surgical valve under the inspiris name; konect resilia, a pre-assembled aortic tissue valved conduit for patients who require replacement of the valve, root, and ascending aorta; and harpoon beating heart mitral valve repair system for patients with degenerative mitral regurgitation. further, the company provides critical care solutions, including advanced hemodynamic monitoring systems to measure a patient's heart function and fluid status in surgical and intensive care settings; and acumen hypotension prediction index software that alerts clinicians in advance of a patient developing dangerously low blood pressure. the company distributes its products through a direct sales force and independent distributors. edwards lifesciences corporation was founded in 1958 and is headquartered in irvine, california.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Capital Goods', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Materials', 'Consumer Durables & Apparel']","[1.00000000e+00 3.77363972e-06 4.75452566e-08 4.23820801e-09
 5.29350064e-10]",
HCA,"hca healthcare, inc., through its subsidiaries, provides health care services company in the united states. the company operates general and acute care hospitals that offers medical and surgical services, including inpatient care, intensive care, cardiac care, diagnostic, and emergency services; and outpatient services, such as outpatient surgery, laboratory, radiology, respiratory therapy, cardiology, and physical therapy. it also operates outpatient health care facilities consisting of freestanding ambulatory surgery centers, freestanding emergency care facilities, urgent care facilities, walk-in clinics, diagnostic and imaging centers, rehabilitation and physical therapy centers, radiation and oncology therapy centers, physician practices, and various other facilities. in addition, the company operates psychiatric hospitals, which provide therapeutic programs comprising child, adolescent and adult psychiatric care, adolescent and adult alcohol, drug abuse treatment, and counseling services. as of december 31, 2021, it operated 182 hospitals, including 175 general and acute care hospitals, five psychiatric hospitals, and two rehabilitation hospitals; 125 freestanding surgery centers; and 21 freestanding endoscopy centers in 20 states and england. the company was formerly known as hca holdings, inc. hca healthcare, inc. was founded in 1968 and is headquartered in nashville, tennessee.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Insurance', 'Capital Goods', 'Commercial & Professional Services']","[9.99999523e-01 4.71035200e-05 2.17845031e-08 2.62352984e-09
 6.69972133e-10]",
HOLX,"hologic, inc. develops, manufactures, and supplies diagnostics products, medical imaging systems, and surgical products for women's health through early detection and treatment in the united states, europe, the asia-pacific, and internationally. it operates through four segments: diagnostics, breast health, gyn surgical, and skeletal health. the company provides aptima molecular diagnostic assays to detect the infectious microorganisms; aptima viral load tests for hiv, hepatitis c, and hepatitis b; aptima sars-cov-2 and panther fusion sars-cov-2 assays for the detection of sars-cov-2; thinprep system for use in cytology applications; rapid fetal fibronectin test that assists physicians in assessing the risk of pre-term birth; and various diagnostic tests for the detection of group b streptococcus. it also offers breast imaging and analytics, such as 2d and 3d digital mammography systems and reading workstations, minimally invasive breast biopsy guidance systems and devices, breast biopsy site markers and localization, specimen radiology, and ultrasound and connectivity solutions; and breast conserving surgery products. in addition, the company provides novasure endometrial ablation system for the treatment of abnormal uterine bleeding; myosure hysteroscopic tissue removal system for the removal of fibroids, polyps, and other pathology within the uterus; and fluent fluid management system that provides liquid distention during diagnostic and operative hysteroscopic procedures. further, it offers horizon dxa, a dual energy x-ray system; and the fluoroscan insight fd mini c-arm to perform minimally invasive orthopedic surgical procedures. the company sells its products through direct sales and service forces, and independent distributors and sales representatives. hologic, inc. was incorporated in 1985 and is headquartered in marlborough, massachusetts.",['Health Care Equipment & Services'],"['Pharmaceuticals, Biotechnology & Life Sciences', 'Health Care Equipment & Services', 'Materials', 'Commercial & Professional Services', 'Food & Staples Retailing']","[8.50093663e-01 3.75541657e-01 3.69109239e-06 6.74158571e-07
 5.64746927e-07]",
HSIC,"henry schein, inc. provides health care products and services to dental practitioners and laboratories, physician practices, government, institutional health care clinics, and other alternate care clinics worldwide. it operates through two segments, health care distribution, and technology and value-added services. the health care distribution segment offers dental products, including infection-control products, handpieces, preventatives, impression materials, composites, anesthetics, teeth, dental implants, gypsum, acrylics, articulators, abrasives, dental chairs, delivery units and lights, x-ray supplies and equipment, personal protective equipment, and high-tech and digital restoration equipment, as well as equipment repair services. this segment also provides medical products comprising branded and generic pharmaceuticals, vaccines, surgical products, diagnostic tests, infection-control products, x-ray products, equipment, and vitamins. the technology and value-added services segment offers software, technology, and other value-added services that include practice management software systems for dental and medical practitioners. this segment also provides value-added practice solutions, which comprise financial services on a non-recourse basis, e-services, practice technology, network, and hardware services, as well as continuing education services for practitioners, and consulting and other services. henry schein, inc. was founded in 1932 and is headquartered in melville, new york.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Commercial & Professional Services', 'Insurance', 'Capital Goods']","[9.99927878e-01 9.93031194e-04 6.91577497e-06 2.32548746e-06
 1.46904620e-06]",
HUM,"humana inc., together with its subsidiaries, operates as a health and well-being company in the united states. it operates through three segments: retail, group and specialty, and healthcare services. the company offers medical and supplemental benefit plans to individuals. it also has a contract with centers for medicare and medicaid services to administer the limited income newly eligible transition prescription drug plan program; and contracts with various states to provide medicaid, dual eligible, and long-term support services benefits. in addition, the company provides commercial fully insured medical and specialty health insurance benefits comprising dental, vision, and other supplemental health benefits; and administrative services only products to individuals and employer groups, as well as military services, such as tricare t2017 east region contract. further, it offers pharmacy solutions, provider services, and home solutions services, such as home health and other services to its health plan members, as well as to third parties. as of december 31, 2021, the company had approximately 17 million members in medical benefit plans, as well as approximately 5 million members in specialty products. humana inc. was founded in 1961 and is headquartered in louisville, kentucky.",['Health Care Equipment & Services'],"['Food, Beverage & Tobacco', 'Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Commercial & Professional Services', 'Food & Staples Retailing']",[0.35455728 0.18044424 0.15826638 0.00156935 0.00110547],
IDXX,"idexx laboratories, inc. develops, manufactures, and distributes products and services primarily for the companion animal veterinary, livestock and poultry, dairy, and water testing markets worldwide. the company operates through cag; water quality products; lpd; and other segments. it provides point-of-care veterinary diagnostic products, including instruments, consumables, and rapid assay test kits; veterinary reference laboratory diagnostic and consulting services; practice management and diagnostic imaging systems and services for veterinarians; and health monitoring, biological materials testing, and laboratory animal diagnostic instruments and services for biomedical research community. the company also offers diagnostic and health-monitoring products for livestock, poultry, and dairy; products that test water for various microbiological contaminants; and point-of-care electrolytes and blood gas analyzers and sars-cov-2 rt-pcr that are used in the human point-of-care medical diagnostics market; in-clinic chemistry, blood and urine chemistry, hematology, and sedivue dx analyzers; snap rapid assays test kits. in addition, it provides colilert, colilert-18, and colisure tests, which detect the presence of total coliforms and e. coli in water; enterolert, pseudalert, filta-max and filta-max xpress, legiolert, and quanti-tray products; veterinary software and services for independent veterinary clinics and corporate groups. the company markets its products through marketing, customer service, sales, and technical service groups, as well as through independent distributors and other resellers. idexx laboratories, inc. was incorporated in 1983 and is headquartered in westbrook, maine.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Capital Goods', 'Commercial & Professional Services', 'Retailing']","[9.99999881e-01 6.99728253e-06 1.12631733e-06 9.16535441e-07
 2.75460792e-07]",
ISRG,"intuitive surgical, inc. develops, manufactures, and markets products that enable physicians and healthcare providers to enhance the quality of and access to minimally invasive care in the united states and internationally. the company offers the da vinci surgical system to enable complex surgery using a minimally invasive approach; and ion endoluminal system, which extends its commercial offerings beyond surgery into diagnostic procedures enabling minimally invasive biopsies in the lung. it also provides a suite of stapling, energy, and core instrumentation for its surgical systems; progressive learning pathways to support the use of its technology; a complement of services to its customers, including support, installation, repair, and maintenance; and integrated digital capabilities providing unified and connected offerings, streamlining performance for hospitals with program-enhancing insights. the company was incorporated in 1995 and is headquartered in sunnyvale, california.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Materials', 'Capital Goods', 'Commercial & Professional Services']","[9.99984860e-01 5.51110948e-04 1.26610257e-06 4.48039316e-07
 3.35377223e-07]",
LH,"laboratory corporation of america holdings operates as a global life sciences company that provides vital information to help doctors, hospitals, pharmaceutical companies, researchers, and patients make clear and confident decisions. it operates in two segments, labcorp diagnostics (dx) and labcorp drug development (dd). it offers various tests, such as blood chemistry analyses, urinalyses, blood cell counts, thyroid tests, pap tests, hemoglobin a1c and vitamin d, prostate-specific antigens, tests for sexually transmitted diseases, hepatitis c tests, microbiology cultures and procedures, and alcohol and other substance-abuse tests. the company also provides specialty testing services comprising gene-based and esoteric testing; advanced tests target specific diseases, including anatomic pathology/oncology, cardiovascular disease, coagulation, diagnostic genetics, endocrinology, infectious disease, women's health, pharmacogenetics, and parentage and donor testing; and occupational testing services, medical drug monitoring services, chronic disease programs, and kidney stone prevention tests. it provides online and mobile applications to enable patients to check test results; and online applications for managed care organizations and accountable care organizations. it offers end-to-end drug development, medical device, and companion diagnostic development solutions from early-stage research to clinical development and commercial market access. it serves managed care organizations, pharmaceutical, biotechnology, medical device and diagnostics companies, governmental agencies, physicians and other healthcare providers, hospitals and health systems, employers, patients and consumers, contract research organizations, and independent clinical laboratories. laboratory corporation of america holdings has a collaboration agreement with tigerlily foundation to increase clinical trial diversity for women of color. the company was incorporated in 1994 and is headquartered in burlington, north carolina.",['Health Care Equipment & Services'],"['Pharmaceuticals, Biotechnology & Life Sciences', 'Health Care Equipment & Services', 'Food & Staples Retailing', 'Insurance', 'Commercial & Professional Services']","[9.53501642e-01 1.22312583e-01 1.34002803e-05 6.32036119e-07
 5.42471469e-07]",
MCK,"mckesson corporation provides healthcare services in the united states and internationally. it operates through four segments: u.s. pharmaceutical, international, medical-surgical solutions, and prescription technology solutions (rxts). the u.s. pharmaceutical segment distributes branded, generic, specialty, biosimilar, and over-the-counter pharmaceutical drugs and other healthcare-related products. this segment also provides practice management, technology, clinical support, and business solutions to community-based oncology and other specialty practices; and consulting, outsourcing, technological, and other services, as well as sells financial, operational, and clinical solutions to pharmacies. the international segment offers distribution and services to wholesale, institutional, and retail customers in 13 european countries and canada. the medical-surgical solutions segment provides medical-surgical supply distribution, logistics, and other services to healthcare providers. the rxts segment serves biopharma and life sciences partners and patients to address medication challenges for patients throughout their journeys; connects pharmacies, providers, payers, and biopharma companies to deliver innovative access and adherence solutions; and provides third-party logistics and wholesale distribution support solutions. mckesson corporation was founded in 1833 and is headquartered in irving, texas.",['Health Care Equipment & Services'],"['Pharmaceuticals, Biotechnology & Life Sciences', 'Food & Staples Retailing', 'Insurance', 'Health Care Equipment & Services', 'Commercial & Professional Services']","[9.99555528e-01 1.89575937e-03 6.82640180e-04 5.05079843e-05
 1.53710880e-05]",
MDT,"medtronic plc develops, manufactures, and sells device-based medical therapies to healthcare systems, physicians, clinicians, and patients worldwide. its cardiovascular portfolio segment offers implantable cardiac pacemakers, cardioverter defibrillators, and cardiac resynchronization therapy devices; cardiac ablation products; insertable cardiac monitor systems; tyrx products; and remote monitoring and patient-centered software. it also provides aortic valves, surgical valve replacement and repair products, endovascular stent grafts and accessories, and transcatheter pulmonary valves; and percutaneous coronary intervention products, percutaneous angioplasty balloons, and products. the company's medical surgical portfolio segment offers surgical stapling devices, vessel sealing instruments, wound closure, electrosurgery products, surgical artificial intelligence and robotic-assisted surgery products, hernia mechanical devices, mesh implants, gynecology and lung products, and various therapies to treat diseases, as well as products in the fields of minimally invasive gastrointestinal and hepatologic diagnostics and therapies, patient monitoring, airway management and ventilation therapies, and renal disease. its neuroscience portfolio segment offers products for spinal surgeons; neurosurgeons; neurologists; pain management specialists; anesthesiologists; orthopedic surgeons; urologists; urogynecologists; interventional radiologists; ear, nose, and throat specialists; and systems that incorporate energy surgical instruments. it also provides image-guided surgery and intra-operative imaging systems and robotic guidance systems used in robot assisted spine procedures; and therapies for vasculature in and around the brain. the company's diabetes operating unit segment offers insulin pumps and consumables, continuous glucose monitoring systems, smart insulin pen systems, and consumables and supplies. the company was founded in 1949 and is headquartered in dublin, ireland.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Capital Goods', 'Materials', 'Commercial & Professional Services']","[1.00000000e+00 5.45561534e-07 2.81928891e-07 2.21080274e-08
 1.32228961e-09]",
RMD,"resmed inc. develops, manufactures, distributes, and markets medical devices and cloud-based software applications for the healthcare markets. the company operates in two segments, sleep and respiratory care, and software as a service. it offers various products and solutions for a range of respiratory disorders, including technologies to be applied in medical and consumer products, ventilation devices, diagnostic products, mask systems for use in the hospital and home, headgear and other accessories, dental devices, and cloud-based software informatics solutions to manage patient outcomes, as well as provides customer and business processes. the company also provides airview, a cloud-based system that enables remote monitoring and changing of patients' device settings; myair, a personalized therapy management application for patients with sleep apnea that provides support, education, and troubleshooting tools for increased patient engagement and improved compliance; u-sleep, a compliance monitoring solution that enables home medical equipment (hme)to streamline their sleep programs; connectivity module and propeller solutions; and propeller portal. it offers out-of-hospital software solution, such as brightree business management software and service solutions to providers of hme, pharmacy, home infusion, orthotics, and prosthetics services; matrixcare care management and related ancillary solutions to senior living, skilled nursing, life plan communities, home health, home care, and hospice organizations, as well as related accountable care organizations; and healthcarefirst that offers electronic health record, software, billing and coding services, and analytics for home health and hospice agencies. the company markets its products primarily to sleep clinics, home healthcare dealers, and hospitals through a network of distributors and direct sales force in approximately 140 countries. resmed inc. was founded in 1989 and is headquartered in san diego, california.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Retailing', 'Commercial & Professional Services', 'Technology Hardware & Equipment']","[9.99999642e-01 4.20102588e-05 1.69305576e-06 2.33512694e-07
 1.96675131e-07]",
STE,"steris plc provides infection prevention and other procedural products and services worldwide. it operates through four segments: healthcare, applied sterilization technologies, life sciences, and dental. the healthcare segment offers cleaning chemistries and sterility assurance products; automated endoscope reprocessing system and tracking products; accessories for gastrointestinal (gi) procedures, washers, sterilizers, and other pieces of capital equipment for the operation of a sterile processing department; and equipment used directly in the operating room, including surgical tables, lights, and connectivity solutions, as well as equipment management services. it also provides capital equipment installation, maintenance, upgradation, repair, and troubleshooting services; preventive maintenance programs and repair services; instrument and endoscope repair and maintenance services; and custom process improvement consulting and outsourced instrument sterile processing services. the applied sterilization technologies segment provides contract sterilization and testing services for medical device and pharmaceutical manufacturers through a network of approximately 50 contract sterilization and laboratory facilities. the life sciences segment designs, manufactures and sells consumable products, such as formulated cleaning chemistries, barrier and sterility assurance products, steam and vaporized hydrogen peroxide sterilizers, and washer disinfectors. this segment also offers equipment installation, maintenance, upgradation, repair, and troubleshooting services; and preventive maintenance programs and repair services. the dental segment provides hand and powered dental instruments, infection control products, personal protective equipment, and water quality products for dental suite. the company serves its products and services to hospitals, other healthcare providers, and pharmaceutical manufacturers. the company was founded in 1985 and is based in dublin, ireland.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Commercial & Professional Services', 'Insurance', 'Materials']","[5.65743804e-01 5.32503784e-01 1.17380149e-03 1.73300563e-04
 3.00397478e-05]",
SYK,"stryker corporation operates as a medical technology company. the company operates through two segments, medsurg and neurotechnology, and orthopaedics and spine. the orthopaedics and spine segment provides implants for use in hip and knee joint replacements, and trauma and extremities surgeries. this segment also offers spinal implant products comprising cervical, thoracolumbar, and interbody systems that are used in spinal injury, deformity, and degenerative therapies. the medsurg and neurotechnology segment offers surgical equipment and surgical navigation systems, endoscopic and communications systems, patient handling, emergency medical equipment and intensive care disposable products, reprocessed and remanufactured medical devices, and other medical device products that are used in various medical specialties. this segment also provides neurotechnology products, which include products used for minimally invasive endovascular techniques; products for brain and open skull based surgical procedures; orthobiologic and biosurgery products, such as synthetic bone grafts and vertebral augmentation products; minimally invasive products for the treatment of acute ischemic and hemorrhagic stroke; and craniomaxillofacial implant products, including cranial, maxillofacial, and chest wall devices, as well as dural substitutes and sealants. the company sells its products to doctors, hospitals, and other healthcare facilities through company-owned subsidiaries and branches, as well as third-party dealers and distributors in approximately 75 countries. stryker corporation was founded in 1941 and is headquartered in kalamazoo, michigan.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Capital Goods', 'Materials', 'Commercial & Professional Services']","[9.99992609e-01 6.88930682e-04 6.08965656e-10 1.94822075e-10
 3.88628782e-11]",
TFX,"teleflex incorporated designs, develops, manufactures, and supplies single-use medical devices for common diagnostic and therapeutic procedures in critical care and surgical applications worldwide. it provides vascular access products that comprise arrow branded catheters, catheter navigation and tip positioning systems, and intraosseous access systems for the administration of intravenous therapies, the measurement of blood pressure, and the withdrawal of blood samples through a single puncture site. the company also offers interventional products, which consists of various coronary catheters, structural heart therapies, and peripheral intervention and cardiac assist products that are used by interventional cardiologists and radiologists, and vascular surgeons; and arrow branded catheters, guideline and trapliner catheters, the manta vascular closure, and arrow oncontrol devices. it provides anesthesia products, such as airway and pain management products to support hospital, emergency medicine, and military channels; and surgical products, including metal and polymer ligation clips, and fascial closure surgical systems that are used in laparoscopic surgical procedures, percutaneous surgical systems, and other surgical instruments. the company also offers interventional urology products comprising the urolift system, an invasive technology for treating lower urinary tract symptoms due to benign prostatic hyperplasia; and respiratory products, including oxygen and aerosol therapies, spirometry, and ventilation management products for use in various care settings. it provides urology products, such as catheters, urine collectors, and catheterization accessories and products for operative endourology; and bladder management services. the company serves hospitals and healthcare providers, medical device manufacturers, and home care markets. the company was incorporated in 1943 and is headquartered in wayne, pennsylvania.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Capital Goods', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Materials', 'Commercial & Professional Services']","[9.99999881e-01 5.51187040e-05 6.80037942e-07 2.38446418e-08
 6.41996323e-09]",
UHS,"universal health services, inc., through its subsidiaries, owns and operates acute care hospitals, and outpatient and behavioral health care facilities. the company operates through acute care hospital services and behavioral health care services segments. its hospitals offer general and specialty surgery, internal medicine, obstetrics, emergency room care, radiology, oncology, diagnostic and coronary care, pediatric services, pharmacy services, and/or behavioral health services. as of february 24, 2022, it owned and/or operated 363 inpatient facilities, and 40 outpatient and other facilities located in 39 states; washington, d.c.; the united kingdom; and puerto rico. the company also provides commercial health insurance services; and various management services, which include central purchasing, information, finance and control systems, facilities planning, physician recruitment, administrative personnel management, marketing, and public relations services. universal health services, inc. founded in 1978 and is headquartered in king of prussia, pennsylvania.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Insurance', 'Retailing', 'Capital Goods']","[9.99999046e-01 4.27922532e-05 8.15776957e-07 7.82417260e-07
 1.59535375e-07]",
UNH,"unitedhealth group incorporated operates as a diversified health care company in the united states. it operates through four segments: unitedhealthcare, optum health, optum insight, and optum rx. the unitedhealthcare segment offers consumer-oriented health benefit plans and services for national employers, public sector employers, mid-sized employers, small businesses, and individuals; health care coverage and well-being services to individuals age 50 and older addressing their needs for preventive and acute health care services, as well as services dealing with chronic disease and other specialized issues for older individuals; medicaid plans, children's health insurance and health care programs; health and dental benefits; and hospital and clinical services. the optumhealth segment provides access to networks of care provider specialists, health management services, care delivery, consumer engagement, and financial services. this segment serves individuals directly through care delivery systems, employers, payers, and government entities. the optuminsight segment offers software and information products, advisory consulting arrangements, and managed services outsourcing contracts to hospital systems, physicians, health plans, governments, life sciences companies, and other organizations. the optumrx segment provides pharmacy care services and programs, including retail network contracting, home delivery, specialty and compounding pharmacy, and purchasing and clinical capabilities, as well as develops programs in the areas of step therapy, formulary management, drug adherence, and disease/drug therapy management. unitedhealth group incorporated was incorporated in 1977 and is based in minnetonka, minnesota.",['Health Care Equipment & Services'],"['Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Insurance', 'Food, Beverage & Tobacco', 'Commercial & Professional Services']","[9.67724204e-01 1.09521873e-01 1.24545265e-02 6.77699281e-05
 2.53378421e-05]",
