ticker,Industry_group_code,Industry_group_name
DDS,2550,Retailing
DIS,5020,Media & Entertainment
D,5510,Utilities
DCI,2010,Capital Goods
DMLP,1010,Energy
DOV,2010,Capital Goods
DD,1510,Materials
OMC,5020,Media & Entertainment
DCO,2010,Capital Goods
DUK,5510,Utilities
DY,2010,Capital Goods
PKI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EGP,6010,Real Estate
EGP,6010,Real Estate
ECL,1510,Materials
EMR,2010,Capital Goods
MSN,2520,Consumer Durables & Apparel
ATO,5510,Utilities
EBF,2020,Commercial & Professional Services
EFX,2020,Commercial & Professional Services
EQT,1010,Energy
NEU,1510,Materials
BOOM,1010,Energy
IIIN,2010,Capital Goods
FMC,1510,Materials
FARM,3020,"Food, Beverage & Tobacco"
FDX,2030,Transportation
FRT,6010,Real Estate
FRT,6010,Real Estate
FSS,2010,Capital Goods
TRMK,4010,Banks
TRMK,4010,Banks
MTB,4010,Banks
MTB,4010,Banks
BDL,2530,Consumer Services
FLXS,2520,Consumer Durables & Apparel
F,2510,Automobiles & Components
FSTR,2010,Capital Goods
FELE,2010,Capital Goods
BEN,4020,Diversified Financials
BEN,4020,Diversified Financials
FUL,1510,Materials
AJG,4030,Insurance
AJRD,2010,Capital Goods
GD,2010,Capital Goods
JOB,2020,Commercial & Professional Services
GIS,3020,"Food, Beverage & Tobacco"
ALLY,4020,Diversified Financials
GM,2510,Automobiles & Components
SPXC,2010,Capital Goods
GPC,2550,Retailing
GTY,6010,Real Estate
GT,2510,Automobiles & Components
GRC,2010,Capital Goods
GGG,2010,Capital Goods
GEF,1510,Materials
HSC,2020,Commercial & Professional Services
HAS,2520,Consumer Durables & Apparel
HVT,2550,Retailing
HWKN,1510,Materials
WELL,6010,Real Estate
WELL,6010,Real Estate
HEI,2010,Capital Goods
KHC,3020,"Food, Beverage & Tobacco"
HELE,2520,Consumer Durables & Apparel
HP,1010,Energy
HSY,3020,"Food, Beverage & Tobacco"
HPQ,4520,Technology Hardware & Equipment
HLT,2530,Consumer Services
HD,2550,Retailing
HNI,2020,Commercial & Professional Services
HRL,3020,"Food, Beverage & Tobacco"
CNP,5510,Utilities
HOV,2520,Consumer Durables & Apparel
JBHT,2030,Transportation
HURC,2010,Capital Goods
ITT,2010,Capital Goods
IDA,5510,Utilities
ITW,2010,Capital Goods
TT,2010,Capital Goods
RYI,1510,Materials
GFF,2010,Capital Goods
TILE,2020,Commercial & Professional Services
IDCC,4510,Software & Services
IP,1510,Materials
IPG,5020,Media & Entertainment
J,2020,Commercial & Professional Services
JNJ,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EVRG,5510,Utilities
K,3020,"Food, Beverage & Tobacco"
KELYA,2020,Commercial & Professional Services
KMB,3030,Household & Personal Products
KLIC,4530,Semiconductors & Semiconductor Equipment
LXU,1510,Materials
LZB,2520,Consumer Durables & Apparel
SR,5510,Utilities
LRCX,4530,Semiconductors & Semiconductor Equipment
LANC,3020,"Food, Beverage & Tobacco"
LEN,2520,Consumer Durables & Apparel
JEF,4020,Diversified Financials
JEF,4020,Diversified Financials
LLY,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LECO,2010,Capital Goods
LMT,2010,Capital Goods
L,4030,Insurance
L,4030,Insurance
LPX,1510,Materials
LUB,2530,Consumer Services
MDC,2520,Consumer Durables & Apparel
MTW,2010,Capital Goods
MMC,4030,Insurance
MAS,2010,Capital Goods
MAT,2520,Consumer Durables & Apparel
MKC,3020,"Food, Beverage & Tobacco"
SPGI,4020,Diversified Financials
MCK,3510,Health Care Equipment & Services
MDT,3510,Health Care Equipment & Services
MLAB,3510,Health Care Equipment & Services
MEI,4520,Technology Hardware & Equipment
EVI,2010,Capital Goods
MU,4530,Semiconductors & Semiconductor Equipment
MLKN,2020,Commercial & Professional Services
MSA,2020,Commercial & Professional Services
MMM,2010,Capital Goods
ALE,5510,Utilities
MOD,2510,Automobiles & Components
QDEL,3510,Health Care Equipment & Services
BAC,4010,Banks
BAC,4010,Banks
NCR,4510,Software & Services
BMRA,3510,Health Care Equipment & Services
NATH,2530,Consumer Services
NFG,5510,Utilities
THC,3510,Health Care Equipment & Services
NWL,2520,Consumer Durables & Apparel
NR,1010,Energy
NKE,2520,Consumer Durables & Apparel
NDSN,2010,Capital Goods
ES,5510,Utilities
XEL,5510,Utilities
NOC,2010,Capital Goods
TEX,2010,Capital Goods
NWN,5510,Utilities
NWE,5510,Utilities
NUE,1510,Materials
ITI,4520,Technology Hardware & Equipment
VTOL,1010,Energy
FE,5510,Utilities
OGE,5510,Utilities
OLN,1510,Materials
OKE,1010,Energy
OTTR,5510,Utilities
OMI,3510,Health Care Equipment & Services
OC,2010,Capital Goods
OI,1510,Materials
PPG,1510,Materials
PCAR,2010,Capital Goods
PCG,5510,Utilities
SRE,5510,Utilities
PKE,2010,Capital Goods
PATK,2510,Automobiles & Components
PPL,5510,Utilities
PNR,2010,Capital Goods
PEP,3020,"Food, Beverage & Tobacco"
EXC,5510,Utilities
MO,3020,"Food, Beverage & Tobacco"
AGYS,4510,Software & Services
PBI,2020,Commercial & Professional Services
POLY,4520,Technology Hardware & Equipment
PCH,6010,Real Estate
POWL,2010,Capital Goods
PG,3030,Household & Personal Products
KWR,1510,Materials
NXGN,3510,Health Care Equipment & Services
ASYS,4530,Semiconductors & Semiconductor Equipment
QMCO,4520,Technology Hardware & Equipment
RJF,4020,Diversified Financials
RJF,4020,Diversified Financials
RES,1010,Energy
RPM,1510,Materials
RRX,2010,Capital Goods
RGS,2530,Consumer Services
AN,2550,Retailing
RELL,4520,Technology Hardware & Equipment
RAD,3010,Food & Staples Retailing
ROK,2010,Capital Goods
ROG,4520,Technology Hardware & Equipment
ROST,2550,Retailing
RGLD,1510,Materials
R,2030,Transportation
SEIC,4020,Diversified Financials
SJW,5510,Utilities
SLB,1010,Energy
SCHL,5020,Media & Entertainment
APPS,4510,Software & Services
SEE,1510,Materials
SHW,1510,Materials
AOS,2010,Capital Goods
SJM,3020,"Food, Beverage & Tobacco"
KEY,4010,Banks
KEY,4010,Banks
SON,1510,Materials
SJI,5510,Utilities
AWR,5510,Utilities
SO,5510,Utilities
LUV,2030,Transportation
SHYF,2010,Capital Goods
SMP,2510,Automobiles & Components
SXI,2010,Capital Goods
SWK,2010,Capital Goods
STT,4020,Diversified Financials
STT,4020,Diversified Financials
STC,4030,Insurance
SYK,3510,Health Care Equipment & Services
SYY,3010,Food & Staples Retailing
ATI,1510,Materials
TFX,3510,Health Care Equipment & Services
TDS,5010,Telecommunication Services
TXN,4530,Semiconductors & Semiconductor Equipment
TXT,2010,Capital Goods
TMO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
THO,2510,Automobiles & Components
TKR,2010,Capital Goods
TTC,2010,Capital Goods
TRNS,2010,Capital Goods
TRN,2010,Capital Goods
TWIN,2010,Capital Goods
TYL,4510,Software & Services
TSN,3020,"Food, Beverage & Tobacco"
UAL,2030,Transportation
UFI,2520,Consumer Durables & Apparel
UNF,2020,Commercial & Professional Services
AEE,5510,Utilities
UNP,2030,Transportation
UDR,6010,Real Estate
UDR,6010,Real Estate
UNH,3510,Health Care Equipment & Services
UNH,3510,Health Care Equipment & Services
UMBF,4010,Banks
UMBF,4010,Banks
UPS,2030,Transportation
RTX,2010,Capital Goods
SGMS,2530,Consumer Services
SXT,1510,Materials
UVV,3020,"Food, Beverage & Tobacco"
UHS,3510,Health Care Equipment & Services
UTMD,3510,Health Care Equipment & Services
VFC,2520,Consumer Durables & Apparel
VMI,2010,Capital Goods
VALU,4020,Diversified Financials
VALU,4020,Diversified Financials
VECO,4530,Semiconductors & Semiconductor Equipment
VIDE,4520,Technology Hardware & Equipment
VSH,4520,Technology Hardware & Equipment
VOLT,2020,Commercial & Professional Services
VNO,6010,Real Estate
VNO,6010,Real Estate
WMT,3010,Food & Staples Retailing
AVA,5510,Utilities
WDC,4520,Technology Hardware & Equipment
WHR,2520,Consumer Durables & Apparel
WMB,1010,Energy
WGO,2510,Automobiles & Components
WEC,5510,Utilities
WWW,2520,Consumer Durables & Apparel
WWD,2010,Capital Goods
FL,2550,Retailing
WOR,1510,Materials
XRX,4520,Technology Hardware & Equipment
YELL,2030,Transportation
SPB,3030,Household & Personal Products
ZION,4010,Banks
ZION,4010,Banks
OSK,2010,Capital Goods
WTM,4030,Insurance
QLYS,4510,Software & Services
SF,4020,Diversified Financials
SF,4020,Diversified Financials
LCII,2510,Automobiles & Components
JKHY,4510,Software & Services
ASB,4010,Banks
ASB,4010,Banks
NMIH,4010,Banks
NMIH,4010,Banks
VLY,4010,Banks
VLY,4010,Banks
FMBI,4010,Banks
FMBI,4010,Banks
NGVC,3010,Food & Staples Retailing
NE,1010,Energy
TUEM,2550,Retailing
RMCF,3020,"Food, Beverage & Tobacco"
TROW,4020,Diversified Financials
TROW,4020,Diversified Financials
MSFT,4510,Software & Services
ORCL,4510,Software & Services
COTY,3030,Household & Personal Products
RGEN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ASTE,2010,Capital Goods
DLHC,2020,Commercial & Professional Services
AMWD,2010,Capital Goods
SKYW,2030,Transportation
TOL,2520,Consumer Durables & Apparel
GROW,4020,Diversified Financials
GROW,4020,Diversified Financials
POR,5510,Utilities
VIVO,3510,Health Care Equipment & Services
IT,4510,Software & Services
WTS,2010,Capital Goods
PDEX,3510,Health Care Equipment & Services
NVR,2520,Consumer Durables & Apparel
INT,1010,Energy
CLFD,4520,Technology Hardware & Equipment
ATUS,5020,Media & Entertainment
HHS,5020,Media & Entertainment
EHC,3510,Health Care Equipment & Services
PTSI,2030,Transportation
CNO,4030,Insurance
MRTN,2030,Transportation
FISV,4510,Software & Services
KBH,2520,Consumer Durables & Apparel
UNM,4030,Insurance
PPC,3020,"Food, Beverage & Tobacco"
ISR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HTLD,2030,Transportation
CERN,3510,Health Care Equipment & Services
SUN,1010,Energy
PLXS,4520,Technology Hardware & Equipment
IMKTA,3010,Food & Staples Retailing
JACK,2530,Consumer Services
PEAK,6010,Real Estate
PEAK,6010,Real Estate
PLAB,4530,Semiconductors & Semiconductor Equipment
SAFM,3020,"Food, Beverage & Tobacco"
RLI,4030,Insurance
RLI,4030,Insurance
OPY,4020,Diversified Financials
OPY,4020,Diversified Financials
DRE,6010,Real Estate
DRE,6010,Real Estate
BDN,6010,Real Estate
MIDD,2010,Capital Goods
EQC,6010,Real Estate
EQC,6010,Real Estate
CRMT,2550,Retailing
ABMD,3510,Health Care Equipment & Services
XRAY,3510,Health Care Equipment & Services
IEP,2010,Capital Goods
ZTS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FICO,4510,Software & Services
SMLP,1010,Energy
COOP,4010,Banks
COOP,4010,Banks
JOUT,2520,Consumer Durables & Apparel
SCHW,4020,Diversified Financials
CLH,2020,Commercial & Professional Services
AIN,2010,Capital Goods
CYBE,4530,Semiconductors & Semiconductor Equipment
MITK,4510,Software & Services
FULT,4010,Banks
FULT,4010,Banks
FAST,2010,Capital Goods
WABC,4010,Banks
WABC,4010,Banks
HLF,3030,Household & Personal Products
APH,4520,Technology Hardware & Equipment
PII,2520,Consumer Durables & Apparel
PXD,1010,Energy
MAN,2020,Commercial & Professional Services
ITIC,4030,Insurance
MGM,2530,Consumer Services
WM,2020,Commercial & Professional Services
IIVI,4520,Technology Hardware & Equipment
AB,4020,Diversified Financials
CDMO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MTH,2520,Consumer Durables & Apparel
ARCH,1010,Energy
ORI,4030,Insurance
DDD,4520,Technology Hardware & Equipment
LH,3510,Health Care Equipment & Services
CSBR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RPT,6010,Real Estate
RPT,6010,Real Estate
SRCE,4010,Banks
SRCE,4010,Banks
CAPL,1010,Energy
TRS,1510,Materials
IEX,2010,Capital Goods
ARGO,4030,Insurance
BRO,4030,Insurance
AMBA,4530,Semiconductors & Semiconductor Equipment
NLOK,4510,Software & Services
ABBV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CONE,6010,Real Estate
GMRE,6010,Real Estate
PBCT,4010,Banks
PBCT,4010,Banks
ENTA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CRUS,4530,Semiconductors & Semiconductor Equipment
NEOG,3510,Health Care Equipment & Services
LEVI,2520,Consumer Durables & Apparel
EOG,1010,Energy
SFBS,4010,Banks
SFBS,4010,Banks
LSCC,4530,Semiconductors & Semiconductor Equipment
CPF,4010,Banks
CPF,4010,Banks
DGII,4520,Technology Hardware & Equipment
FBNC,4010,Banks
FBNC,4010,Banks
FBP,4010,Banks
FBP,4010,Banks
GBCI,4010,Banks
GBCI,4010,Banks
FRME,4010,Banks
FRME,4010,Banks
MCY,4030,Insurance
MCY,4030,Insurance
ONB,4010,Banks
ONB,4010,Banks
SIGI,4030,Insurance
SIGI,4030,Insurance
SIVB,4010,Banks
SIVB,4010,Banks
WAFD,4010,Banks
WAFD,4010,Banks
WBS,4010,Banks
WBS,4010,Banks
KTRA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SBCF,4010,Banks
SBCF,4010,Banks
UBSI,4010,Banks
UBSI,4010,Banks
NVEE,2010,Capital Goods
MRIN,4510,Software & Services
CCNE,4010,Banks
CCNE,4010,Banks
MODN,4510,Software & Services
AHH,6010,Real Estate
RZLT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TSC,4010,Banks
TSC,4010,Banks
CNOB,4010,Banks
CNOB,4010,Banks
EKSO,3510,Health Care Equipment & Services
HASI,4020,Diversified Financials
ECOM,4510,Software & Services
TMUS,5010,Telecommunication Services
NCBS,4010,Banks
NCBS,4010,Banks
CHMG,4010,Banks
CHMG,4010,Banks
IQV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NWSA,5020,Media & Entertainment
FNB,4010,Banks
FNB,4010,Banks
AGIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ESPR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WTER,3020,"Food, Beverage & Tobacco"
FLIC,4010,Banks
FLIC,4010,Banks
USFD,3010,Food & Staples Retailing
BUSE,4010,Banks
BUSE,4010,Banks
BRX,6010,Real Estate
SPNT,4030,Insurance
MNDT,4510,Software & Services
IRT,6010,Real Estate
MUSA,2550,Retailing
CHGG,2530,Consumer Services
BNFT,4510,Software & Services
RNG,4510,Software & Services
MGNX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CBFV,4010,Banks
CBFV,4010,Banks
PTC,4510,Software & Services
LKFN,4010,Banks
LKFN,4010,Banks
ESNT,4010,Banks
AERI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CRTO,5020,Media & Entertainment
TCS,2550,Retailing
ESBA,6010,Real Estate
TWTR,5020,Media & Entertainment
EXPI,6010,Real Estate
VCYT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VRNS,4510,Software & Services
CWH,2550,Retailing
BHR,6010,Real Estate
NBTB,4010,Banks
NBTB,4010,Banks
OSBC,4010,Banks
OSBC,4010,Banks
CARA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AMRK,4020,Diversified Financials
NTIC,1510,Materials
CTBI,4010,Banks
CTBI,4010,Banks
PRK,4010,Banks
PRK,4010,Banks
MBUU,2520,Consumer Durables & Apparel
DENN,2530,Consumer Services
GSBC,4010,Banks
GSBC,4010,Banks
PHX,1010,Energy
LADR,4020,Diversified Financials
FTAI,2010,Capital Goods
OUT,6010,Real Estate
IBP,2520,Consumer Durables & Apparel
OGS,5510,Utilities
KN,4520,Technology Hardware & Equipment
FPI,6010,Real Estate
STBA,4010,Banks
STBA,4010,Banks
GCI,5020,Media & Entertainment
LC,4020,Diversified Financials
SABR,4510,Software & Services
AUB,4010,Banks
AUB,4010,Banks
PCTY,4510,Software & Services
QUOT,2550,Retailing
IVT,6010,Real Estate
VRTV,2010,Capital Goods
WASH,4010,Banks
WASH,4010,Banks
QTWO,4510,Software & Services
TWOU,2530,Consumer Services
FIVN,4510,Software & Services
ENLC,1010,Energy
AGTC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WATT,2010,Capital Goods
MEDP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CVBF,4010,Banks
CVBF,4010,Banks
TMX,2530,Consumer Services
PAHC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PAYC,4510,Software & Services
WMS,2010,Capital Goods
SMG,1510,Materials
CTLT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KEYS,4520,Technology Hardware & Equipment
DNOW,2010,Capital Goods
LOB,4010,Banks
LOB,4010,Banks
PRMW,3020,"Food, Beverage & Tobacco"
SLM,4020,Diversified Financials
WLKP,1510,Materials
TRUE,5020,Media & Entertainment
NG,1510,Materials
DMTK,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ISTR,4010,Banks
ISTR,4010,Banks
GPRO,2520,Consumer Durables & Apparel
KE,4520,Technology Hardware & Equipment
DOOR,2010,Capital Goods
LTRPA,5020,Media & Entertainment
ANET,4520,Technology Hardware & Equipment
CSCO,4520,Technology Hardware & Equipment
BXMT,4020,Diversified Financials
BXMT,4020,Diversified Financials
HOLX,3510,Health Care Equipment & Services
TRUP,4030,Insurance
IRMD,3510,Health Care Equipment & Services
VKTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TTOO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RWLK,3510,Health Care Equipment & Services
VICR,2010,Capital Goods
AVNS,3510,Health Care Equipment & Services
GVA,2010,Capital Goods
LSTR,2030,Transportation
W,2550,Retailing
AAON,2010,Capital Goods
STOR,6010,Real Estate
VBTX,4010,Banks
VBTX,4010,Banks
CDK,4510,Software & Services
MMSI,3510,Health Care Equipment & Services
TBK,4010,Banks
TBK,4010,Banks
CFG,4010,Banks
CFG,4010,Banks
SYNH,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JYNT,3510,Health Care Equipment & Services
NMRD,3510,Health Care Equipment & Services
AINC,4020,Diversified Financials
AXTA,1510,Materials
NEWR,4510,Software & Services
TBI,2020,Commercial & Professional Services
HCA,3510,Health Care Equipment & Services
XLNX,4530,Semiconductors & Semiconductor Equipment
UE,6010,Real Estate
UE,6010,Real Estate
GTIM,2530,Consumer Services
GMS,2010,Capital Goods
PIRS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SUM,1510,Materials
ZI,5020,Media & Entertainment
VSTO,2520,Consumer Durables & Apparel
SHAK,2530,Consumer Services
DEA,6010,Real Estate
TRMB,4520,Technology Hardware & Equipment
VERU,3030,Household & Personal Products
NVTA,3510,Health Care Equipment & Services
EPIX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FNWB,4010,Banks
FNWB,4010,Banks
XHR,6010,Real Estate
EXPO,2020,Commercial & Professional Services
GDDY,4510,Software & Services
UNIT,6010,Real Estate
BHE,4520,Technology Hardware & Equipment
NXRT,6010,Real Estate
NXRT,6010,Real Estate
FRTA,1510,Materials
VRAY,3510,Health Care Equipment & Services
BLBD,2010,Capital Goods
MTRX,2010,Capital Goods
BNED,2550,Retailing
ESE,2010,Capital Goods
ETSY,2550,Retailing
BLD,2520,Consumer Durables & Apparel
LITE,4520,Technology Hardware & Equipment
ETD,2520,Consumer Durables & Apparel
BNKL,3510,Health Care Equipment & Services
EVA,1010,Energy
TYME,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VIRT,4020,Diversified Financials
NRIM,4010,Banks
NRIM,4010,Banks
CDAY,4510,Software & Services
PFHD,4010,Banks
PFHD,4010,Banks
CHCT,6010,Real Estate
TRKA,5020,Media & Entertainment
CYH,3510,Health Care Equipment & Services
DORM,2510,Automobiles & Components
PSB,6010,Real Estate
PSB,6010,Real Estate
AZO,2550,Retailing
REGN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EVH,3510,Health Care Equipment & Services
WING,2530,Consumer Services
X,1510,Materials
GKOS,3510,Health Care Equipment & Services
GNL,6010,Real Estate
HAE,3510,Health Care Equipment & Services
APPF,4510,Software & Services
FCFS,4020,Diversified Financials
IDXX,3510,Health Care Equipment & Services
AES,5510,Utilities
AMBC,4030,Insurance
KALU,1510,Materials
ALKS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MNST,3020,"Food, Beverage & Tobacco"
VRTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PRGS,4510,Software & Services
MTG,4010,Banks
MTG,4010,Banks
TVTY,3510,Health Care Equipment & Services
ZBRA,4520,Technology Hardware & Equipment
EZPW,4020,Diversified Financials
FIZZ,3020,"Food, Beverage & Tobacco"
MSGS,5020,Media & Entertainment
RPD,4510,Software & Services
DSKE,2030,Transportation
FLOW,2010,Capital Goods
PYPL,4510,Software & Services
ODFL,2030,Transportation
RHP,6010,Real Estate
WRLD,4020,Diversified Financials
WRLD,4020,Diversified Financials
WETF,4020,Diversified Financials
JBSS,3020,"Food, Beverage & Tobacco"
PRGO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TTEK,2020,Commercial & Professional Services
QCOM,4530,Semiconductors & Semiconductor Equipment
OFC,6010,Real Estate
AHPI,3510,Health Care Equipment & Services
SPOK,5010,Telecommunication Services
GILD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PLNT,2530,Consumer Services
RUN,2010,Capital Goods
MCFT,2520,Consumer Durables & Apparel
ROP,2010,Capital Goods
ELY,2520,Consumer Durables & Apparel
LFVN,3030,Household & Personal Products
USAK,2030,Transportation
ICUI,3510,Health Care Equipment & Services
MHK,2520,Consumer Durables & Apparel
AGCO,2010,Capital Goods
HLI,4020,Diversified Financials
BSX,3510,Health Care Equipment & Services
STE,3510,Health Care Equipment & Services
FC,2020,Commercial & Professional Services
BBBY,2550,Retailing
CACC,4020,Diversified Financials
CACC,4020,Diversified Financials
DHI,2520,Consumer Durables & Apparel
COLB,4010,Banks
COLB,4010,Banks
GPK,1510,Materials
JCTCF,2010,Capital Goods
FCEL,2010,Capital Goods
SBUX,2530,Consumer Services
NKSH,4010,Banks
NKSH,4010,Banks
WIRE,2010,Capital Goods
KW,6010,Real Estate
ACI,3010,Food & Staples Retailing
LFUS,4520,Technology Hardware & Equipment
PSTG,4520,Technology Hardware & Equipment
CPSS,4020,Diversified Financials
MTX,1510,Materials
PDCO,3510,Health Care Equipment & Services
SITE,2010,Capital Goods
RDN,4010,Banks
RDN,4010,Banks
ACRS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KAI,2010,Capital Goods
MTCH,5020,Media & Entertainment
KURA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CTMX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RGNX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PEN,3510,Health Care Equipment & Services
HPE,4520,Technology Hardware & Equipment
BRP,4030,Insurance
SMBK,4010,Banks
SMBK,4010,Banks
ABTX,4010,Banks
ABTX,4010,Banks
ARTL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MIME,4510,Software & Services
FCPT,6010,Real Estate
WBT,2010,Capital Goods
SMIT,4520,Technology Hardware & Equipment
RMR,6010,Real Estate
FRHC,4020,Diversified Financials
FTV,2010,Capital Goods
NTNX,4510,Software & Services
GCP,1510,Materials
OTLK,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PECO,6010,Real Estate
TCMD,3510,Health Care Equipment & Services
SRTS,3510,Health Care Equipment & Services
ATKR,2010,Capital Goods
ZEST,1010,Energy
MCBS,4010,Banks
MCBS,4010,Banks
NGVT,1510,Materials
NH,3510,Health Care Equipment & Services
ADNT,2510,Automobiles & Components
TWLO,4510,Software & Services
VVV,1510,Materials
JELD,2010,Capital Goods
PI,4530,Semiconductors & Semiconductor Equipment
HGV,2530,Consumer Services
PK,6010,Real Estate
KIDS,3510,Health Care Equipment & Services
TPIC,2010,Capital Goods
GOLF,2520,Consumer Durables & Apparel
SMPL,3020,"Food, Beverage & Tobacco"
HONE,4010,Banks
HONE,4010,Banks
AA,1510,Materials
RNDB,4010,Banks
RNDB,4010,Banks
KNSL,4030,Insurance
YETI,2520,Consumer Durables & Apparel
FHB,4010,Banks
FHB,4010,Banks
AIRG,4520,Technology Hardware & Equipment
MDGL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ATOM,4530,Semiconductors & Semiconductor Equipment
RCKY,2520,Consumer Durables & Apparel
WOLF,4530,Semiconductors & Semiconductor Equipment
LIVN,3510,Health Care Equipment & Services
AORT,3510,Health Care Equipment & Services
UEIC,2520,Consumer Durables & Apparel
EVBG,4510,Software & Services
ELS,6010,Real Estate
TTD,4510,Software & Services
NOVN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ELF,3030,Household & Personal Products
HUM,3510,Health Care Equipment & Services
HUM,3510,Health Care Equipment & Services
CSTR,4010,Banks
CSTR,4010,Banks
MCHP,4530,Semiconductors & Semiconductor Equipment
AEMD,3510,Health Care Equipment & Services
CB,4030,Insurance
CB,4030,Insurance
FBRT,4020,Diversified Financials
ASIX,1510,Materials
CRSP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SANM,4520,Technology Hardware & Equipment
TCBK,4010,Banks
TCBK,4010,Banks
RCL,2530,Consumer Services
HWM,2010,Capital Goods
AVNT,1510,Materials
JBL,4520,Technology Hardware & Equipment
RGA,4030,Insurance
GABC,4010,Banks
GABC,4010,Banks
CDW,4520,Technology Hardware & Equipment
ALL,4030,Insurance
ALL,4030,Insurance
IRTC,3510,Health Care Equipment & Services
MYOV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
YUMC,2530,Consumer Services
PFC,4010,Banks
PFC,4010,Banks
CPT,6010,Real Estate
CPT,6010,Real Estate
CNDT,4510,Software & Services
EQR,6010,Real Estate
EQR,6010,Real Estate
BWA,2510,Automobiles & Components
PFGC,3010,Food & Staples Retailing
LW,3020,"Food, Beverage & Tobacco"
CASH,4010,Banks
CASH,4010,Banks
KDP,3020,"Food, Beverage & Tobacco"
MAR,2530,Consumer Services
BDC,4520,Technology Hardware & Equipment
VREX,3510,Health Care Equipment & Services
LXP,6010,Real Estate
RVSB,4010,Banks
RVSB,4010,Banks
REG,6010,Real Estate
REG,6010,Real Estate
FFIN,4010,Banks
FFIN,4010,Banks
PTEN,1010,Energy
INCY,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ROCK,2010,Capital Goods
URBN,2550,Retailing
CARS,5020,Media & Entertainment
ICHR,4530,Semiconductors & Semiconductor Equipment
FWRD,2030,Transportation
SCHN,1510,Materials
VIAV,4520,Technology Hardware & Equipment
KALV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NYCB,4010,Banks
NYCB,4010,Banks
SUI,6010,Real Estate
CASA,4520,Technology Hardware & Equipment
SHOO,2520,Consumer Durables & Apparel
PCSB,4010,Banks
PCSB,4010,Banks
PIXY,2020,Commercial & Professional Services
HAIN,3020,"Food, Beverage & Tobacco"
STCN,4510,Software & Services
MAA,6010,Real Estate
MAA,6010,Real Estate
METC,1510,Materials
APEN,3510,Health Care Equipment & Services
DAKT,4520,Technology Hardware & Equipment
MLM,1510,Materials
TSCO,2550,Retailing
ALB,1510,Materials
BZH,2520,Consumer Durables & Apparel
KRP,1010,Energy
IVZ,4020,Diversified Financials
IVZ,4020,Diversified Financials
WRK,1510,Materials
FMNB,4010,Banks
FMNB,4010,Banks
MAC,6010,Real Estate
ZEUS,1510,Materials
AVB,6010,Real Estate
CPRT,2020,Commercial & Professional Services
SCSC,4520,Technology Hardware & Equipment
MPAA,2510,Automobiles & Components
LMNR,3020,"Food, Beverage & Tobacco"
PLD,6010,Real Estate
PLD,6010,Real Estate
SMBC,4010,Banks
SMBC,4010,Banks
