ticker,text,original,preditions,predictions_score,hand_labeled
FFIV,"f5, inc. provides multi-cloud application security and delivery solutions for the security, performance, and availability of network applications, servers, and storage systems. the company's multi-cloud application security and delivery solutions enable its customers to develop, deploy, operate, secure, and govern applications in any architecture, from on-premises to the public cloud. it offers application security and delivery products, including big-ip appliances and viprion chassis and related software modules and software-only virtual editions; local traffic manager and dns services; advanced firewall manager and policy enforcement manager that leverage the unique performance characteristics of its hardware and software architecture; application security manager and access policy manager; nginx plus and nginx controller; shape defense and enterprise defense; secure web gateway, and silverline ddos and application security offerings; and online fraud and abuse prevention solutions. the company also provides a range of professional services, including consulting, training, installation, maintenance, and other technical support services. f5, inc. sells its products to large enterprise businesses, public sector institutions, governments, and service providers through distributors, value-added resellers, managed service providers, and systems integrators in the americas, europe, the middle east, africa, and the asia pacific region. it has partnerships with public cloud providers, such as amazon web services, microsoft azure, and google cloud platform. the company was formerly known as f5 networks, inc. and changed its name to f5, inc. in november 2021. f5, inc. was incorporated in 1996 and is headquartered in seattle, washington.",['Technology Hardware & Equipment'],"['Software & Services', 'Technology Hardware & Equipment', 'Telecommunication Services', 'Retailing', 'Commercial & Professional Services']",[0.94636065 0.0688099  0.00718284 0.00358309 0.00179056],"['Technology Hardware & Equipment', 'Commercial & Professional Services']"
GLW,"corning incorporated engages in display technologies, optical communications, environmental technologies, specialty materials, and life sciences businesses worldwide. the company's display technologies segment offers glass substrates for liquid crystal displays and organic light-emitting diodes used in televisions, notebook computers, desktop monitors, tablets, and handheld devices. its optical communications segment provides optical fibers and cables; and hardware and equipment products, including cable assemblies, fiber optic hardware and connectors, optical components and couplers, closures, network interface devices, and other accessories. this segment also offers its products to businesses, governments, and individuals. its specialty materials segment manufactures products that provide material formulations for glass, glass ceramics, crystals, precision metrology instruments, software; as well as ultra-thin and ultra-flat glass wafers, substrates, tinted sunglasses, and radiation shielding products. this segment serves various industries, including mobile consumer electronics, semiconductor equipment optics and consumables; aerospace and defense optics; radiation shielding products, sunglasses, and telecommunications components. the company's environmental technologies segment offers ceramic substrates and filter products for emissions control in mobile, gasoline, and diesel applications. the company's life sciences segment offers laboratory products comprising consumables, such as plastic vessels, liquid handling plastics, specialty surfaces, cell culture media, and serum, as well as general labware and equipment under the corning, falcon, pyrex, and axygen brands. the company was formerly known as corning glass works and changed its name to corning incorporated in april 1989. corning incorporated was founded in 1851 and is headquartered in corning, new york.",['Technology Hardware & Equipment'],"['Technology Hardware & Equipment', 'Health Care Equipment & Services', 'Capital Goods', 'Semiconductors & Semiconductor Equipment', 'Consumer Durables & Apparel']",[0.6533137  0.02572766 0.02117222 0.01607346 0.00310883],"['Technology Hardware & Equipment', 'Health Care Equipment & Services']"
HPE,"hewlett packard enterprise company provides solutions that allow customers to capture, analyze, and act upon data seamlessly in the americas, europe, the middle east, africa, the asia pacific, and japan. the company offers general purpose servers for multi-workload computing and workload-optimized servers; hpe proliant rack and tower servers; hpe bladesystem and hpe synergy; and solutions for secondary workloads and traditional tape, storage networking, and disk products, such as hpe modular storage arrays and hpe xp. it also offers hpe apollo and cray products; and hpe superdome flex, hpe nonstop, hpe integrity, and hpe edgeline products. in addition, the company provides hpe aruba product portfolio that includes wired and wireless local area network hardware products, such as wi-fi access points, switches, routers, and sensors; hpe aruba software and services comprising cloud-based management, network management, network access control, analytics and assurance, and location; and professional and support services, as well as as-a-service and consumption models for the intelligent edge portfolio of products. further, it offers various leasing, financing, it consumption, and utility programs and asset management services for customers to facilitate technology deployment models and the acquisition of complete it solutions, including hardware, software, and services from hewlett packard enterprise and others. additionally, the company invests in communications and media solutions. it has a partnership with striim, inc. to offer high performance and mission-critical solutions with real-time analytics. it serves commercial and large enterprise groups, such as business and public sector enterprises; and through various partners comprising resellers, distribution partners, original equipment manufacturers, independent software vendors, systems integrators, and advisory firms. hewlett packard enterprise company was founded in 1939 and is headquartered in houston, texas.",['Technology Hardware & Equipment'],"['Technology Hardware & Equipment', 'Capital Goods', 'Semiconductors & Semiconductor Equipment', 'Health Care Equipment & Services', 'Software & Services']",[0.35384083 0.13578208 0.01130014 0.00193891 0.00072238],"['Technology Hardware & Equipment', 'Commercial & Professional Services']"
HPQ,"hp inc. provides personal computing and other access devices, imaging and printing products, and related technologies, solutions, and services in the united states and internationally. the company operates through three segments: personal systems, printing, and corporate investments. the personal systems segment offers commercial and consumer desktop and notebook personal computers, workstations, thin clients, commercial mobility devices, retail point-of-sale systems, displays and peripherals, software, support, and services. the printing segment provides consumer and commercial printer hardware, supplies, solutions, and services. the corporate investments segment is involved in the hp labs and business incubation, and investment projects. it serves individual consumers, small- and medium-sized businesses, and large enterprises, including customers in the government, health, and education sectors. the company was formerly known as hewlett-packard company and changed its name to hp inc. in october 2015. hp inc. was founded in 1939 and is headquartered in palo alto, california.",['Technology Hardware & Equipment'],"['Capital Goods', 'Materials', 'Health Care Equipment & Services', 'Technology Hardware & Equipment', 'Commercial & Professional Services']",[0.51450139 0.29466522 0.18692182 0.00494399 0.00168071],
IPGP,"ipg photonics corporation develops, manufactures, and sells various high-performance fiber lasers, fiber amplifiers, and diode lasers used in various applications primarily in materials processing worldwide. the company's laser products include hybrid fiber-solid state lasers with green and ultraviolet wavelengths; fiber pigtailed packaged diodes and fiber coupled direct diode laser systems; high-energy pulsed lasers, multi-wavelength and tunable lasers, and single-polarization and single-frequency lasers; and high-power optical fiber delivery cables, fiber couplers, beam switches, chillers, scanners, and other accessories. it also provides erbium-doped fiber and raman amplifiers, and integrated communications systems, which are deployed in broadband networks; and ytterbium and thulium specialty fiber amplifiers and broadband light sources. in addition, the company offers integrated laser systems; 2d compact flat sheet cutter systems and multi-axis systems; welding seam stepper and picker, a fiber laser welding tool; high precision laser systems; specialized fiber laser systems; and optical transceiver and transponder modules for interconnecting electronic equipment, including ethernet switches, ip routers and dwdm/sonet/sdh optical transport modules within telecommunications, cable multi-system operators, and data center networking applications. it's lasers and amplifiers are also used in materials processing, communications, and medical and advanced applications. the company markets its products to original equipment manufacturers, system integrators, and end users through direct sales force, as well as through agreements with independent sales representatives and distributors. ipg photonics corporation was founded in 1990 and is headquartered in oxford, massachusetts.",['Technology Hardware & Equipment'],"['Semiconductors & Semiconductor Equipment', 'Technology Hardware & Equipment', 'Health Care Equipment & Services', 'Pharmaceuticals, Biotechnology & Life Sciences', 'Materials']","[8.53552818e-01 1.34740537e-02 7.21136224e-04 1.46621569e-05
 3.65291839e-06]",['Technology Hardware & Equipment']
JNPR,"juniper networks, inc. designs, develops, and sells network products and services worldwide. the company offers routing products, such as acx series universal access routers to deploy high-bandwidth services; mx series ethernet routers that function as a universal edge platform; ptx series packet transport routers; wide-area network sdn controllers; and session smart routers. it also provides switching products, including ex series ethernet switches to address the access, aggregation, and core layer switching requirements of micro branch, branch office, and campus environments; qfx series of core, spine, and top-of-rack data center switches; and juniper access points, which provide wi-fi access and performance. in addition, the company offers security products comprising srx series services gateways for the data center; branch srx family provides an integrated and next-generation firewall; virtual firewall that delivers various features of physical firewalls; and advanced malware protection, a cloud-based service and juniper atp. further, it offers junos os, a network operating system; contrail networking, which provides an open-source and standards-based platform for sdn; mist ai-driven wired, wireless, and wan assurance solutions to set and measure key metrics; mist ai-driven marvis virtual network assistant, which identifies the root cause of issues; juniper paragon automation, a modular portfolio of cloud-native software applications; and juniper apstra to automate the network lifecycle in a single system. additionally, the company provides software-as-a-service, technical support, maintenance, and professional services, as well as education and training programs. it sells its products through direct sales, distributors, value-added resellers, and original equipment manufacturers to end-users in the cloud, service provider, and enterprise markets. the company was incorporated in 1996 and is headquartered in sunnyvale, california.",['Technology Hardware & Equipment'],"['Technology Hardware & Equipment', 'Semiconductors & Semiconductor Equipment', 'Software & Services', 'Telecommunication Services', 'Capital Goods']","[6.94559813e-01 8.64161849e-02 2.58434040e-04 3.66829991e-05
 2.53237831e-05]","['Technology Hardware & Equipment', 'Software & Services']"
KEYS,"keysight technologies, inc. provides electronic design and test solutions to commercial communications, networking, aerospace, defense and government, automotive, energy, semiconductor, electronic, and education industries in the americas, europe, and the asia pacific. its communications solutions group segment provides electronic design automation (eda) software; radio frequency and microwave test solutions, and related software; hardware and virtual network test platforms and software applications, including data center, routing and switching, software defined networking, security, and encryption; oscilloscopes, logic and serial protocol analyzers, logic-signal sources, arbitrary waveform generators, and bit error rate testers; and optical modulation analyzers, optical component analyzers, optical power meters, and optical laser source solutions, as well as resells refurbished used keysight equipment. the company's electronic industrial solutions group segment offers design tools; design verification tools; and digital multimeters, function generators, frequency counters, data acquisition systems, audio analyzers, lcr meters, thermal imagers, source measure units, ultra-high precision device current analyzers, and test executive software platforms, as well as various power supplies comprising ac/dc modular supplies and electronically programmable loads. this segment also provides printed-circuit-board-assembly testers, integrated circuit parametric testers, and sub-nano-meter positioning sub-assemblies; and test and measurement products and software. the company offers product support, technical support, and training and consulting services. it sells its products through direct sales force, distributors, resellers, and manufacturer's representatives. keysight technologies, inc. was founded in 1939 and is headquartered in santa rosa, california.",['Technology Hardware & Equipment'],"['Technology Hardware & Equipment', 'Capital Goods', 'Semiconductors & Semiconductor Equipment', 'Consumer Durables & Apparel', 'Health Care Equipment & Services']","[9.41208780e-01 1.23068364e-02 1.14080952e-02 9.14374759e-05
 3.60355516e-05]",
MSI,"motorola solutions, inc. provides mission critical communications and analytics in the united states, the united kingdom, canada, and internationally. the company operates in two segments, products and systems integration, and software and services. the products and systems integration segment offers a portfolio of infrastructure, devices, accessories, and video security devices and infrastructure, as well as the implementation, and integration of systems, devices, software, and applications for government, public safety, and commercial customers who operate private communications networks and video security solutions, as well as manage a mobile workforce. its land mobile radio communications and video security and access control devices include two-way portable and vehicle-mounted radios, fixed and mobile video cameras, and accessories; radio network core and central processing software, base stations, consoles, and repeaters; and video analytics, network video management hardware and software, and access control solutions. the software and services segment provides repair, technical support, and hardware maintenance services. this segment also offers monitoring, software updates, and cybersecurity services; and public safety and enterprise command center software, unified communications applications, and video software solutions through on-premise and as a service. it serves government, public safety, and commercial customers. the company was formerly known as motorola, inc. and changed its name to motorola solutions, inc. in january 2011. motorola solutions, inc. was founded in 1928 and is headquartered in chicago, illinois.",['Technology Hardware & Equipment'],"['Technology Hardware & Equipment', 'Media & Entertainment', 'Semiconductors & Semiconductor Equipment', 'Telecommunication Services', 'Software & Services']","[9.82399225e-01 1.73763977e-03 5.88950235e-04 2.73884827e-04
 2.43502014e-04]","['Technology Hardware & Equipment', 'Software & Services']"
NTAP,"netapp, inc. provides cloud-led and data-centric services to manage and share data on-premises, and private and public clouds worldwide. it operates in two segments, hybrid cloud and public could. the company offers intelligent data management software, such as netapp ontap, netapp snapshot, netapp snapcenter backup management, netapp snapmirror data replication, netapp snaplock data compliance, netapp elementos software, and netapp santricity software; and storage infrastructure solutions, including netapp all-flash fas series, netapp fabric attached storage, netapp flexpod, netapp e/ef series, netapp storagegrid, and netapp solidfire. it also provides cloud storage and data services comprising netapp cloud volumes ontap, azure netapp files, amazon fsx for netapp ontap, netapp cloud volumes service for google cloud, netapp cloud sync, netapp cloud tiering, netapp cloud backup, netapp cloud data sense, and netapp cloud volumes edge cache; and cloud operations services, such as netapp cloud insights, spot ocean kubernetes suite, spot security, spot eco, and spot cloudcheckr. in addition, the company offers application-aware data management service under the netapp astra name; and professional and support services, such as strategic consulting, professional, managed, and support services. further, it provides assessment, design, implementation, and migration services. the company serves the energy, financial service, government, technology, internet, life science, healthcare service, manufacturing, media, entertainment, animation, video postproduction, and telecommunication markets through a direct sales force and an ecosystem of partners. netapp, inc. was incorporated in 1992 and is headquartered in san jose, california.",['Technology Hardware & Equipment'],"['Software & Services', 'Technology Hardware & Equipment', 'Commercial & Professional Services', 'Telecommunication Services', 'Retailing']",[0.84740812 0.29256609 0.03396594 0.02768279 0.00475611],
WDC,"western digital corporation develops, manufactures, and sells data storage devices and solutions in the united states, china, hong kong, europe, the middle east, africa, rest of asia, and internationally. it offers client devices, including hard disk drives (hdds) and solid state drives (ssds) for computing devices, such as desktop and notebook personal computers (pcs), smart video systems, gaming consoles, and set top boxes; flash-based embedded storage products for mobile phones, tablets, notebook pcs, and other portable and wearable devices, as well as automotive, internet of things, industrial, and connected home applications; and flash-based memory wafers. the company also provides enterprise helium hard drives; enterprise ssds consisting of flash-based ssds and software solutions for use in enterprise servers, on-line transactions, data analysis, and other enterprise applications; drives are used for data storage systems and tiered storage models; and data storage platforms. in addition, it offers client solutions, such as external hdd storage products in mobile and desktop form; client portable ssds; removable cards that are used in consumer devices comprising mobile phones, tablets, imaging systems, and cameras and smart video systems; universal serial bus flash drives for use in the computing and consumer markets; and wireless drive products used in-field back up of created content, as well as wireless streaming of high-definition movies, photos, music, and documents to tablets, smartphones, and pcs. the company sells its products under the western digital, sandisk, and wd brands to original equipment manufacturers, distributors, dealers, resellers, and retailers. western digital corporation was founded in 1970 and is headquartered in san jose, california.",['Technology Hardware & Equipment'],"['Semiconductors & Semiconductor Equipment', 'Technology Hardware & Equipment', 'Automobiles & Components', 'Health Care Equipment & Services', 'Materials']","[6.26433671e-01 1.28869101e-01 2.17699516e-03 3.02034925e-04
 2.91281467e-04]",
XRX,"xerox holdings corporation, a workplace technology company, designs, develops, and sells document management systems and solutions in the united states, europe, canada, and internationally. it offers workplace solutions, including desktop monochrome, and color and multifunction printers; digital printing presses and light production devices, and solutions; and digital services that leverage workflow automation, personalization and communication software, content management solutions, and digitization services. the company also provides graphic communications and production solutions; and it services, end user computing devices, network infrastructure, communications technology, and a range of managed it solutions, such as technology product support, professional engineering, and commercial robotic process automation. in addition, it provides freeflow a portfolio of software solutions for the automation and integration to the processing of print job comprises file preparation, final production, and electronic publishing; xmpie, a personalization and communication software that support the needs of omni-channel communications customers; docushare, a content management platform to capture, store, and share paper and digital content; and carear, an enterprise augmented reality business. further, the company sells paper products and wide-format systems. the company sells its products and services directly to its customers through its direct sales force, as well as through independent agents, dealers, value-added resellers, systems integrators, and e-commerce marketplaces. xerox holdings corporation was founded in 1906 and is headquartered in norwalk, connecticut.",['Technology Hardware & Equipment'],"['Technology Hardware & Equipment', 'Health Care Equipment & Services', 'Capital Goods', 'Commercial & Professional Services', 'Semiconductors & Semiconductor Equipment']",[0.34913868 0.28354594 0.05179099 0.0365338  0.03320897],
ZBRA,"zebra technologies corporation, together with its subsidiaries, provides enterprise asset intelligence solutions in the automatic identification and data capture solutions industry worldwide. it operates in two segments, asset intelligence & tracking and enterprise visibility & mobility. the company designs, manufactures, and sells printers, which produce labels, wristbands, tickets, receipts, and plastic cards; dye-sublimination thermal card printers, which produce images which are used for personal identification, access control, and financial transactions; rfid printers that encode data into passive rfid transponders; accessories and options for our printers, including vehicle mounts and battery chargers; stock and customized thermal labels, receipts, ribbons, plastic cards, and rfid tags for printers; and temperature-monitoring labels primarily used in vaccine distribution. it also provides various maintenance, technical support, repair, and managed and professional services; real-time location systems and services; and tags, sensors, exciters, middleware software, and application software; as well as physical inventory management solutions, and rugged tablets and enterprise-grade mobile computing products and accessories. in addition, the company offers barcode scanners, image capture devices, and rfid readers; and workforce management solutions, workflow execution and task management solutions, and prescriptive analytics solutions, as well as communications and collaboration solutions. it also provides services, including maintenance, technical support, repair, managed and professional services; as well as cloud-based software subscriptions and robotics automation solutions. the company serves retail and e-commerce, manufacturing, transportation and logistics, healthcare, public sector, and other industries through direct sales force, and network of channel partners. the company was founded in 1969 and is headquartered in lincolnshire, illinois.",['Technology Hardware & Equipment'],"['Capital Goods', 'Technology Hardware & Equipment', 'Commercial & Professional Services', 'Health Care Equipment & Services', 'Automobiles & Components']",[0.56917131 0.13442622 0.08131009 0.00436262 0.00415434],
VNT,"vontier corporation engages in the research and development, manufacture, sale, and distribution of technical equipment, components, software, and services for manufacturing, repairing, and servicing in the mobility infrastructure industry worldwide. the company offers a range of solutions, including environmental sensors, fueling equipment, field payment hardware, point-of sale, workflow and monitoring software, vehicle tracking and fleet management, software solutions for traffic light control, and vehicle mechanics', and technicians' equipment. its mobility technologies products include solutions and services in the areas of fuel dispensing, remote fuel management, point-of-sale and payment systems, environmental compliance, vehicle tracking and fleet management, and traffic management; and diagnostics and repair technologies products comprise vehicle repair tools, toolboxes, automotive diagnostic equipment, and software, as well as wheel-service equipment for automotive tire installation and repair shops, including brake lathes, tire changers, wheel balancers, and wheel weights under the ammco and coats brands. the company markets its products and services to retail and commercial fueling operators, convenience store and in-bay car wash operators, tunnel car wash and commercial vehicle repair businesses, municipal governments, and public safety entities and fleet owners/operators through a network of franchised mobile distributors, as well as direct sales personnel and independent distributors. it serves customers in north america, the asia pacific, europe, and latin america. the company was incorporated in 2019 and is headquartered in raleigh, north carolina.",['Technology Hardware & Equipment'],"['Capital Goods', 'Materials', 'Automobiles & Components', 'Consumer Durables & Apparel', 'Commercial & Professional Services']",[0.97791755 0.06380621 0.04080235 0.01399797 0.00240312],
STX,"seagate technology holdings plc provides data storage technology and solutions in singapore, the united states, the netherlands, and internationally. it provides mass capacity storage products, including enterprise nearline hard disk drives (hdds), enterprise nearline solid state drives (ssds), enterprise nearline systems, video and image hdds, and network-attached storage drives. the company also offers legacy applications comprising mission critical hdds and ssds; external storage solutions under the seagate ultra touch, one touch, and expansion product lines, as well as under the lacie brand name; desktop drives; notebook drives, dvr hdds, and gaming ssds. in addition, it provides lyve edge-to-cloud mass capacity platform. the company sells its products primarily to oems, distributors, and retailers. seagate technology holdings plc was founded in 1978 and is based in dublin, ireland.",['Technology Hardware & Equipment'],"['Technology Hardware & Equipment', 'Semiconductors & Semiconductor Equipment', 'Automobiles & Components', 'Capital Goods', 'Materials']","[7.22585142e-01 6.30768761e-02 5.98154357e-03 1.29597238e-03
 1.98404668e-04]",
T,"at&t inc. provides telecommunications, media, and technology services worldwide. its communications segment offers wireless voice and data communications services; and sells handsets, wireless data cards, wireless computing devices, and carrying cases and hands-free devices through its own company-owned stores, agents, and third-party retail stores. it also provides data, voice, security, cloud solutions, outsourcing, and managed and professional services, as well as customer premises equipment for multinational corporations, small and mid-sized businesses, governmental, and wholesale customers. in addition, this segment offers broadband fiber and legacy telephony voice communication services to residential customers. it markets its communications services and products under the at&t, cricket, at&t prepaid, and at&t fiber brand names. the company's latin america segment provides wireless services in mexico; and video services in latin america. this segment markets its services and products under the at&t and unefon brand names. the company was formerly known as sbc communications inc. and changed its name to at&t inc. in 2005. at&t inc. was incorporated in 1983 and is headquartered in dallas, texas.",['Telecommunication Services'],"['Technology Hardware & Equipment', 'Telecommunication Services', 'Media & Entertainment', 'Semiconductors & Semiconductor Equipment', 'Software & Services']","[8.63506556e-01 1.10826334e-02 4.47922805e-03 2.48333835e-03
 4.45559590e-06]","['Technology Hardware & Equipment', 'Telecommunication Services', 'Media & Entertainment', 'Software & Services', 'Retailing']"
TMUS,"t-mobile us, inc., together with its subsidiaries, provides mobile communications services in the united states, puerto rico, and the united states virgin islands. the company offers voice, messaging, and data services to 108.7 million customers in the postpaid, prepaid, and wholesale markets. it also provides wireless devices, including smartphones, wearables, and tablets and other mobile communication devices, as well as wireless devices and accessories. in addition, the company offers services, devices, and accessories under the t-mobile and metro by t-mobile brands through its owned and operated retail stores, t-mobile app and customer care channels, and its websites. it also sells its devices to dealers and other third-party distributors for resale through independent third-party retail outlets and various third-party websites. as of december 31, 2021, it operated approximately 102,000 macro cell and 41,000 small cell/distributed antenna system sites. the company was founded in 1994 and is headquartered in bellevue, washington.",['Telecommunication Services'],"['Consumer Durables & Apparel', 'Media & Entertainment', 'Semiconductors & Semiconductor Equipment', 'Telecommunication Services', 'Utilities']","[6.19628191e-01 4.90292192e-01 1.73143715e-01 4.11998481e-04
 2.09632679e-04]","['Telecommunication Services', 'Retailing']"
VZ,"verizon communications inc., through its subsidiaries, offers communications, technology, information, and entertainment products and services to consumers, businesses, and governmental entities worldwide. its consumer segment provides postpaid and prepaid service plans; internet access on notebook computers and tablets; wireless equipment, including smartphones and other handsets; and wireless-enabled internet devices, such as tablets, and other wireless-enabled connected devices comprising smart watches. it also provides residential fixed connectivity solutions, such as internet, video, and voice services; and sells network access to mobile virtual network operators. as of december 31, 2021, it had approximately 115 million wireless retail connections, 7 million wireline broadband connections, and 4 million fios video connections. the company's business segment provides network connectivity products, including private networking, private cloud connectivity, virtual and software defined networking, and internet access services; and internet protocol-based voice and video services, unified communications and collaboration tools, and customer contact center solutions. this segment also offers a suite of management and data security services; domestic and global voice and data solutions, such as voice calling, messaging services, conferencing, contact center solutions, and private line and data access networks; customer premises equipment; installation, maintenance, and site services; and internet of things products and services. as of december 31, 2021, it had approximately 27 million wireless retail postpaid connections and 477 thousand wireline broadband connections. the company was formerly known as bell atlantic corporation and changed its name to verizon communications inc. in june 2000. verizon communications inc. was incorporated in 1983 and is headquartered in new york, new york.",['Telecommunication Services'],"['Telecommunication Services', 'Technology Hardware & Equipment', 'Media & Entertainment', 'Semiconductors & Semiconductor Equipment', 'Software & Services']","[9.37506735e-01 3.01948369e-01 1.82179604e-02 2.36400287e-04
 1.38375699e-05]","['Telecommunication Services', 'Technology Hardware & Equipment', 'Media & Entertainment', 'Software & Services', 'Retailing']"
LUMN,"lumen technologies, inc., a facilities-based technology and communications company, provides various integrated products and services under the lumen, quantum fiber, and centurylink brands to business and residential customers in the united states and internationally. the company operates in two segments, business and mass markets. it offers compute and application services, such as cloud services, it solutions, unified communication and collaboration solutions, colocation and data center services, content delivery services, and managed security services; and ip and data services, including vpn data network, ethernet, internet protocol (ip), and voice over internet protocol. the company also provides fiber infrastructure services comprising high bandwidth optical wavelength networks; and unlit optical fiber and related professional services. in addition, it offers voice and other services, including private line services, a direct circuit or channel specifically dedicated for connecting two or more organizational sites; a portfolio of traditional time division multiplexing voice services; and synchronous optical network-based ethernet, legacy data hosting services, and conferencing services. as of december 31, 2021, the company served approximately 4.5 million broadband subscribers. the company was formerly known as centurylink, inc. and changed its name to lumen technologies, inc. in september 2020. lumen technologies, inc. was incorporated in 1968 and is headquartered in monroe, louisiana.",['Telecommunication Services'],"['Technology Hardware & Equipment', 'Capital Goods', 'Consumer Durables & Apparel', 'Media & Entertainment', 'Telecommunication Services']",[0.83574963 0.00630514 0.00160403 0.00143614 0.00127743],"['Technology Hardware & Equipment', 'Telecommunication Services', 'Software & Services']"
AAL,"american airlines group inc., through its subsidiaries, operates as a network air carrier. the company provides scheduled air transportation services for passengers and cargo through its hubs in charlotte, chicago, dallas/fort worth, los angeles, miami, new york, philadelphia, phoenix, and washington, d.c., as well as through partner gateways in london, madrid, seattle/tacoma, sydney, and tokyo. as of december 31, 2021, it operated a mainline fleet of 865 aircraft. the company was formerly known as amr corporation and changed its name to american airlines group inc. in december 2013. american airlines group inc. was founded in 1930 and is headquartered in fort worth, texas.",['Transportation'],"['Capital Goods', 'Transportation', 'Energy', 'Telecommunication Services', 'Commercial & Professional Services']","[9.72774386e-01 3.69871408e-01 5.05699404e-03 7.68020709e-06
 5.70588327e-06]",['Transportation']
ALK,"alaska air group, inc., through its subsidiaries, provides passenger and cargo air transportation services. the company operates through three segments: mainline, regional, and horizon. it flies to approximately 120 destinations throughout north america. alaska air group, inc. was founded in 1932 and is based in seattle, washington.",['Transportation'],"['Transportation', 'Capital Goods', 'Energy', 'Utilities', 'Telecommunication Services']","[8.20647180e-01 7.05453828e-02 4.78342781e-03 5.16286062e-04
 6.75807678e-05]",['Transportation']
CHRW,"c.h. robinson worldwide, inc., together with its subsidiaries, provides freight transportation services and logistics solutions to companies in various industries worldwide. the company operates in two segments, north american surface transportation and global forwarding. it offers transportation and logistics services, such as truckload; less than truckload transportation brokerage services, which include the shipment of single or multiple pallets of freight; intermodal transportation that comprise the shipment service of freight in containers or trailers by a combination of truck and rail; and non-vessel ocean common carrier and freight forwarding services, as well as organizes air shipments and provides door-to-door services. the company also offers customs broker services; and other logistics services, such as fee-based managed, warehousing, small parcel, and other services. it has contractual relationships with approximately 85,000 transportation companies, including motor carriers, railroads, and air and ocean carriers. in addition, the company is involved in buying, selling, and/or marketing of fresh produce, including fresh fruits, vegetables, and other value-added perishable items under the robinson fresh name. further, it provides transportation management services or managed tms; and other surface transportation services. the company offers its fresh produce to grocery retailers, restaurants, produce wholesalers, and foodservice distributors through a network of independent produce growers and suppliers. c.h. robinson worldwide, inc. was founded in 1905 and is headquartered in eden prairie, minnesota.",['Transportation'],"['Transportation', 'Commercial & Professional Services', 'Capital Goods', 'Materials', 'Energy']",[0.63465834 0.41465351 0.09251963 0.00993853 0.0029532 ],"['Transportation', 'Commercial & Professional Services', 'Food & Staples Retailing']"
CSX,"csx corporation, together with its subsidiaries, provides rail-based freight transportation services. the company offers rail services; and transportation of intermodal containers and trailers, as well as other transportation services, such as rail-to-truck transfers and bulk commodity operations. it transports chemicals, agricultural and food products, automotive, minerals, forest products, fertilizers, and metals and equipment; and coal, coke, and iron ore to electricity-generating power plants, steel manufacturers, and industrial plants, as well as exports coal to deep-water port facilities. the company also offers intermodal transportation services through a network of approximately 30 terminals transporting manufactured consumer goods in containers; and drayage services, including the pickup and delivery of intermodal shipments. it serves the automotive industry with distribution centers and storage locations, as well as connects non-rail served customers through transferring products, such as plastics and ethanol from rail to trucks. the company operates approximately 19,500 route mile rail network, which serves various population centers in 23 states east of the mississippi river, the district of columbia, and the canadian provinces of ontario and quebec, as well as owns and leases approximately 3,500 locomotives. it also serves production and distribution facilities through track connections. csx corporation was incorporated in 1978 and is headquartered in jacksonville, florida.",['Transportation'],"['Capital Goods', 'Commercial & Professional Services', 'Transportation', 'Materials', 'Energy']",[0.56507039 0.03112478 0.01905909 0.01090811 0.00577572],"['Commercial & Professional Services', 'Transportation']"
DAL,"delta air lines, inc. provides scheduled air transportation for passengers and cargo in the united states and internationally. the company operates through two segments, airline and refinery. its domestic network centered on core hubs in atlanta, minneapolis-st. paul, detroit, and salt lake city, as well as coastal hub positions in boston, los angeles, new york-laguardia, new york-jfk, and seattle; and international network centered on hubs and market presence in amsterdam, mexico city, london-heathrow, paris-charles de gaulle, and seoul-incheon. the company sells its tickets through various distribution channels, including delta.com and the fly delta app, reservations, online travel agencies, traditional brick and mortar, and other agencies. it also provides aircraft maintenance and engineering support, repair, and overhaul services; and vacation packages to third-party consumers, as well as aircraft charters, and management and programs. the company operates through a fleet of approximately 1,200 aircrafts. delta air lines, inc. was founded in 1924 and is based in atlanta, georgia.",['Transportation'],"['Capital Goods', 'Transportation', 'Energy', 'Commercial & Professional Services', 'Utilities']","[5.76749563e-01 2.78328866e-01 3.27125512e-04 1.93678716e-04
 1.12259469e-04]","['Transportation', 'Commercial & Professional Services']"
EXPD,"expeditors international of washington, inc. provides logistics services in the americas, north asia, south asia, europe, the middle east, africa, and india. the company offers airfreight services, such as air freight consolidation and forwarding; ocean freight and ocean services, including ocean freight consolidation, direct ocean forwarding, and order management; customs brokerage, intra-continental ground transportation and delivery, and warehousing and distribution services; and customs clearance, purchase order management, vendor consolidation, time-definite transportation services, temperature-controlled transit, cargo insurance, specialized cargo monitoring and tracking, and other supply chain solutions. it also provides optimization, trade compliance, consulting, cargo security, and solutions. in addition, it acts as a freight consolidator or as an agent for the airline, which carries the shipment. further, the company provides ancillary services that include preparation of shipping and customs documentation, packing, crating, insurance services, negotiation of letters of credit, and the preparation of documentation to comply with local export laws. its customers include retailing and wholesaling, electronics, technology, and industrial and manufacturing companies. expeditors international of washington, inc. was incorporated in 1979 and is headquartered in seattle, washington.",['Transportation'],"['Commercial & Professional Services', 'Capital Goods', 'Transportation', 'Automobiles & Components', 'Materials']",[0.46843052 0.19675621 0.04342433 0.01214743 0.00155111],"['Commercial & Professional Services', 'Transportation']"
