ticker,Industry_group_code,Industry_group_name
SNCR,4510,Software & Services
SND,1010,Energy
SNDR,2030,Transportation
SNDX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SNPS,4510,Software & Services
SNR,6010,Real Estate
SNV,4010,Banks
SNX,4520,Technology Hardware & Equipment
SO,5510,Utilities
SOI,1010,Energy
SOLY,3510,Health Care Equipment & Services
SON,1510,Materials
SONA,4010,Banks
SONM,4520,Technology Hardware & Equipment
SONO,2520,Consumer Durables & Apparel
SP,2020,Commercial & Professional Services
SPAR,2010,Capital Goods
SPB,3030,Household & Personal Products
SPFI,4010,Banks
SPG,6010,Real Estate
SPGI,4020,Diversified Financials
SPKE,5510,Utilities
SPLK,4510,Software & Services
SPNE,3510,Health Care Equipment & Services
SPOK,5010,Telecommunication Services
SPOT,5020,Media & Entertainment
SPPI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SPR,2010,Capital Goods
SPRO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SPSC,4510,Software & Services
SPT,4510,Software & Services
SPTN,3010,Food & Staples Retailing
SPWH,2550,Retailing
SPWR,4530,Semiconductors & Semiconductor Equipment
SPXC,2010,Capital Goods
SQ,4510,Software & Services
SR,5510,Utilities
SRC,6010,Real Estate
SRCE,4010,Banks
SRCL,2020,Commercial & Professional Services
SRDX,3510,Health Care Equipment & Services
SRE,5510,Utilities
SRG,6010,Real Estate
SRI,2510,Automobiles & Components
SRNE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SRPT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SRRK,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SRT,4510,Software & Services
SSB,4010,Banks
SSD,2010,Capital Goods
SSNC,4510,Software & Services
SSP,5020,Media & Entertainment
SSTI,4510,Software & Services
SSTK,2550,Retailing
SSYS,4520,Technology Hardware & Equipment
ST,2010,Capital Goods
STAA,3510,Health Care Equipment & Services
STAG,6010,Real Estate
STAR,6010,Real Estate
STAY,2530,Consumer Services
STBA,4010,Banks
STC,4030,Insurance
STE,3510,Health Care Equipment & Services
STFC,4030,Insurance
STIM,3510,Health Care Equipment & Services
STL,4010,Banks
STLD,1510,Materials
STML,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STMP,2550,Retailing
STNG,1010,Energy
STOK,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STOR,6010,Real Estate
STRA,2530,Consumer Services
STRL,2010,Capital Goods
STRO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STRS,6010,Real Estate
STSA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STT,4020,Diversified Financials
STWD,4020,Diversified Financials
STXB,4010,Banks
STZ,3020,"Food, Beverage & Tobacco"
SUI,6010,Real Estate
SUM,1510,Materials
SUPN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SVC,6010,Real Estate
SVMK,4510,Software & Services
SVRA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SWAV,3510,Health Care Equipment & Services
SWCH,4510,Software & Services
SWI,4510,Software & Services
SWK,2010,Capital Goods
SWKS,4530,Semiconductors & Semiconductor Equipment
SWM,1510,Materials
SWN,1010,Energy
SWTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SWX,5510,Utilities
SXC,1510,Materials
SXI,2010,Capital Goods
SXT,1510,Materials
SYBT,4010,Banks
SYBX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SYF,4020,Diversified Financials
SYK,3510,Health Care Equipment & Services
SYKE,4510,Software & Services
SYNA,4530,Semiconductors & Semiconductor Equipment
SYNH,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SYNL,1510,Materials
SYRS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SYX,2010,Capital Goods
SYY,3010,Food & Staples Retailing
T,5010,Telecommunication Services
TACO,2530,Consumer Services
TALO,1010,Energy
TAP,3020,"Food, Beverage & Tobacco"
TAST,2530,Consumer Services
TBBK,4010,Banks
TBI,2020,Commercial & Professional Services
TBIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TBK,4010,Banks
TBNK,4010,Banks
TBPH,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TCBI,4010,Banks
TCBK,4010,Banks
TCDA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TCF,4010,Banks
TCFC,4010,Banks
TCI,6010,Real Estate
TCMD,3510,Health Care Equipment & Services
TCO,6010,Real Estate
TCRR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TCS,2550,Retailing
TCX,4510,Software & Services
TDC,4510,Software & Services
TDG,2010,Capital Goods
TDOC,3510,Health Care Equipment & Services
TDS,5010,Telecommunication Services
TDW,1010,Energy
TDY,2010,Capital Goods
TEAM,4510,Software & Services
TECD,4520,Technology Hardware & Equipment
TECH,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TELL,1010,Energy
TEN,2510,Automobiles & Components
TENB,4510,Software & Services
TER,4530,Semiconductors & Semiconductor Equipment
TERP,5510,Utilities
TESS,4520,Technology Hardware & Equipment
TEUM,4510,Software & Services
TEX,2010,Capital Goods
TFC,4010,Banks
TFSL,4010,Banks
TFX,3510,Health Care Equipment & Services
TG,1510,Materials
TGH,2010,Capital Goods
TGI,2010,Capital Goods
TGNA,5020,Media & Entertainment
TGT,2550,Retailing
TGTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TH,2530,Consumer Services
THC,3510,Health Care Equipment & Services
THFF,4010,Banks
THG,4030,Insurance
THO,2510,Automobiles & Components
THR,2010,Capital Goods
THRM,2510,Automobiles & Components
THS,3020,"Food, Beverage & Tobacco"
TIF,2550,Retailing
TILE,2020,Commercial & Professional Services
TIPT,4030,Insurance
TISI,2020,Commercial & Professional Services
TITN,2010,Capital Goods
TIVO,4510,Software & Services
TJX,2550,Retailing
TK,1010,Energy
TKR,2010,Capital Goods
TLRD,2550,Retailing
TLYS,2550,Retailing
TMDX,3510,Health Care Equipment & Services
TMHC,2520,Consumer Durables & Apparel
TMO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TMP,4010,Banks
TMST,1510,Materials
TMUS,5010,Telecommunication Services
TNAV,4510,Software & Services
TNC,2010,Capital Goods
TNDM,3510,Health Care Equipment & Services
TNET,2020,Commercial & Professional Services
TNK,1010,Energy
TOCA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TOL,2520,Consumer Durables & Apparel
TORC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TOWN,4010,Banks
TPB,3020,"Food, Beverage & Tobacco"
TPC,2010,Capital Goods
TPCO,5020,Media & Entertainment
TPH,2520,Consumer Durables & Apparel
TPIC,2010,Capital Goods
TPR,2520,Consumer Durables & Apparel
TPRE,4030,Insurance
TPTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TPX,2520,Consumer Durables & Apparel
TR,3020,"Food, Beverage & Tobacco"
TRC,6010,Real Estate
TREC,1510,Materials
TREE,4020,Diversified Financials
TREX,2010,Capital Goods
TRGP,1010,Energy
TRHC,3510,Health Care Equipment & Services
TRIP,5020,Media & Entertainment
TRMB,4520,Technology Hardware & Equipment
TRMK,4010,Banks
TRN,2010,Capital Goods
TRNO,6010,Real Estate
TRNS,2010,Capital Goods
TROW,4020,Diversified Financials
TROX,1510,Materials
TRS,2010,Capital Goods
TRST,4010,Banks
TRTN,2010,Capital Goods
TRTX,4020,Diversified Financials
TRU,2020,Commercial & Professional Services
TRUE,5020,Media & Entertainment
TRUP,4030,Insurance
TRV,4030,Insurance
TRWH,2530,Consumer Services
TRXC,3510,Health Care Equipment & Services
TSBK,4010,Banks
TSC,4010,Banks
TSCO,2550,Retailing
TSE,1510,Materials
TSLA,2510,Automobiles & Components
TSN,3020,"Food, Beverage & Tobacco"
TT,2010,Capital Goods
TTC,2010,Capital Goods
TTD,4510,Software & Services
TTEC,4510,Software & Services
TTEK,2020,Commercial & Professional Services
TTGT,5020,Media & Entertainment
TTI,1010,Energy
TTMI,4520,Technology Hardware & Equipment
TTWO,5020,Media & Entertainment
TUP,2520,Consumer Durables & Apparel
TUSK,1010,Energy
TVTY,3510,Health Care Equipment & Services
TWI,2010,Capital Goods
TWIN,2010,Capital Goods
TWLO,4510,Software & Services
TWNK,3020,"Food, Beverage & Tobacco"
TWO,4020,Diversified Financials
TWOU,4510,Software & Services
TWST,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TWTR,5020,Media & Entertainment
TXMD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TXN,4530,Semiconductors & Semiconductor Equipment
TXRH,2530,Consumer Services
TXT,2010,Capital Goods
TYL,4510,Software & Services
TYME,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TZOO,5020,Media & Entertainment
UA,2520,Consumer Durables & Apparel
UAA,2520,Consumer Durables & Apparel
UAL,2030,Transportation
UBA,6010,Real Estate
UBER,2030,Transportation
UBFO,4010,Banks
UBSI,4010,Banks
UBX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UCBI,4010,Banks
UCTT,4530,Semiconductors & Semiconductor Equipment
UDR,6010,Real Estate
UE,6010,Real Estate
UEC,1010,Energy
UEIC,2520,Consumer Durables & Apparel
UFCS,4030,Insurance
UFI,2520,Consumer Durables & Apparel
UFPI,2010,Capital Goods
UFPT,1510,Materials
UFS,1510,Materials
UGI,5510,Utilities
UHAL,2030,Transportation
UHS,3510,Health Care Equipment & Services
UHT,6010,Real Estate
UI,4520,Technology Hardware & Equipment
UIHC,4030,Insurance
UIS,4510,Software & Services
ULH,2030,Transportation
ULTA,2550,Retailing
UMBF,4010,Banks
UMH,6010,Real Estate
UMPQ,4010,Banks
UNB,4010,Banks
UNF,2020,Commercial & Professional Services
UNFI,3010,Food & Staples Retailing
UNH,3510,Health Care Equipment & Services
UNIT,6010,Real Estate
UNM,4030,Insurance
UNP,2030,Transportation
UNT,1010,Energy
UNTY,4010,Banks
UNVR,2010,Capital Goods
UPLD,4510,Software & Services
UPS,2030,Transportation
UPWK,2020,Commercial & Professional Services
URBN,2550,Retailing
URGN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
URI,2010,Capital Goods
USB,4010,Banks
USCR,1510,Materials
USFD,3010,Food & Staples Retailing
USLM,1510,Materials
USM,5010,Telecommunication Services
USNA,3030,Household & Personal Products
USPH,3510,Health Care Equipment & Services
USWS,1010,Energy
USX,2030,Transportation
UTHR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UTL,5510,Utilities
UTMD,3510,Health Care Equipment & Services
UUUU,1010,Energy
UVE,4030,Insurance
UVSP,4010,Banks
UVV,3020,"Food, Beverage & Tobacco"
V,4510,Software & Services
VAC,2530,Consumer Services
VALU,4020,Diversified Financials
VAPO,3510,Health Care Equipment & Services
VAR,3510,Health Care Equipment & Services
VBIV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VBTX,4010,Banks
VC,2510,Automobiles & Components
VCEL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VCRA,3510,Health Care Equipment & Services
VCYT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VEC,2010,Capital Goods
VECO,4530,Semiconductors & Semiconductor Equipment
VEEV,3510,Health Care Equipment & Services
VEL,4010,Banks
VER,6010,Real Estate
VFC,2520,Consumer Durables & Apparel
VG,5010,Telecommunication Services
VGR,3020,"Food, Beverage & Tobacco"
VHC,4510,Software & Services
VHI,1510,Materials
VIAC,5020,Media & Entertainment
VIACA,5020,Media & Entertainment
VIAV,4520,Technology Hardware & Equipment
VICI,6010,Real Estate
VICR,2010,Capital Goods
VIE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VIR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VIRT,4020,Diversified Financials
VIVO,3510,Health Care Equipment & Services
VKTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VLGEA,3010,Food & Staples Retailing
VLO,1010,Energy
VLY,4010,Banks
VMC,1510,Materials
VMI,2010,Capital Goods
VMW,4510,Software & Services
VNCE,2520,Consumer Durables & Apparel
VNDA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VNO,6010,Real Estate
VOYA,4020,Diversified Financials
VPG,4520,Technology Hardware & Equipment
VRA,2520,Consumer Durables & Apparel
VRAY,3510,Health Care Equipment & Services
VRCA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VREX,3510,Health Care Equipment & Services
VRNS,4510,Software & Services
VRNT,4510,Software & Services
VRRM,4510,Software & Services
VRS,1510,Materials
VRSK,2020,Commercial & Professional Services
VRSN,4510,Software & Services
VRTS,4020,Diversified Financials
VRTU,4510,Software & Services
VRTV,2010,Capital Goods
VRTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VSAT,4520,Technology Hardware & Equipment
VSEC,2020,Commercial & Professional Services
VSH,4520,Technology Hardware & Equipment
VSLR,2010,Capital Goods
VST,5510,Utilities
VSTO,2520,Consumer Durables & Apparel
VTR,6010,Real Estate
VVI,2020,Commercial & Professional Services
VVV,1510,Materials
VYGR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VZ,5010,Telecommunication Services
W,2550,Retailing
WAB,2010,Capital Goods
WABC,4010,Banks
WAFD,4010,Banks
WAL,4010,Banks
WASH,4010,Banks
WAT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WATT,2010,Capital Goods
WBA,3010,Food & Staples Retailing
WBC,2010,Capital Goods
WBS,4010,Banks
WBT,2010,Capital Goods
WCC,2010,Capital Goods
WD,4010,Banks
WDAY,4510,Software & Services
WDC,4520,Technology Hardware & Equipment
WDFC,3030,Household & Personal Products
WDR,4020,Diversified Financials
WEC,5510,Utilities
WELL,6010,Real Estate
WEN,2530,Consumer Services
WERN,2030,Transportation
WETF,4020,Diversified Financials
WEX,4510,Software & Services
WEYS,2550,Retailing
WFC,4010,Banks
WGO,2510,Automobiles & Components
WH,2530,Consumer Services
WHD,1010,Energy
WHG,4020,Diversified Financials
WHR,2520,Consumer Durables & Apparel
WIFI,5010,Telecommunication Services
WINA,2550,Retailing
WING,2530,Consumer Services
WIRE,2010,Capital Goods
WK,4510,Software & Services
WLDN,2020,Commercial & Professional Services
WLFC,2010,Capital Goods
WLK,1510,Materials
WLL,1010,Energy
WLTW,4030,Insurance
WM,2020,Commercial & Professional Services
WMB,1010,Energy
WMC,4020,Diversified Financials
WMGI,3510,Health Care Equipment & Services
WMK,3010,Food & Staples Retailing
WMS,2010,Capital Goods
WMT,3010,Food & Staples Retailing
WNC,2010,Capital Goods
WNEB,4010,Banks
WOR,1510,Materials
WOW,5020,Media & Entertainment
WPC,6010,Real Estate
WPG,6010,Real Estate
WPX,1010,Energy
WRB,4030,Insurance
WRE,6010,Real Estate
WRI,6010,Real Estate
WRK,1510,Materials
WRLD,4020,Diversified Financials
WRTC,4520,Technology Hardware & Equipment
WSBC,4010,Banks
WSBF,4010,Banks
WSC,2010,Capital Goods
WSFS,4010,Banks
WSM,2550,Retailing
WSO,2010,Capital Goods
WSR,6010,Real Estate
WST,3510,Health Care Equipment & Services
WTBA,4010,Banks
WTFC,4010,Banks
WTI,1010,Energy
WTM,4030,Insurance
WTRE,4030,Insurance
WTRG,5510,Utilities
WTRH,2550,Retailing
WTS,2010,Capital Goods
WTTR,1010,Energy
WU,4510,Software & Services
WVE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WW,2530,Consumer Services
WWD,2010,Capital Goods
WWE,5020,Media & Entertainment
WWW,2520,Consumer Durables & Apparel
WY,6010,Real Estate
WYND,2530,Consumer Services
WYNN,2530,Consumer Services
X,1510,Materials
XAN,4020,Diversified Financials
XBIT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XEC,1010,Energy
XEL,5510,Utilities
XELA,4510,Software & Services
XENT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XERS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XFOR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XGN,3510,Health Care Equipment & Services
XHR,6010,Real Estate
XLNX,4530,Semiconductors & Semiconductor Equipment
XLRN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XNCR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XOG,1010,Energy
XOM,1010,Energy
XPER,4530,Semiconductors & Semiconductor Equipment
XPO,2030,Transportation
XRAY,3510,Health Care Equipment & Services
XRX,4520,Technology Hardware & Equipment
XXII,3020,"Food, Beverage & Tobacco"
XYL,2010,Capital Goods
Y,4030,Insurance
YCBD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
YELP,5020,Media & Entertainment
YETI,2520,Consumer Durables & Apparel
YEXT,4510,Software & Services
YGYI,3030,Household & Personal Products
YMAB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
YORW,5510,Utilities
YRCW,2030,Transportation
YUM,2530,Consumer Services
YUMC,2530,Consumer Services
Z,5020,Media & Entertainment
ZAGG,2520,Consumer Durables & Apparel
ZBH,3510,Health Care Equipment & Services
ZBRA,4520,Technology Hardware & Equipment
ZEN,4510,Software & Services
ZEUS,1510,Materials
ZG,5020,Media & Entertainment
ZGNX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZION,4010,Banks
ZIOP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZIXI,4510,Software & Services
ZNGA,5020,Media & Entertainment
ZS,4510,Software & Services
ZTS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZUMZ,2550,Retailing
ZUO,4510,Software & Services
ZYNE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZYXI,3510,Health Care Equipment & Services
ACEL,2530,Consumer Services
ADAP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AGRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AGTC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AHCO,3510,Health Care Equipment & Services
AKUS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ALTA,4010,Banks
ALTG,2010,Capital Goods
AMCR,1510,Materials
AMTI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
APG,2010,Capital Goods
APO,4020,Diversified Financials
APTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AQST,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ARAV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ARCT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ASND,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ASPN,1010,Energy
ASPU,2530,Consumer Services
AUTL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AVEO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AVNT,1510,Materials
AWH,4030,Insurance
AXON,2010,Capital Goods
AZEK,2010,Capital Goods
BALY,2530,Consumer Services
BF-A,3020,"Food, Beverage & Tobacco"
BF-B,3020,"Food, Beverage & Tobacco"
BNTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BRK-B,4020,Diversified Financials
BTC-USD,4020,Diversified Financials
CDTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CFRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CG,4020,Diversified Financials
CHX,1010,Energy
CRTO,5020,Media & Entertainment
CRWD,4510,Software & Services
CVLG,2030,Transportation
CWEN-A,5510,Utilities
CYBE,4530,Semiconductors & Semiconductor Equipment
DAVA,4510,Software & Services
DDOG,4510,Software & Services
DMTK,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DRRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ETH-USD,4010,Banks
EURUSD=X,4020,Diversified Financials
FBIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FCEL,2010,Capital Goods
FLGT,3510,Health Care Equipment & Services
FLY,2010,Capital Goods
FMTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FRG,2550,Retailing
FRO,1010,Energy
FSLY,4510,Software & Services
GAN,2530,Consumer Services
GBIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GDYN,4510,Software & Services
GEF-B,1510,Materials
GLOB,4510,Software & Services
GNSS,4520,Technology Hardware & Equipment
GRFS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GRWG,2550,Retailing
GSKY,4510,Software & Services
GWPH,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HBIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HCM,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HEAR,2520,Consumer Durables & Apparel
HIMX,4530,Semiconductors & Semiconductor Equipment
HROW,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ICAD,3510,Health Care Equipment & Services
IDN,2550,Retailing
IDYA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IHRT,5020,Media & Entertainment
IMUX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IMVT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
INFU,3510,Health Care Equipment & Services
ISEE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JMIA,2550,Retailing
KKR,4020,Diversified Financials
KRMD,3510,Health Care Equipment & Services
KROS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LEN-B,2520,Consumer Durables & Apparel
LUMN,5010,Telecommunication Services
LUNA,4520,Technology Hardware & Equipment
LYRA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MGI,4510,Software & Services
MGNI,2550,Retailing
MIME,4510,Software & Services
MLCO,2530,Consumer Services
MODV,3510,Health Care Equipment & Services
MOG-A,2010,Capital Goods
MTLS,4510,Software & Services
NARI,3510,Health Care Equipment & Services
NBSE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NCNA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NET,4510,Software & Services
NETI,2030,Transportation
NH,3510,Health Care Equipment & Services
NLS,2520,Consumer Durables & Apparel
NLTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OESX,2010,Capital Goods
ORIC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ORTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OVID,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OVV,1010,Energy
PAE,2010,Capital Goods
PASG,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PAVM,3510,Health Care Equipment & Services
PCTI,4520,Technology Hardware & Equipment
PCVX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PINS,5020,Media & Entertainment
PLRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PRG,4020,Diversified Financials
PRMW,3020,"Food, Beverage & Tobacco"
PRTS,5020,Media & Entertainment
PRVB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PTON,2520,Consumer Durables & Apparel
PWFL,4520,Technology Hardware & Equipment
QMCO,4520,Technology Hardware & Equipment
QTNT,3510,Health Care Equipment & Services
RDHL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RESN,4520,Technology Hardware & Equipment
RLMD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RNA,3010,Food & Staples Retailing
RPAY,4510,Software & Services
RPRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SE,5020,Media & Entertainment
SEDG,4530,Semiconductors & Semiconductor Equipment
SELB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SHYF,2010,Capital Goods
SIMO,4530,Semiconductors & Semiconductor Equipment
SLNO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SLQT,4030,Insurance
SMCI,4520,Technology Hardware & Equipment
SMED,3510,Health Care Equipment & Services
SMSI,4510,Software & Services
SPCE,2010,Capital Goods
SPNS,4510,Software & Services
SQNS,4530,Semiconductors & Semiconductor Equipment
SRGA,3510,Health Care Equipment & Services
STNE,4510,Software & Services
STXS,3510,Health Care Equipment & Services
SWBI,2520,Consumer Durables & Apparel
TARA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TEVA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TLND,4510,Software & Services
TMX,2530,Consumer Services
TNL,2530,Consumer Services
TVTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TW,4020,Diversified Financials
TXG,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UTI,2530,Consumer Services
VERI,4510,Software & Services
VERO,3510,Health Care Equipment & Services
VERU,3030,Household & Personal Products
VIST,1010,Energy
VMD,3510,Health Care Equipment & Services
VNRX,3510,Health Care Equipment & Services
VRM,2550,Retailing
VRT,2010,Capital Goods
VSTM,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VTRS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VVNT,2530,Consumer Services
VYNE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WORK,4510,Software & Services
WPM,1510,Materials
XAIR,3510,Health Care Equipment & Services
XCUR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XOMA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XONE,2010,Capital Goods
XPEL,2510,Automobiles & Components
ZM,4510,Software & Services
ZNTL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PSTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NKTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IVAC,4520,Technology Hardware & Equipment
FRST,4010,Banks
ALXO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BLI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GOCO,4030,Insurance
NCNO,4510,Software & Services
RLAY,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TLS,4510,Software & Services
DNB,2020,Commercial & Professional Services
BVH,2530,Consumer Services
LYTS,2010,Capital Goods
VTOL,1010,Energy
POLY,4520,Technology Hardware & Equipment
VOXX,2520,Consumer Durables & Apparel
SPNT,4030,Insurance
PLYM,6010,Real Estate
MCF,1010,Energy
VWTR,2020,Commercial & Professional Services
ASUR,4510,Software & Services
ACI,3010,Food & Staples Retailing
ATOM,4530,Semiconductors & Semiconductor Equipment
PFC,4010,Banks
SNEX,4020,Diversified Financials
CODX,3510,Health Care Equipment & Services
PACK,1510,Materials
STEP,4020,Diversified Financials
VXRT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
INBX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FDMT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BRMK,4020,Diversified Financials
BIPC,5510,Utilities
VNT,4520,Technology Hardware & Equipment
LUNG,3510,Health Care Equipment & Services
ACCD,3510,Health Care Equipment & Services
EBC,4010,Banks
RXT,4510,Software & Services
ITOS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LMND,4030,Insurance
JAMF,4510,Software & Services
MEG,2020,Commercial & Professional Services
RKT,4010,Banks
VITL,3020,"Food, Beverage & Tobacco"
OSH,3510,Health Care Equipment & Services
BIGC,4510,Software & Services
AFIB,3510,Health Care Equipment & Services
NRIX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ANNX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
INZY,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NTST,6010,Real Estate
ALVR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DCT,4510,Software & Services
BEPC,5510,Utilities
KYMR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AOUT,2520,Consumer Durables & Apparel
MAXN,4530,Semiconductors & Semiconductor Equipment
OM,3510,Health Care Equipment & Services
SUMO,4510,Software & Services
U,4510,Software & Services
DYN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ATHA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LNSR,3510,Health Care Equipment & Services
FROG,4510,Software & Services
