symbol,name,mc,gics_subind
GOLF,ACUSHNET HOLDINGS CORP,1413.09855753236,25202010
RDI,READING INTL INC  -CL A,362.59729090331,25401030
MBFI,MB FINANCIAL INC/MD,3533.56107791901,40101015
NPO,ENPRO INDUSTRIES INC,1437.57362891805,20106020
ACIA,ACACIA COMMUNICATIONS INC,1732.44961020691,45201020
CRVS,CORVUS PHARMACEUTICALS INC,235.931929138722,35201010
SLP,SIMULATIONS PLUS INC,198.150522232056,35103010
SSH,SUNSHINE HEART INC,1.93377570364873,35101010
THC,TENET HEALTHCARE CORP,1705.1483640651,35102020
NWN,NORTHWEST NATURAL GAS CO,1708.61464370728,55102010
PKD,PARKER DRILLING CO,192.610226212055,10101010
FHB,FIRST HAWAIIAN INC,3949.17999353409,40101015
TAIT,TAITRON COMPONENTS  -CL A,7.85380666838813,45203030
CRI,CARTER'S INC,4041.01609967873,25203010
TCBI,TEXAS CAPITAL BANCSHARES INC,3712.04407562256,40101015
ASIX,ADVANSIX INC,904.124864313817,15101010
BBGI,BEASLEY BROADCAST GROUP INC,242.240032639274,25401020
SAIA,SAIA INC,1090.38333681638,20304020
RCM,R1 RCM INC,359.070951233778,35102015
KFRC,KFORCE INC,491.924001031875,20202010
UPL,ULTRA PETROLEUM CORP,1818.00335852432,10102020
AHGP,ALLIANCE HOLDINGS GP LP,1688.73514592316,10102050
BLVD,BOULEVARD ACQUISITION CP II,461.57497882843,NULL
ATU,ACTUANT CORP  -CL A,1487.61333894636,20106020
T,AT&T INC,233297.24055442,50101020
DVA,DAVITA INC,12473.6106817686,35102015
MTD,METTLER-TOLEDO INTL INC,14499.0532827377,35203010
RLH,RED LION HOTELS CORP,149.384508368958,25301020
BBSI,BARRETT BUSINESS SVCS INC,418.512904995041,20202010
USAC,USA COMPRESSION PRTNRS LP,1003.93343506956,10101020
TDW,TIDEWATER INC,37.5794505069844,10101020
TKR,TIMKEN CO,3580.19596481323,20106020
CAFD,8POINT3 ENERGY PARTNERS LP,1034.32600196252,55105020
VIRT,VIRTU FINANCIAL INC,2180.97153878814,40203020
NDRAU,ENDRA LIFE SCIENCES INC-REDH,13.493533870697,35101010
CSGP,COSTAR GROUP INC,8244.50998973846,45101010
GMS,GMS INC,1341.28963800476,20107010
DEA,EASTERLY GOVERNMENT PPTYS,735.389565055411,60101040
OGEN,ORAGENICS INC,22.5925414559836,35201010
AZZ,AZZ INC,1409.82781870752,20104020
IBCP,INDEPENDENT BANK CORP/MI,447.888,40101015
APD,AIR PRODUCTS & CHEMICALS INC,31071.4630450252,15101040
AOS,SMITH (A O) CORP,9195.87233800121,20102010
CPT,CAMDEN PROPERTY TRUST,8038.07401948608,60101060
KTEC,KEY TECHNOLOGY INC,83.9372481497517,20106020
INGR,INGREDION INC,8325.93751924281,30202010
UNIT,UNITI GROUP INC,3697.12150032562,60101080
NFX,NEWFIELD EXPLORATION CO,6697.22081162006,10102020
WYY,WIDEPOINT CORP,33.1377293756266,45102010
FMAO,FARMERS & MERCHANTS BCP/OH ,262.24175,40101015
NTRA,NATERA INC,546.562806246948,35201010
SREV,SERVICESOURCE INTL INC,281.506332508736,45102010
JTPY,JETPAY CORP,32.7368559275646,45102020
RPXC,RPX CORP,682.939822969827,20202020
HII,HUNTINGTON INGALLS IND INC,8793.70797602844,20101010
OCC,OPTICAL CABLE CORP,20.2512474060059,45201020
NUTR,NUTRACEUTICAL INTL CORP,268.611981966751,30302010
FUSB,FIRST US BANCSHARES INC,63.698602771759,40101015
AWI,ARMSTRONG WORLD INDUSTRIES,2292.61416244507,20102010
VALU,VALUE LINE INC,171.083442628558,40203040
MED,MEDIFAST INC,515.246411077118,30302010
KEG,KEY ENERGY SERVICES INC,NULL,10101020
SF,STIFEL FINANCIAL CORP,3032.75165636337,40203020
GLBL,TERRAFORM GLOBAL INC,541.934421534538,55105020
NNBR,NN INC,754.814898854827,20106020
OIS,OIL STATES INTL INC,1559.62283374263,10101020
USAK,USA TRUCK INC,48.2994353730228,20304020
CBMG,CELLULAR BIOMEDICINE GROUP,90.0018643924732,35201010
ASPN,ASPEN AEROGELS INC,100.380956983406,10101020
ARCX,ARC LOGISTICS PARTNERS LP,272.438897915485,10102040
DWCH,DATAWATCH CORP,99.550202287674,45103010
WRI,WEINGARTEN REALTY INVST,3918.34082720306,60101070
BKSC,BANK SOUTH CAROLINA CORP,93.4721073226929,40101015
APEN,APOLLO ENDOSURGERY INC,66.5428624786318,35101010
MINI,MOBILE MINI INC,1215.637550354,20201070
ORA,ORMAT TECHNOLOGIES INC,2811.8939414348,55105020
AXGN,AXOGEN INC,459.589045690933,35101010
TACO,DEL TACO RESTAURANTS INC,509.990251346077,25301040
MATW,MATTHEWS INTL CORP  -CL A,2044.2930244209,20201070
BFIN,BANKFINANCIAL CORP,270.330397186279,40102010
ARCC,ARES CAPITAL CORP,6986.3998374939,40203010
MEMP,MEMORIAL PRODUCTION PRTRS LP,NULL,10102020
GFF,GRIFFON CORP,1014.26328280258,20102010
RICE,RICE ENERGY INC,4342.94361451699,10102020
IBP,INSTALLED BLDG PRODUCTS INC,1496.17670018622,25201030
RS,RELIANCE STEEL & ALUMINUM CO,5199.95993060363,15104050
FCEL,FUELCELL ENERGY INC,35.2488537041486,20104010
CLI,MACK-CALI REALTY CORP,2415.925257892,60101040
ORN,ORION GROUP HOLDINGS INC,202.877733190817,20103010
SR,SPIRE INC,3165.89986038208,55102010
MC,MOELIS & CO,1851.66936720881,40203020
SGBK,STONEGATE BANK/FL,695.889472995758,40101015
BEAT,BIOTELEMETRY INC,785.892137531242,35102015
SQ,SQUARE INC,7347.83933757502,45102020
MOBL,MOBILEIRON INC,483.947324752808,45103010
RGNX,REGENXBIO INC,576.148167042542,35201010
ANAB,ANAPTYSBIO INC,539.441339722107,35201010
NUE,NUCOR CORP,17828.6176833134,15104050
OLP,ONE LIBERTY PROPERTIES INC,404.33576631546,60101010
APH,AMPHENOL CORP,22126.2286257935,45203015
PTI,PROTEOSTASIS THERAPEUTICS,103.849769308476,35201010
AMSF,AMERISAFE INC,997.075470657349,40301040
MDRX,ALLSCRIPTS HEALTHCARE SOLTNS,2152.16303126617,35103010
NGVT,INGEVITY CORP,2391.93168433339,15101050
TA,TRAVELCENTERS OF AMERICA LLC,156.096108032131,25504050
AGYS,AGILYSYS INC,219.541818474097,45203030
POWL,POWELL INDUSTRIES INC,368.85938523848,20104010
CVRR,CVR REFINING LP,1490.76011795044,10102030
CAPL,CROSSAMERICA PARTNERS LP,819.537923259093,10102040
ALDW,ALON USA PARTNERS LP,706.478517250103,10102030
W,WAYFAIR INC,5498.91207508685,25502020
MDLY,MEDLEY MANAGEMENT INC,36.030125617981,40203010
APTI,APPTIO INC,584.650563240051,45101010
VICL,VICAL INC,25.0747004976749,35201010
PETS,PETMED EXPRESS INC,713.894222571107,25502020
SANM,SANMINA CORP,2704.15294237137,45203020
GVP,GSE SYSTEMS INC,63.288259736144,45103010
SRI,STONERIDGE INC,457.339985370636,25101010
NGS,NATURAL GAS SERVICES GROUP,337.113386006928,10101020
CMG,CHIPOTLE MEXICAN GRILL INC,13901.3731958554,25301040
SUNW,SUNWORKS INC,32.0901433045995,45301020
TG,TREDEGAR CORP,507.04796944902,15101010
CRMD,CORMEDIX INC,17.8601607746232,35201010
AUMN,GOLDEN MINERALS CO,43.9508001438887,15104040
DEPO,DEPOMED INC,635.879818279045,35202010
MANH,MANHATTAN ASSOCIATES INC,3256.89079810074,45103010
CRAI,CRA INTERNATIONAL INC,285.056633635977,20202020
ON,ON SEMICONDUCTOR CORP,6385.74869588274,45301020
BSFT,BROADSOFT INC,1133.53791618347,45103010
ARTW,ARTS WAY MFG INC,12.8802208752718,20106015
SWX,SOUTHWEST GAS HOLDINGS INC,3669.8318345108,55102010
BANR,BANNER CORP,1784.29444988251,40101015
IGC,INDIA GLOBALIZATION CAPITAL,11.6951938834296,35202010
BDX,BECTON DICKINSON & CO,38951.626180191,35101010
HPP,HUDSON PACIFIC PPTYS INC,5102.48882097146,60101040
AIG,AMERICAN INTERNATIONAL GROUP,57858.8466247559,40301030
IHC,INDEPENDENCE HOLDING CO,302.103613021851,40301020
XBIT,XBIOTECH INC,310.598242045526,35201010
EMN,EASTMAN CHEMICAL CO,11261.2149353027,15101020
IRIX,IRIDEX CORP,105.499826999048,35101010
BOCH,BANK OF COMMERCE HOLDINGS,148.687,40101015
SHEN,SHENANDOAH TELECOMMUN CO,1517.1281680687,50102010
SNA,SNAP-ON INC,9522.19160302053,20106020
BRKR,BRUKER CORP,4188.66050609856,35203010
INFU,INFUSYSTEM HOLDINGS INC,29.4946068435593,35102015
HBHC,HANCOCK HOLDING CO,3934.26628551865,40101015
WIFI,BOINGO WIRELESS INC,604.13002222847,50102010
BGG,BRIGGS & STRATTON,996.307689460373,20106020
FFIN,FIRST FINL BANKSHARES INC,2549.68654985809,40101015
MPB,MID PENN BANCORP INC,112.624401615143,40101015
CAH,CARDINAL HEALTH INC,22812.0407714844,35102010
PETX,ARATANA THERAPEUTICS,214.451878542797,35202010
AXAS,ABRAXAS PETROLEUM CORP/NV,301.477839941628,10102020
NNN,NATIONAL RETAIL PROPERTIES,5556.85463040008,60101070
NWHM,NEW HOME COMPANY INC,235.13052197879,25201030
GILD,GILEAD SCIENCES INC,84210.0103988647,35201010
WBMD,WEBMD HEALTH CORP,2069.79935802738,45101010
SPLP,STEEL PARTNERS HOLDINGS LP,473.424029508984,40201030
CLF,CLIFFS NATURAL RESOURCES INC,1840.63260255425,15104050
GHC,GRAHAM HOLDINGS CO,3306.92875361443,25302010
SONC,SONIC CORP,1210.14356614006,25301040
DORM,DORMAN PRODUCTS INC,2809.01234614517,25101010
DLX,DELUXE CORP,3251.0889271521,20201010
DXYN,DIXIE GROUP INC,65.3100613834267,25201020
FUNC,FIRST UNITED CORP,100.50525,40101015
MUSA,MURPHY USA INC,2482.35560417175,25504050
DVCR,DIVERSICARE HEALTHCARE SVCS,72.2762085276031,35102020
CHMA,CHIASMA INC,36.7829641880076,35201010
WOOF,VCA INC,7465.54025851685,35102020
MTB,M & T BANK CORP,24151.3644415283,40101015
POR,PORTLAND GENERAL ELECTRIC CO,4014.2947328186,55101010
COVS,COVISINT CORP,77.6452054770971,45103020
HDNG,HARDINGE INC,149.820682895923,20106020
TELL,TELLURIAN INC,2053.18900131424,10102030
LLNW,LIMELIGHT NETWORKS INC,332.575311761856,45101010
ZNGA,ZYNGA INC,2931.5243253911,45103030
GLT,GLATFELTER,790.149196512823,15105020
FINL,FINISH LINE INC  -CL A,551.406817690811,25504010
AIV,APARTMENT INVST & MGMT CO,6718.98210634361,60101060
LOAN,MANHATTAN BRIDGE CAPITAL INC,41.8751201681152,40204010
GME,GAMESTOP CORP,2401.7800693512,25504020
BV,BAZAARVOICE INC,388.965809979301,45101010
WEC,WEC ENERGY GROUP INC,19221.9168418465,55103010
UCP,UCP INC,89.5321100950241,25201030
MLM,MARTIN MARIETTA MATERIALS,14393.7397353784,15102010
CWH,CAMPING WORLD HOLDINGS INC,2366.94086037856,25504050
XPL,SOLITARIO EXPLORATION & RLTY,27.6599086152623,15104040
MNTX,MANITEX INTERNATIONAL INC,109.741026769889,20106010
CRCM,CARE.COM INC,449.311933979568,45101010
DGX,QUEST DIAGNOSTICS INC,14474.0502090454,35102015
CBFV,CB FINANCIAL SERVICES INC,114.177841247559,40101015
NEOS,NEOS THERAPEUTICS INC,178.229060798706,35202010
SEAC,SEACHANGE INTERNATIONAL INC,87.1878897657034,45103010
LPLA,LPL FINANCIAL HOLDINGS INC,3592.86995562798,40203020
SNGX,SOLIGENIX INC,13.2435227468513,35201010
HEAR,TURTLE BEACH CORP,39.4010717541139,25201010
VHC,VIRNETX HOLDING CORP,194.78537539054,45103010
TITN,TITAN MACHINERY INC,317.058736420899,20107010
PESI,PERMA-FIX ENVIRONMENTAL SVCS,40.5926892822886,20201050
PMD,PSYCHEMEDICS CORP,113.240399541473,35102015
STLY,STANLEY FURNITURE CO INC,15.4234484038557,25201020
SMIT,SCHMITT INDUSTRIES INC/OR,4.9336645949586,45203010
MLVF,MALVERN BANCORP INC,142.524004898071,40102010
MCD,MCDONALD'S CORP,119813.145523071,25301040
HPE,HEWLETT PACKARD ENTERPRISE,31231.1411418915,45202030
FSC,FIFTH STREET FINANCE CORP,589.216949679394,40203010
BLKB,BLACKBAUD INC,3813.9917824328,45103010
NWE,NORTHWESTERN CORP,2911.96886956787,55103010
OTTR,OTTER TAIL CORP,1462.32641988754,55101010
PDVW,PDVWIRELESS INC,313.337093864582,50101010
WPCS,WPCS INTERNATIONAL INC,4.08963526779633,45102010
MYOS,MYOS RENS TECHNOLOGY INC,13.0329449623941,30302010
RT,RUBY TUESDAY INC,132.635161660995,25301040
SPR,SPIRIT AEROSYSTEMS HOLDINGS,5046.76119571488,20101010
CLUB,TOWN SPORTS INTL HOLDINGS,105.440707049077,25301030
NXTM,NXSTAGE MEDICAL INC,1385.75454112346,35101010
MGCD,MGC DIAGNOSTICS CORP,36.9687180591545,35101010
PRPH,PROPHASE LABS INC,33.5782906773293,35202010
MDSO,MEDIDATA SOLUTIONS INC,4048.07044795135,35103010
CHK,CHESAPEAKE ENERGY CORP,5044.60949751042,10102020
NICK,NICHOLAS FINANCIAL INC,63.3906960380555,40202010
MFSF,MUTUALFIRST FINANCIAL INC,245.656805603027,40101015
PFE,PFIZER INC,192283.940964966,35202010
PW,POWER REIT,12.7266224352768,60101080
KMPR,KEMPER CORP/DE,1910.73875,40301030
VBTX,VERITEX HOLDINGS INC,394.009921159744,40101015
UEC,URANIUM ENERGY CORP,185.499781003908,10102050
BRO,BROWN & BROWN INC,5905.53527332458,40301010
RJF,RAYMOND JAMES FINANCIAL CORP,10363.8019056916,40203020
BOOT,BOOT BARN HOLDINGS INC,209.17460363903,25504010
SEMG,SEMGROUP CORP,2126.20758325653,10102040
CIE,COBALT INTL ENERGY INC,118.60952392609,10102020
AVEO,AVEO PHARMACEUTICALS INC,75.0468400838113,35201010
NVUS,NULL,NULL,NULL
GTYHU,GTY TECHNOLOGY HOLDINGS,165.350534258547,NULL
SEIC,SEI INVESTMENTS CO,7902.61230263748,40203010
PTX,PERNIX THERAPEUTICS HOLDINGS,45.3708524736794,35202010
AMAT,APPLIED MATERIALS INC,47422.7998352051,45301010
FHCO,FEMALE HEALTH CO,29.9629566834378,30302010
BFS,SAUL CENTERS INC,1238.55710432779,60101070
ASFI,ASTA FUNDING INC,83.1335382461548,40202010
AVD,AMERICAN VANGUARD CORP,513.417450428009,15101030
FPO,FIRST POTOMAC REALTY TRUST,622.389618193054,60101010
INN,SUMMIT HOTEL PROPERTIES INC,1585.40877921632,60101030
BF.B,BROWN FORMAN CORP,20184.2541074408,30201020
TXT,TEXTRON INC,12349.7859802275,20101010
NWLI,NATIONAL WESTERN LIFE GROUP,1086.61862219238,40301020
IMGN,IMMUNOGEN INC,482.47920621376,35201010
CECO,CAREER EDUCATION CORP,654.005586037514,25302010
PTIE,PAIN THERAPEUTICS INC,27.8829153864192,35202010
CAA,CALATLANTIC GROUP INC,4188.17420876501,25201030
ULTI,ULTIMATE SOFTWARE GROUP INC,6194.80240410217,45103010
HTBI,HOMETRUST BANCSHARES INC,465.148835544586,40101015
TAHO,TAHOE RESOURCES INC,2832.23203552858,15104030
ELMD,ELECTROMED INC,37.0357661247253,35101010
INOD,INNODATA INC,40.1108991681099,45102020
LTRX,LANTRONIX INC,40.9774284296509,45201020
INWK,INNERWORKINGS INC,597.24971425438,20201010
PEBK,PEOPLES BANCORP NC INC,149.001197925568,40101015
AYR,AIRCASTLE LTD,1696.37108137671,20107010
OLLI,OLLIE'S BARGAIN OUTLET HLDGS,2399.50656509399,25503020
CFMS,CONFORMIS INC,210.871939515668,35101010
PRGX,PRGX GLOBAL INC,136.918251021654,45102020
YHOO,YAHOO INC,47527.7234166698,45101010
GORO,GOLD RESOURCE CORP,201.781361349114,15104030
VFC,VF CORP,21064.4711968068,25203010
EVH,EVOLENT HEALTH INC,1580.4201335907,35103010
KIM,KIMCO REALTY CORP,7750.89871981228,60101070
SPNC,SPECTRANETICS CORP,1183.83649290867,35101020
VVUS,VIVUS INC,109.854153685417,35202010
III,INFORMATION SERVICES GROUP,152.968202606964,45102020
DAN,DANA INC,2783.87116162298,25101010
DRAM,DATARAM CORP,4.36059920959053,45202030
RHP,RYMAN HOSPITALITY PPTYS INC,3190.17292033386,60101030
ARCI,APPLIANCE RECYCLING CTR AMER,5.65675033700467,25504040
GLUU,GLU MOBILE INC,348.981779816837,45103010
RLOG,RAND LOGISTICS INC,10.8021689167714,20303010
SAR,SARATOGA INVESTMENT CORP,126.231564904861,40203010
FRBA,FIRST BANK,136.791647816658,40101015
AMCX,AMC NETWORKS INC,3507.64985873108,25401020
DCI,DONALDSON CO INC,6067.19423083391,20106020
DNBF,DNB FINANCIAL CORP,137.8325,40101015
WPX,WPX ENERGY INC,4842.76819567871,10102020
CSV,CARRIAGE SERVICES INC,426.189863062464,25302020
BNCL,BENEFICIAL BANCORP INC,1109.3225,40102010
ABEO,ABEONA THERAPEUTICS INC,241.530487060547,35201010
FCH,FELCOR LODGING TRUST INC,979.932984435378,60101030
RATE,BANKRATE INC,906.928237399086,45101010
TCP,TC PIPELINES LP,4069.26008605957,10102040
MPW,MEDICAL PROPERTIES TRUST,4279.48532055679,60101050
EPAM,EPAM SYSTEMS INC,4185.79837217668,45102010
SSTK,SHUTTERSTOCK INC,1513.67929995865,45101010
BYBK,BAY BANCORP INC,74.3352020111084,40101015
TSCO,TRACTOR SUPPLY CO,7498.3616312854,25504040
AMC,AMC ENTERTAINMENT HOLDINGS,3204.63558959961,25401030
PNK,PINNACLE ENTERTAINMENT INC,1102.12582319276,25301010
PWOD,PENNS WOODS BANCORP INC,182.818352890015,40101015
FALC,FALCONSTOR SOFTWARE INC,11.2373200829223,45103020
ITW,ILLINOIS TOOL WORKS,46756.7949584656,20106020
PLPC,PREFORMED LINE PRODUCTS CO,250.837589795266,20104010
HUN,HUNTSMAN CORP,6153.87158174941,15101020
HHS,HARTE HANKS INC,78.8491388625844,25401010
PTSI,P.A.M. TRANSPORTATION SVCS,106.089154827541,20304020
VEEV,VEEVA SYSTEMS INC,8209.76990956417,35103010
TACT,TRANSACT TECHNOLOGIES INC,61.3429426799621,45202030
AAC,AAC HOLDINGS INC,157.94163802663,35102020
ETRM,ENTEROMEDICS INC,12.8073808931431,35101010
AMOT,ALLIED MOTION TECHNOLOGIES,235.543770927887,20104010
TWNK,HOSTESS BRANDS INC,2131.89150863301,30202030
SCHW,SCHWAB (CHARLES) CORP,51241.7240335513,40203020
ALDR,ALDER BIOPHARMACEUTICALS INC,927.550786434032,35201010
SM,SM ENERGY CO,2296.36984298204,10102020
CKH,SEACOR HOLDINGS INC,1130.5138333331,10101020
CVNA,CARVANA CO-REDH,1267.51109036636,25504050
CLDX,CELLDEX THERAPEUTICS INC,389.905521906958,35201010
ISCA,INTL SPEEDWAY CORP  -CL A,1574.69555236134,25301030
ISRL,ISRAMCO INC,304.517171784981,10102020
CRMT,AMERICA'S CAR-MART INC,273.307270288467,25504050
TIME,TIME INC,1187.11293729019,25401040
BPMX,BIOPHARMX CORP,14.8107423673539,35202010
O,REALTY INCOME CORP,14695.6307400356,60101070
DXPE,DXP ENTERPRISES INC,677.380565979547,20107010
ALR,ALERE INC,4118.93292320831,35101020
SHLD,SEARS HOLDINGS CORP,826.039977550507,25503010
KOOL,CESCA THERAPEUTICS INC,31.0932855503609,35101010
ACRS,ACLARIS THERAPEUTICS INC,677.22029130716,35202010
MDSY,BLUEPHOENIX SOLUTIONS LTD,NULL,45102010
CVS,CVS HEALTH CORP,78688.7428207397,30101010
MIK,MICHAELS COS INC,3858.48747560638,25504040
BXS,BANCORPSOUTH INC,2682.59312954712,40101015
GWGH,GWG HOLDINGS INC,58.9559988975525,40201040
SENS,SENSEONICS HLDGS INC,130.796939190409,35101020
PSDV,PSIVIDA CORP,75.9743132021358,35203010
MDR,MCDERMOTT INTL INC,1550.60667240621,10101020
VYGR,VOYAGER THERAPEUTICS INC,239.129158496857,35201010
CDOR,CONDOR HOSPITALITY TR INC,118.200281986185,60101030
TROX,TRONOX LTD,2121.34519999818,15101010
ALNY,ALNYLAM PHARMACEUTICALS INC,6118.58036969998,35201010
KDMN,KADMON HOLDINGS INC,121.32085111028,35201010
GFED,GUARANTY FED BANCSHARES INC,87.1933090686798,40102010
CAB,CABELAS INC,3674.72690297931,25504040
KRG,KITE REALTY GROUP TRUST,1557.80532557785,60101070
NRT,NORTH EUROPEAN OIL RTY TR,66.63475,10102020
UAA,UNDER ARMOUR INC,8316.6300700279,25203010
VICR,VICOR CORP,666.747887149468,20104010
DDR,DDR CORP,3344.92939688469,60101070
BFAM,BRIGHT HORIZONS FAMILY SOLTN,4560.80979550642,25302010
KTOS,KRATOS DEFENSE & SECURITY,847.974888490229,20101010
CALA,CALITHERA BIOSCIENCES INC,483.473005811691,35201010
ELS,EQUITY LIFESTYLE PROPERTIES ,7272.13060702744,60101060
AGEN,AGENUS INC,356.316205237121,35201010
PERY,ELLIS PERRY INTL INC,305.169792163746,25203010
ARR,ARMOUR RESIDENTIAL REIT INC,920.503861379701,40204010
IEX,IDEX CORP,8081.85014578112,20106020
ANIK,ANIKA THERAPEUTICS INC,687.905667340088,35101020
INVE,IDENTIV INC,55.4572786166382,45203010
LSI,LIFE STORAGE INC,3466.74692994123,60101080
PHM,PULTEGROUP INC,7189.72829437256,25201030
MLI,MUELLER INDUSTRIES,1625.53069470072,20106020
POLA,POLAR POWER INC,47.4699864332497,20104020
SRNE,SORRENTO THERAPEUTICS INC,78.8750029140901,35201010
GNMX,AEVI GENOMIC MEDICINE INC,47.5008485476483,35201010
SRAX,SOCIAL REALITY INC,10.9131957219213,25401010
ONVI,ONVIA INC,32.4109435750822,45101010
GNTY,NULL,269.036477996826,NULL
AJX,GREAT AJAX CORP,249.521241188049,40204010
OME,OMEGA PROTEIN CORP,406.177206016819,30202030
LPSN,LIVEPERSON INC,554.998752593994,45101010
BL,BLACKLINE INC,1626.25080616598,45103010
FLIR,FLIR SYSTEMS INC,5095.95922403259,45203010
PFPT,PROOFPOINT INC,3529.10085544281,45103020
GNMK,GENMARK DIAGNOSTICS INC,611.621144466248,35101010
ERN,ERIN ENERGY CORP,384.033159382259,10102020
SEE,SEALED AIR CORP,8408.70151238708,15103020
ACHN,ACHILLION PHARMACEUTICALS,602.952814830933,35201010
ASMB,ASSEMBLY BIOSCIENCES INC,404.029891657407,35202010
SHOO,MADDEN STEVEN LTD,2216.2055111145,25203020
IESC,IES HOLDINGS INC,336.035062419171,20103010
ORRF,ORRSTOWN FINANCIAL SVCS INC,182.292,40101015
NNI,NELNET INC,1695.86167825997,40202010
BMI,BADGER METER INC,1100.68042212026,45203010
BCPC,BALCHEM CORP  -CL B,2501.07527263148,15101050
BSET,BASSETT FURNITURE INDS,302.308238006706,25201020
BELFB,BEL FUSE INC,288.934533394691,45201020
FFIC,FLUSHING FINANCIAL CORP,805.267471981049,40101015
EVHC,ENVISION HEALTHCARE CORP,6564.6670842102,35102015
AWX,AVALON HOLDINGS CORP,9.31701781072513,20201050
BBRG,BRAVO BRIO RESTAURANT GP INC,70.4937213573398,25301040
ALCO,ALICO INC,250.850876088196,30202010
XLNX,XILINX INC,16273.0511488507,45301020
VTR,VENTAS INC,23928.4126427805,60101050
TDS,TELEPHONE & DATA SYSTEMS INC,3074.76008033752,50102010
ENR,ENERGIZER HOLDINGS INC,3182.55340105365,30301010
RFIL,R F INDUSTRIES LTD,12.8114460389843,45203020
BDGE,BRIDGE BANCORP INC,676.626269943237,40101015
CATB,CATABASIS PHARMACEUTICALS,26.796248683836,35201010
APLP,ARCHROCK PARTNERS LP,1025.59440666869,10101020
TVIA,TERRAVIA HOLDINGS INC,31.4626009876943,15101050
EQT,EQT CORP,9613.83873156738,10102020
FCFS,FIRSTCASH INC,2663.3678151886,40202010
CRVL,CORVEL CORP,874.373049059395,35102015
AMBC,AMBAC FINANCIAL GROUP INC,NULL,40301040
STRM,STREAMLINE HEALTH SOLUTIONS,24.0283772190683,35103010
XBKS,XENITH BANKSHARES INC,621.124372932434,40101015
DYNT,DYNATRONICS CORP,9.34774625843238,35101010
SAEX,SAEXPLORATION HOLDINGS INC,39.5865822669703,10101020
ADC,AGREE REALTY CORP,1187.22711398965,60101070
WDFC,WD-40 CO,1430.71772669235,30301010
IDT,IDT CORP,382.750438373871,50101020
FII,FEDERATED INVESTORS INC,2599.95936248798,40203010
COH,COACH INC,12556.7367579346,25203010
NYMT,NEW YORK MORTGAGE TRUST INC,678.888478900702,40204010
ZION,ZIONS BANCORPORATION,8018.71047096252,40101015
QLYS,QUALYS INC,1558.6463519707,45103020
SCSC,SCANSOURCE INC,948.010431338524,45203030
KFY,KORN/FERRY INTERNATIONAL,1814.94115801605,20202010
NURO,NEUROMETRIX INC,4.36994981765747,35101010
RM,REGIONAL MANAGEMENT CORP,236.54839620552,40202010
GRPN,GROUPON INC,1861.39939775335,25502020
RRD,DONNELLEY (R R) & SONS CO,845.599994659424,20201010
AR,ANTERO RESOURCES CORP,6741.51682512253,10102020
MORN,MORNINGSTAR INC,3149.418186203,40203040
ESSA,ESSA BANCORP INC,166.457285247803,40102010
BLIN,BRIDGELINE DIGITAL INC,14.3387090990099,45101010
GROW,U S GLOBAL INVESTORS INC,21.5863556762215,40203010
BSRR,SIERRA BANCORP/CA,340.079702110291,40101015
CFFN,CAPITOL FEDERAL FINL INC,1872.07602440357,40102010
MRTX,MIRATI THERAPEUTICS INC,89.7832785663795,35201010
CAI,CAI INTERNATIONAL INC,340.094451771987,20107010
CA,CA INC,12832.2269995813,45103020
WEYS,WEYCO GROUP INC,275.912751802345,25501010
JW.A,WILEY (JOHN) & SONS  -CL A,2852.68398571014,25401040
LNT,ALLIANT ENERGY CORP,9071.91179047394,55101010
HMTV,HEMISPHERE MEDIA GROUP INC,471.959269306331,25401020
NRZ,NEW RESIDENTIAL INV CP,4865.09888158157,40204010
RVP,RETRACTABLE TECHNOLOGIES INC,30.2627460819886,35101020
SEP,SPECTRA ENERGY PARTNERS LP,13314.1529502564,10102040
TGNA,TEGNA INC,4789.80783936341,25401020
TGNA,TEGNA INC,4789.80783936341,25401020
TCS,CONTAINER STORE GROUP,187.213111496292,25504040
CE,CELANESE CORP,11693.1083986382,15101050
UIHC,UNITED INSURANCE HOLDINGS CO,331.554024972916,40301040
PRCP,PERCEPTRON INC,73.8528020355225,45203010
HL,HECLA MINING CO,2279.954446066,15104045
HSY,HERSHEY CO,23564.3003086111,30202030
HFC,HOLLYFRONTIER CORP,4666.33068195212,10102030
VSTM,VERASTEM INC,84.3417602636719,35201010
CVI,CVR ENERGY INC,1832.13512604944,10102030
SCYX,SCYNEXIS INC,41.8799080819626,35202010
MLAB,MESA LABORATORIES INC,515.37764701368,45203010
SLM,SLM CORP,4569.66022914887,40202010
VSM,VERSUM MATERIALS INC,3268.19098223996,45301010
EGRX,EAGLE PHARMACEUTICALS INC,1223.34767206026,35201010
OESX,ORION ENERGY SYSTEMS INC,38.2040829729872,20104010
KEQU,KEWAUNEE SCIENTIFIC CORP,62.5587862782013,35101010
KEX,KIRBY CORP,3561.88790130615,20303010
HRTX,HERON THERAPEUTICS INC,757.126463583721,35201010
WNEB,WESTERN NEW ENG BANCORP INC,310.867911741257,40102010
ICON,ICONIX BRAND GROUP INC,367.018559659424,25203010
PEN,PENUMBRA INC,2754.0643831286,35101010
DLTH,DULUTH HOLDINGS INC,668.240608901368,25502020
GAIN,GLADSTONE INVESTMENT CORP/DE,275.768433878378,40203010
IVR,INVESCO MORTGAGE CAPITAL INC,1747.72812277151,40204010
