gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,revt,cik,costat,ggroup,gind,gsector,gsubind,naics,sic
020235,20211231,2021,INDL,C,D,STD,DNOW,NOW INC,USD,1632.0000,0001599617,A,2010,201070,20,20107010,423830,5084
020299,20211231,2021,FS,C,D,STD,LOB,LIVE OAK BANCSHARES INC,USD,521.4130,0001462120,A,4010,401010,40,40101015,522110,6020
020299,20211231,2021,INDL,C,D,STD,LOB,LIVE OAK BANCSHARES INC,USD,521.4130,0001462120,A,4010,401010,40,40101015,522110,6020
020338,20211231,2021,INDL,C,D,STD,PRMW,PRIMO WATER CORP,USD,2073.3000,0000884713,A,3020,302010,30,30201030,312111,2086
020430,20211231,2021,INDL,C,D,STD,SLM,SLM CORP,USD,2409.1490,0001032033,A,4020,402020,40,40202010,5222,6141
020473,20211231,2021,INDL,C,D,STD,WLKP,WESTLAKE CHEMICAL PRTNRS LP,USD,1214.8580,0001604665,A,1510,151010,15,15101010,325199,2860
020540,20211231,2021,INDL,C,D,STD,TRUE,TRUECAR INC,USD,231.6980,0001327318,A,5020,502030,50,50203010,519130,7370
020600,20211130,2021,INDL,C,D,STD,NG,NOVAGOLD RESOURCES LTD,USD,0.0000,0001173420,A,1510,151040,15,15104030,21222,1040
020621,20211231,2021,INDL,C,D,STD,DMTK,DERMTECH INC,USD,11.8380,0001651944,A,3520,352010,35,35201010,325413,2835
020628,20211231,2021,FS,C,D,STD,ISTR,INVESTAR HOLDING CORP,USD,105.7490,0001602658,A,4010,401010,40,40101015,522110,6020
020628,20211231,2021,INDL,C,D,STD,ISTR,INVESTAR HOLDING CORP,USD,105.7490,0001602658,A,4010,401010,40,40101015,522110,6020
020644,20211231,2021,INDL,C,D,STD,GPRO,GOPRO INC,USD,1161.0840,0001500435,A,2520,252010,25,25201010,333316,3861
020692,20210630,2021,INDL,C,D,STD,KE,KIMBALL ELECTRONICS INC,USD,1291.8070,0001606757,A,4520,452030,45,45203020,334413,3674
020696,20211231,2021,INDL,C,D,STD,DOOR,MASONITE INTERNATIONAL CORP,USD,2596.9200,0000893691,A,2010,201020,20,20102010,321911,2430
020699,20211231,2021,INDL,C,D,STD,LTRPA,LIBERTY TRIPADVISOR HOLDINGS,USD,902.0000,0001606745,A,5020,502030,50,50203010,519130,7370
020748,20211231,2021,INDL,C,D,STD,ANET,ARISTA NETWORKS INC,USD,2948.0370,0001596532,A,4520,452010,45,45201020,334118,3576
020779,20210731,2021,INDL,C,D,STD,CSCO,CISCO SYSTEMS INC,USD,49818.0000,0000858877,A,4520,452010,45,45201020,334210,3576
020791,20211231,2021,FS,C,D,STD,BXMT,BLACKSTONE MORTGAGE TR INC,USD,854.6900,0001061630,A,4020,402040,40,40204010,525990,6798
020791,20211231,2021,INDL,C,D,STD,BXMT,BLACKSTONE MORTGAGE TR INC,USD,854.6900,0001061630,A,4020,402040,40,40204010,525990,6798
020904,20210930,2021,INDL,C,D,STD,HOLX,HOLOGIC INC,USD,5632.3000,0000859737,A,3510,351010,35,35101010,334517,3844
020935,20211231,2021,INDL,C,D,STD,TRUP,TRUPANION INC,USD,698.9910,0001371285,A,4030,403010,40,40301020,524114,6324
020945,20211231,2021,INDL,C,D,STD,IRMD,IRADIMED CORP,USD,41.8150,0001325618,A,3510,351010,35,35101010,339112,3841
021032,20211231,2021,INDL,C,D,STD,VKTX,VIKING THERAPEUTICS INC,USD,0.0000,0001607678,A,3520,352010,35,35201010,325414,2836
021033,20211231,2021,INDL,C,D,STD,TTOO,T2 BIOSYSTEMS INC,USD,28.0580,0001492674,A,3520,352010,35,35201010,325413,2835
021103,20211231,2021,INDL,C,D,STD,RWLK,REWALK ROBOTICS LTD,USD,5.9660,0001607962,A,3510,351010,35,35101010,339113,3842
021238,20211231,2021,INDL,C,D,STD,VICR,VICOR CORP,USD,359.3640,0000751978,A,2010,201040,20,20104010,334419,3679
021352,20211231,2021,INDL,C,D,STD,AVNS,AVANOS MEDICAL INC,USD,744.6000,0001606498,A,3510,351010,35,35101020,339113,3842
021429,20211231,2021,INDL,C,D,STD,GVA,GRANITE CONSTRUCTION INC,USD,3010.0530,0000861459,A,2010,201030,20,20103010,237310,1600
021440,20211231,2021,INDL,C,D,STD,LSTR,LANDSTAR SYSTEM INC,USD,6540.4250,0000853816,A,2030,203040,20,20304020,484121,4213
021540,20211231,2021,INDL,C,D,STD,W,WAYFAIR INC,USD,13708.0000,0001616707,A,2550,255020,25,25502020,454110,5961
021542,20211231,2021,INDL,C,D,STD,AAON,AAON INC,USD,534.5170,0000824142,A,2010,201020,20,20102010,333415,3585
021630,20211231,2021,INDL,C,D,STD,STOR,STORE CAPITAL CORP,USD,786.6130,0001538990,A,6010,601010,60,60101010,531120,6798
021633,20211231,2021,FS,C,D,STD,VBTX,VERITEX HOLDINGS INC,USD,374.8890,0001501570,A,4010,401010,40,40101015,522110,6020
021633,20211231,2021,INDL,C,D,STD,VBTX,VERITEX HOLDINGS INC,USD,374.8890,0001501570,A,4010,401010,40,40101015,522110,6020
021761,20210630,2021,INDL,C,D,STD,CDK,CDK GLOBAL INC,USD,1673.2000,0001609702,A,4510,451030,45,45103010,519130,7370
021777,20211231,2021,INDL,C,D,STD,MMSI,MERIT MEDICAL SYSTEMS INC,USD,1074.7510,0000856982,A,3510,351010,35,35101020,339112,3841
021815,20211231,2021,FS,C,D,STD,TBK,TRIUMPH BANCORP INC,USD,442.0560,0001539638,A,4010,401010,40,40101015,522120,6036
021815,20211231,2021,INDL,C,D,STD,TBK,TRIUMPH BANCORP INC,USD,442.0560,0001539638,A,4010,401010,40,40101015,522120,6036
021825,20211231,2021,FS,C,D,STD,CFG,CITIZENS FINANCIAL GROUP INC,USD,6986.0000,0000759944,A,4010,401010,40,40101015,522110,6020
021825,20211231,2021,INDL,C,D,STD,CFG,CITIZENS FINANCIAL GROUP INC,USD,6986.0000,0000759944,A,4010,401010,40,40101015,522110,6020
022039,20211231,2021,INDL,C,D,STD,SYNH,SYNEOS HEALTH INC,USD,5212.9700,0001610950,A,3520,352030,35,35203010,54171,8731
022082,20211231,2021,INDL,C,D,STD,JYNT,JOINT CORP (THE),USD,81.1920,0001612630,A,3510,351020,35,35102020,533110,6794
022114,20210331,2020,INDL,C,D,STD,NMRD,NEMAURA MEDICAL INC,USD,0.0000,0001602078,A,3510,351010,35,35101010,334510,3845
022119,20211231,2021,INDL,C,D,STD,AINC,ASHFORD INC,USD,388.4750,0001604738,A,4020,402030,40,40203010,523930,6282
022134,20211231,2021,INDL,C,D,STD,AXTA,AXALTA COATING SYSTEMS LTD,USD,4416.2000,0001616862,A,1510,151010,15,15101050,325510,2851
022182,20210331,2020,INDL,C,D,STD,NEWR,NEW RELIC INC,USD,667.6480,0001448056,A,4510,451030,45,45103010,519130,7370
022207,20211231,2021,INDL,C,D,STD,TBI,TRUEBLUE INC,USD,2173.6220,0000768899,A,2020,202020,20,20202010,561320,7363
022260,20211231,2021,INDL,C,D,STD,HCA,HCA HEALTHCARE INC,USD,58752.0000,0000860730,A,3510,351020,35,35102020,622110,8062
022325,20210331,2020,INDL,C,D,STD,XLNX,XILINX INC,USD,3147.5990,0000743988,A,4530,453010,45,45301020,334413,3674
022459,20211231,2021,FS,C,D,STD,UE,URBAN EDGE PROPERTIES,USD,446.1120,0001611547,A,6010,601010,60,60101070,531120,6798
022459,20211231,2021,INDL,C,D,STD,UE,URBAN EDGE PROPERTIES,USD,425.4420,0001611547,A,6010,601010,60,60101070,531120,6798
022543,20210930,2021,INDL,C,D,STD,GTIM,GOOD TIMES RESTAURANTS INC,USD,123.9530,0000825324,A,2530,253010,25,25301040,722513,5812
022583,20210430,2020,INDL,C,D,STD,GMS,GMS INC,USD,3298.8230,0001600438,A,2010,201070,20,20107010,4233,5030
022590,20211231,2021,INDL,C,D,STD,PIRS,PIERIS PHARMACEUTICALS INC,USD,31.4180,0001583648,A,3520,352010,35,35201010,325414,2836
022603,20211231,2021,INDL,C,D,STD,SUM,SUMMIT MATERIALS INC,USD,2409.6690,0001621563,A,1510,151020,15,15102010,212312,1400
022638,20211231,2021,INDL,C,D,STD,ZI,ZOOMINFO TECHNO INC,USD,747.2000,0001794515,A,5020,502030,50,50203010,518210,7370
022653,20210331,2020,INDL,C,D,STD,VSTO,VISTA OUTDOOR INC,USD,2225.5220,0001616318,A,2520,252020,25,25202010,33299,3480
022672,20211231,2021,INDL,C,D,STD,SHAK,SHAKE SHACK INC,USD,739.8930,0001620533,A,2530,253010,25,25301040,722513,5812
022674,20211231,2021,INDL,C,D,STD,DEA,EASTERLY GOVERNMENT PPTYS,USD,274.8600,0001622194,A,6010,601010,60,60101040,531120,6798
022815,20211231,2021,INDL,C,D,STD,TRMB,TRIMBLE INC,USD,3659.1000,0000864749,A,4520,452030,45,45203010,334519,3829
022817,20210930,2021,INDL,C,D,STD,VERU,VERU INC,USD,61.2600,0000863894,A,3030,303020,30,30302010,326299,3060
022867,20211231,2021,INDL,C,D,STD,NVTA,INVITAE CORP,USD,460.4490,0001501134,A,3510,351020,35,35102015,621511,8071
022964,20210930,2021,INDL,C,D,STD,EPIX,ESSA PHARMA INC,USD,0.0000,0001633932,A,3520,352010,35,35201010,325414,2836
022975,20211231,2021,FS,C,D,STD,FNWB,FIRST NORTHWEST BANCRP,USD,79.3090,0001556727,A,4010,401010,40,40101015,522120,6036
022975,20211231,2021,INDL,C,D,STD,FNWB,FIRST NORTHWEST BANCRP,USD,79.3090,0001556727,A,4010,401010,40,40101015,522120,6036
022983,20211231,2021,INDL,C,D,STD,XHR,XENIA HOTELS & RESORTS INC,USD,616.1880,0001616000,A,6010,601010,60,60101030,531120,6798
023027,20211231,2021,INDL,C,D,STD,EXPO,EXPONENT INC,USD,466.2690,0000851520,A,2020,202020,20,20202020,541614,8742
023071,20211231,2021,INDL,C,D,STD,GDDY,GODADDY INC,USD,3815.7000,0001609711,A,4510,451020,45,45102030,518210,7370
023077,20211231,2021,INDL,C,D,STD,UNIT,UNITI GROUP INC,USD,1102.6240,0001620280,A,6010,601010,60,60101080,531120,6798
023084,20211231,2021,INDL,C,D,STD,BHE,BENCHMARK ELECTRONICS INC,USD,2255.3190,0000863436,A,4520,452030,45,45203020,334412,3672
023086,20211231,2021,FS,C,D,STD,NXRT,NEXPOINT RESIDENTIAL TR INC,USD,267.0780,0001620393,A,6010,601010,60,60101060,531110,6798
023086,20211231,2021,INDL,C,D,STD,NXRT,NEXPOINT RESIDENTIAL TR INC,USD,219.2400,0001620393,A,6010,601010,60,60101060,531110,6798
023093,20211231,2021,INDL,C,D,STD,FRTA,FORTERRA INC,USD,1858.3000,0001678463,A,1510,151020,15,15102010,327332,3272
023106,20211231,2021,INDL,C,D,STD,VRAY,VIEWRAY INC,USD,70.1190,0001597313,A,3510,351010,35,35101010,334510,3845
023167,20210930,2021,INDL,C,D,STD,BLBD,BLUE BIRD CORP,USD,683.9950,0001589526,A,2010,201060,20,20106010,336211,3713
023195,20210630,2021,INDL,C,D,STD,MTRX,MATRIX SERVICE CO,USD,673.3980,0000866273,A,2010,201030,20,20103010,237120,1623
023208,20210430,2020,INDL,C,D,STD,BNED,BARNES & NOBLE EDUCATION INC,USD,1433.8900,0001634117,A,2550,255040,25,25504040,451211,5940
023224,20210930,2021,INDL,C,D,STD,ESE,ESCO TECHNOLOGIES INC,USD,715.4400,0000866706,A,2010,201060,20,20106020,334515,3825
023238,20211231,2021,INDL,C,D,STD,ETSY,ETSY INC,USD,2329.1140,0001370637,A,2550,255020,25,25502020,519130,7370
023245,20211231,2021,INDL,C,D,STD,BLD,TOPBUILD CORP,USD,3486.2070,0001633931,A,2520,252010,25,25201030,238310,1700
023249,20210630,2021,INDL,C,D,STD,LITE,LUMENTUM HOLDINGS INC,USD,1742.8000,0001633978,A,4520,452010,45,45201020,334210,3576
023252,20210630,2021,INDL,C,D,STD,ETD,ETHAN ALLEN INTERIORS INC,USD,685.1690,0000896156,A,2520,252010,25,25201020,33712,2510
023255,20210331,2020,INDL,C,D,STD,BNKL,BIONIK LABORATORIES CORP,USD,1.1930,0001508381,A,3510,351010,35,35101010,339113,3842
023296,20211231,2021,INDL,C,D,STD,EVA,ENVIVA INC,USD,1041.6780,0001592057,A,1010,101020,10,10102050,321999,2400
023337,20210331,2020,INDL,C,D,STD,TYME,TYME TECHNOLOGIES INC,USD,0.0000,0001537917,A,3520,352010,35,35201010,325414,2836
023432,20211231,2021,INDL,C,D,STD,VIRT,VIRTU FINANCIAL INC,USD,2811.4850,0001592386,A,4020,402030,40,40203020,523120,6211
023450,20211231,2021,FS,C,D,STD,NRIM,NORTHRIM BANCORP INC,USD,136.8690,0001163370,A,4010,401010,40,40101015,522110,6020
023450,20211231,2021,INDL,C,D,STD,NRIM,NORTHRIM BANCORP INC,USD,136.8690,0001163370,A,4010,401010,40,40101015,522110,6020
023546,20211231,2021,INDL,C,D,STD,CDAY,CERIDIAN HCM HOLDING,USD,1024.2000,0001725057,A,4510,451030,45,45103010,519130,7370
023552,20211231,2021,FS,C,D,STD,PFHD,PROFESSIONAL HOLDING CORP,USD,85.8080,0001630856,A,4010,401010,40,40101015,522110,6020
023552,20211231,2021,INDL,C,D,STD,PFHD,PROFESSIONAL HOLDING CORP,USD,85.8080,0001630856,A,4010,401010,40,40101015,522110,6020
023556,20211231,2021,INDL,C,D,STD,CHCT,COMMUNITY HEALTHCARE TRUST,USD,90.6360,0001631569,A,6010,601010,60,60101050,531120,6798
023563,20210630,2021,INDL,C,D,STD,TRKA,TROIKA MEDIA GROUP INC,USD,16.1920,0001021096,A,5020,502010,50,50201010,5418,7310
023714,20211231,2021,INDL,C,D,STD,CYH,COMMUNITY HEALTH SYSTEMS INC,USD,12368.0000,0001108109,A,3510,351020,35,35102020,622110,8062
023753,20211231,2021,INDL,C,D,STD,DORM,DORMAN PRODUCTS INC,USD,1345.2490,0000868780,A,2510,251010,25,25101010,336390,3714
023793,20211231,2021,FS,C,D,STD,PSB,PS BUSINESS PARKS,USD,801.1140,0000866368,A,6010,601010,60,60101010,531120,6798
023793,20211231,2021,INDL,C,D,STD,PSB,PS BUSINESS PARKS,USD,441.2390,0000866368,A,6010,601010,60,60101010,531120,6798
023809,20210831,2021,INDL,C,D,STD,AZO,AUTOZONE INC,USD,14629.5850,0000866787,A,2550,255040,25,25504050,441310,5531
023812,20211231,2021,INDL,C,D,STD,REGN,REGENERON PHARMACEUTICALS,USD,16071.7000,0000872589,A,3520,352010,35,35201010,325412,2834
023818,20211231,2021,INDL,C,D,STD,EVH,EVOLENT HEALTH INC,USD,907.9570,0001628908,A,3510,351030,35,35103010,511210,7372
023843,20211231,2021,INDL,C,D,STD,WING,WINGSTOP INC,USD,282.5020,0001636222,A,2530,253010,25,25301040,722511,5812
023978,20211231,2021,INDL,C,D,STD,X,UNITED STATES STEEL CORP,USD,20275.0000,0001163302,A,1510,151040,15,15104050,331110,3312
023990,20211231,2021,INDL,C,D,STD,GKOS,GLAUKOS CORP,USD,294.0110,0001192448,A,3510,351010,35,35101010,339112,3841
023996,20211231,2021,INDL,C,D,STD,GNL,GLOBAL NET LEASE INC,USD,391.2280,0001526113,A,6010,601010,60,60101010,531120,6798
024021,20210331,2020,INDL,C,D,STD,HAE,HAEMONETICS CORP,USD,870.4630,0000313143,A,3510,351010,35,35101020,339112,3841
024071,20211231,2021,INDL,C,D,STD,APPF,APPFOLIO INC,USD,359.3700,0001433195,A,4510,451030,45,45103010,518210,7370
024157,20211231,2021,INDL,C,D,STD,FCFS,FIRSTCASH HOLDINGS INC,USD,1698.9650,0000840489,A,4020,402020,40,40202010,522298,5900
024197,20211231,2021,INDL,C,D,STD,IDXX,IDEXX LABS INC,USD,3215.3600,0000874716,A,3510,351010,35,35101010,325413,2835
024216,20211231,2021,INDL,C,D,STD,AES,AES CORP (THE),USD,11141.0000,0000874761,A,5510,551050,55,55105010,22111,4991
024287,20211231,2021,INDL,C,D,STD,AMBC,AMBAC FINANCIAL GROUP INC,USD,249.0000,0000874501,A,4030,403010,40,40301040,524126,6351
024293,20211231,2021,INDL,C,D,STD,KALU,KAISER ALUMINUM CORP,USD,2622.0000,0000811596,A,1510,151040,15,15104010,331318,3350
024302,20211231,2021,INDL,C,D,STD,ALKS,ALKERMES PLC,USD,1173.7510,0001520262,A,3520,352010,35,35201010,325412,2834
024316,20211231,2021,INDL,C,D,STD,MNST,MONSTER BEVERAGE CORP,USD,5541.3520,0000865752,A,3020,302010,30,30201030,312111,2086
024344,20211231,2021,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,7574.4000,0000875320,A,3520,352010,35,35201010,325412,2834
024352,20211130,2021,INDL,C,D,STD,PRGS,PROGRESS SOFTWARE CORP,USD,531.3130,0000876167,A,4510,451030,45,45103020,511210,7372
024379,20211231,2021,FS,C,D,STD,MTG,MGIC INVESTMENT CORP/WI,USD,1189.8350,0000876437,A,4010,401020,40,40102010,524126,6351
024379,20211231,2021,INDL,C,D,STD,MTG,MGIC INVESTMENT CORP/WI,USD,1185.6750,0000876437,A,4010,401020,40,40102010,524126,6351
024396,20211231,2021,INDL,C,D,STD,TVTY,TIVITY HEALTH INC,USD,481.2520,0000704415,A,3510,351020,35,35102015,621999,8090
024405,20211231,2021,INDL,C,D,STD,ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,USD,5627.0000,0000877212,A,4520,452030,45,45203010,334118,3577
024430,20210930,2021,INDL,C,D,STD,EZPW,EZCORP INC  -CL A,USD,729.5510,0000876523,A,4020,402020,40,40202010,522298,5900
024463,20210430,2020,INDL,C,D,STD,FIZZ,NATIONAL BEVERAGE CORP,USD,1072.2100,0000069891,A,3020,302010,30,30201030,312111,2086
024481,20210630,2021,INDL,C,D,STD,MSGS,MADISON SQUARE GARDEN SPORTS,USD,415.7210,0001636519,A,5020,502020,50,50202010,711110,7900
024501,20211231,2021,INDL,C,D,STD,RPD,RAPID7 INC,USD,535.4040,0001560327,A,4510,451030,45,45103020,511210,7372
024552,20211231,2021,INDL,C,D,STD,DSKE,DASEKE INC,USD,1556.8000,0001607849,A,2030,203040,20,20304020,484121,4213
024611,20211231,2021,INDL,C,D,STD,FLOW,SPX FLOW INC,USD,1529.0000,0001641991,A,2010,201060,20,20106020,333914,3561
024616,20211231,2021,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,USD,25371.0000,0001633917,A,4510,451020,45,45102020,518210,7374
024617,20211231,2021,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,5256.3280,0000878927,A,2030,203040,20,20304020,484122,4213
024620,20211231,2021,INDL,C,D,STD,RHP,RYMAN HOSPITALITY PPTYS INC,USD,936.0950,0001040829,A,6010,601010,60,60101030,531120,6798
024725,20210331,2020,FS,C,D,STD,WRLD,WORLD ACCEPTANCE CORP/DE,USD,524.4710,0000108385,A,4020,402020,40,40202010,522291,6141
024725,20210331,2020,INDL,C,D,STD,WRLD,WORLD ACCEPTANCE CORP/DE,USD,524.4710,0000108385,A,4020,402020,40,40202010,522291,6141
024750,20211231,2021,INDL,C,D,STD,WETF,WISDOMTREE INVESTMENTS INC,USD,304.3180,0000880631,A,4020,402030,40,40203010,523920,6282
024755,20210630,2021,INDL,C,D,STD,JBSS,SANFILIPPO JOHN B&SON,USD,858.4820,0000880117,A,3020,302020,30,30202030,311911,2060
024782,20211231,2021,INDL,C,D,STD,PRGO,PERRIGO CO PLC,USD,4138.7000,0001585364,A,3520,352020,35,35202010,325412,2834
024783,20210930,2021,INDL,C,D,STD,TTEK,TETRA TECH INC,USD,3213.5130,0000831641,A,2020,202010,20,20201050,541620,8711
024800,20210930,2021,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,33566.0000,0000804328,A,4530,453010,45,45301020,334413,3674
024825,20211231,2021,INDL,C,D,STD,OFC,CORPORATE OFFICE PROPERT,USD,673.4180,0000860546,A,6010,601010,60,60101040,531120,6798
024837,20210630,2021,INDL,C,D,STD,AHPI,ALLIED HEALTHCARE PRODS INC,USD,36.2790,0000874710,A,3510,351010,35,35101010,339113,3842
024844,20211231,2021,INDL,C,D,STD,SPOK,SPOK HOLDINGS INC,USD,142.1530,0001289945,A,5010,501020,50,50102010,517312,4812
024856,20211231,2021,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,27305.0000,0000882095,A,3520,352010,35,35201010,325414,2836
024861,20211231,2021,INDL,C,D,STD,PLNT,PLANET FITNESS INC,USD,587.0230,0001637207,A,2530,253010,25,25301030,713940,7997
024905,20211231,2021,INDL,C,D,STD,RUN,SUNRUN INC,USD,1609.9540,0001469367,A,2010,201040,20,20104010,335999,3620
024911,20210630,2021,INDL,C,D,STD,MCFT,MASTERCRAFT BOAT HLDNGS IN,USD,525.8080,0001638290,A,2520,252020,25,25202010,336612,3730
024925,20211231,2021,INDL,C,D,STD,ROP,ROPER TECHNOLOGIES INC,USD,5777.8000,0000882835,A,2010,201050,20,20105010,334513,3823
024978,20211231,2021,INDL,C,D,STD,ELY,CALLAWAY GOLF CO,USD,3133.4470,0000837465,A,2520,252020,25,25202010,339920,3949
025027,20210630,2021,INDL,C,D,STD,LFVN,LIFEVANTAGE CORP,USD,220.1810,0000849146,A,3030,303020,30,30302010,325412,2834
025069,20211231,2021,INDL,C,D,STD,USAK,USA TRUCK INC,USD,710.3870,0000883945,A,2030,203040,20,20304020,484121,4213
025110,20211231,2021,INDL,C,D,STD,ICUI,ICU MEDICAL INC,USD,1316.3080,0000883984,A,3510,351010,35,35101020,339112,3841
025119,20211231,2021,INDL,C,D,STD,MHK,MOHAWK INDUSTRIES INC,USD,11200.6130,0000851968,A,2520,252010,25,25201020,314110,2273
025180,20211231,2021,INDL,C,D,STD,AGCO,AGCO CORP,USD,11138.3000,0000880266,A,2010,201060,20,20106015,333111,3523
025219,20210331,2020,INDL,C,D,STD,HLI,HOULIHAN LOKEY INC,USD,1525.4520,0001302215,A,4020,402030,40,40203020,523930,6282
025279,20211231,2021,INDL,C,D,STD,BSX,BOSTON SCIENTIFIC CORP,USD,11888.0000,0000885725,A,3510,351010,35,35101010,334510,3845
025313,20210331,2020,INDL,C,D,STD,STE,STERIS PLC,USD,3107.5190,0001757898,A,3510,351010,35,35101010,339112,3841
025331,20210831,2021,INDL,C,D,STD,FC,FRANKLIN COVEY CO,USD,224.1680,0000886206,A,2020,202020,20,20202020,611430,8200
025338,20210228,2020,INDL,C,D,STD,BBBY,BED BATH & BEYOND INC,USD,9233.0280,0000886158,A,2550,255040,25,25504060,442299,5700
025339,20211231,2021,FS,C,D,STD,CACC,CREDIT ACCEPTANCE CORP,USD,1856.0000,0000885550,A,4020,402020,40,40202010,522220,6141
025339,20211231,2021,INDL,C,D,STD,CACC,CREDIT ACCEPTANCE CORP,USD,1856.0000,0000885550,A,4020,402020,40,40202010,522220,6141
025340,20210930,2021,INDL,C,D,STD,DHI,D R HORTON INC,USD,27803.5000,0000882184,A,2520,252010,25,25201030,236117,1531
025376,20211231,2021,FS,C,D,STD,COLB,COLUMBIA BANKING SYSTEM INC,USD,630.1590,0000887343,A,4010,401010,40,40101015,522110,6020
025376,20211231,2021,INDL,C,D,STD,COLB,COLUMBIA BANKING SYSTEM INC,USD,630.1590,0000887343,A,4010,401010,40,40101015,522110,6020
025389,20211231,2021,INDL,C,D,STD,GPK,GRAPHIC PACKAGING HOLDING CO,USD,7156.0000,0001408075,A,1510,151030,15,15103020,322212,2650
025406,20210831,2021,INDL,C,D,STD,JCTCF,JEWETT-CAMERON TRADING CO,USD,57.5020,0000885307,A,2010,201020,20,20102010,423310,5031
025430,20211031,2021,INDL,C,D,STD,FCEL,FUELCELL ENERGY INC,USD,69.5850,0000886128,A,2010,201040,20,20104010,335999,3690
025434,20210930,2021,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,29060.6000,0000829224,A,2530,253010,25,25301040,722513,5812
025481,20211231,2021,FS,C,D,STD,NKSH,NATIONAL BANKSHARES INC VA,USD,53.2250,0000796534,A,4010,401010,40,40101015,522110,6020
025481,20211231,2021,INDL,C,D,STD,NKSH,NATIONAL BANKSHARES INC VA,USD,53.2250,0000796534,A,4010,401010,40,40101015,522110,6020
025572,20211231,2021,INDL,C,D,STD,WIRE,ENCORE WIRE CORP,USD,2592.7210,0000850460,A,2010,201040,20,20104010,331420,3357
025632,20211231,2021,INDL,C,D,STD,KW,KENNEDY-WILSON HOLDINGS INC,USD,453.6000,0001408100,A,6010,601020,60,60102020,5311,6510
025645,20210228,2020,INDL,C,D,STD,ACI,ALBERTSONS COS INC,USD,69690.4000,0001646972,A,3010,301010,30,30101030,445110,5411
025747,20211231,2021,INDL,C,D,STD,LFUS,LITTELFUSE INC,USD,2079.9280,0000889331,A,4520,452030,45,45203015,335313,3613
025756,20220131,2021,INDL,C,D,STD,PSTG,PURE STORAGE INC,USD,2180.8480,0001474432,A,4520,452020,45,45202030,334112,3572
025852,20211231,2021,INDL,C,D,STD,CPSS,CONSUMER PORTFOLIO SVCS INC,USD,267.8110,0000889609,A,4020,402020,40,40202010,522220,6159
025870,20211231,2021,INDL,C,D,STD,MTX,MINERALS TECHNOLOGIES INC,USD,1858.3000,0000891014,A,1510,151010,15,15101050,212325,1400
025880,20210430,2020,INDL,C,D,STD,PDCO,PATTERSON COS INC,USD,5912.0660,0000891024,A,3510,351020,35,35102010,423450,5047
025893,20211231,2021,INDL,C,D,STD,SITE,SITEONE LANDSCAPE SUPPLY INC,USD,3475.7000,0001650729,A,2010,201070,20,20107010,423820,5080
025895,20211231,2021,FS,C,D,STD,RDN,RADIAN GROUP INC,USD,1336.9790,0000890926,A,4010,401020,40,40102010,524126,6351
025895,20211231,2021,INDL,C,D,STD,RDN,RADIAN GROUP INC,USD,1329.9320,0000890926,A,4010,401020,40,40102010,524126,6351
025904,20211231,2021,INDL,C,D,STD,ACRS,ACLARIS THERAPEUTICS INC,USD,6.7610,0001557746,A,3520,352020,35,35202010,325412,2834
025922,20211231,2021,INDL,C,D,STD,KAI,KADANT INC,USD,786.5790,0000886346,A,2010,201060,20,20106020,333243,3550
026061,20211231,2021,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,2983.2770,0000891103,A,5020,502030,50,50203010,519130,7370
026081,20211231,2021,INDL,C,D,STD,KURA,KURA ONCOLOGY INC,USD,0.0000,0001422143,A,3520,352010,35,35201010,325414,2836
026112,20211231,2021,INDL,C,D,STD,CTMX,CYTOMX THERAPEUTICS INC,USD,69.5730,0001501989,A,3520,352010,35,35201010,325414,2836
026146,20211231,2021,INDL,C,D,STD,RGNX,REGENXBIO INC,USD,470.3470,0001590877,A,3520,352010,35,35201010,325414,2836
026147,20211231,2021,INDL,C,D,STD,PEN,PENUMBRA INC,USD,747.5900,0001321732,A,3510,351010,35,35101010,339112,3841
026156,20211031,2021,INDL,C,D,STD,HPE,HEWLETT PACKARD ENTERPRISE,USD,27784.0000,0001645590,A,4520,452020,45,45202030,334111,3571
